,IF_single_elderly,income_percap,TVtime_codes,IF_existChildren,NumPC_list,IF_singleAE,income,NumWaterHeater_list,NumVehicle_codes,Cookingtime_codes,NumDryer_list,NumWashMach_list,NumCookingEquip_list,IF_coupleWithChildren,resident_codes,raw_income,percapita_en_total_no_vehicle,size,Reno_OtherHeatInsu_codes,IF_existElderly,IF_singleA,SummerSunshine_codes,GlassType_codes,IF_coupleA,elderNumber,resident,demographicType,NumTV_list,live_days,IF_grandparentKids,childrenNumber,NumAC_list,Reno_WindowGap_codes,ages_mean,IF_couple_elderly,gender_codes,HouseAge_codes,job,WinterSunshine_codes,WindowFrame_codes,Reno_WindowGlass_codes,IF_singleWithChildren,Reno_Wall_codes,IF_bigFamily,Weektime_list,cluster
198,0,36666.66667,2.0,0,1,0,5,1,0,2.0,0,1,3,0,0.0,110000.0,525.0093396666667,3,2.0,0,0,5.0,1.0,0,0,1,9,1,7,0,0,0,2.0,39.33333333,0,1,4.0,2,3.0,0.0,2.0,0,6.0,0,7,0
199,0,20000.0,2.0,0,1,0,4,1,0,3.0,0,1,3,0,0.0,60000.0,395.8888656666666,3,6.0,1,0,8.0,0.0,0,1,1,8,1,7,0,0,2,6.0,44.33333333,0,0,4.0,2,4.0,0.0,6.0,0,6.0,0,7,0
200,0,14000.0,3.0,0,0,0,4,1,1,0.0,0,1,5,0,0.0,70000.0,186.77536752,5,6.0,1,0,4.0,1.0,0,2,1,8,1,7,0,0,1,5.0,44.25,0,0,4.0,0,2.0,0.0,5.0,0,6.0,0,7,1
201,0,30000.0,0.0,0,0,0,3,1,0,2.0,0,1,1,0,0.0,30000.0,552.3798741,1,6.0,1,0,0.0,0.0,0,2,1,7,1,7,0,0,1,3.0,47.66666667,0,0,4.0,0,0.0,0.0,3.0,0,6.0,1,7,0
202,1,20000.0,3.0,0,0,1,2,0,0,0.0,0,0,5,0,0.0,20000.0,1420.299465,1,6.0,1,0,2.0,1.0,0,1,1,5,1,7,0,0,1,6.0,66.0,0,1,5.0,0,1.0,0.0,6.0,0,6.0,0,7,0
205,0,40000.0,5.0,1,2,0,5,1,1,0.0,0,1,6,1,0.0,120000.0,833.6432483333333,3,6.0,0,0,8.0,1.0,0,0,1,2,1,7,0,1,3,3.0,34.33333333,0,1,5.0,2,7.0,2.0,3.0,0,6.0,0,7,0
206,0,31920.0,3.0,1,0,0,3,1,0,1.0,0,1,4,0,0.0,31920.0,1244.173336,1,6.0,1,0,4.0,1.0,0,1,1,8,1,7,0,1,1,5.0,34.75,0,1,4.0,0,2.0,0.0,5.0,0,6.0,0,7,0
207,0,15000.0,3.0,0,1,0,3,1,0,2.0,0,1,2,0,0.0,30000.0,721.1879995,2,6.0,1,0,2.0,1.0,0,1,1,10,1,7,0,0,1,6.0,55.0,0,0,1.0,0,2.0,1.0,6.0,0,6.0,0,7,0
208,0,66666.66667,2.0,0,1,0,5,1,1,0.0,0,0,3,0,0.0,200000.0,818.6676903333333,3,6.0,0,0,2.0,1.0,0,0,1,9,1,7,0,0,2,6.0,40.66666667,0,0,6.0,2,5.0,0.0,6.0,0,6.0,0,7,0
211,0,12400.0,3.0,0,0,0,3,1,0,0.0,0,1,3,0,0.0,37200.0,500.4161296666667,3,6.0,0,0,3.0,1.0,0,0,1,9,1,7,0,0,0,3.0,44.33333333,0,0,4.0,0,2.0,0.0,3.0,0,6.0,0,7,0
212,0,30000.0,3.0,1,2,0,5,1,0,1.0,0,2,1,0,0.0,120000.0,436.03689525,4,5.0,1,0,5.0,1.0,0,1,1,8,1,7,0,1,4,5.0,40.25,0,1,6.0,0,3.0,0.0,5.0,0,5.0,0,7,1
213,0,12800.0,3.0,1,0,0,3,1,0,3.0,0,1,2,1,0.0,38400.0,772.934769,3,6.0,0,0,2.0,0.0,0,0,1,2,1,7,0,1,1,6.0,33.33333333,0,0,6.0,0,1.0,2.0,5.0,0,6.0,0,7,0
214,0,17500.0,2.0,0,1,0,3,1,0,0.0,0,1,4,0,0.0,35000.0,778.30381,2,6.0,1,0,4.0,1.0,0,1,1,10,1,7,0,0,1,6.0,43.0,0,0,4.0,0,3.0,0.0,4.0,0,6.0,0,7,0
216,0,20000.0,4.0,1,0,0,4,1,0,1.0,0,1,4,0,0.0,60000.0,266.84764739999997,3,4.0,1,0,7.0,0.0,0,2,1,4,2,7,1,1,1,3.0,43.66666667,0,1,5.0,0,5.0,2.0,6.0,0,3.0,0,7,0
218,0,38500.0,4.0,1,2,0,4,1,0,1.0,0,1,6,0,0.0,77000.0,1017.8810185,2,6.0,1,0,4.0,1.0,0,2,1,4,2,7,1,1,2,6.0,50.0,0,0,6.0,0,3.0,0.0,6.0,0,6.0,0,7,0
219,0,15000.0,4.0,0,0,0,3,1,0,1.0,0,1,4,0,0.0,30000.0,795.2350985,2,6.0,0,0,0.0,1.0,1,0,1,1,1,7,0,0,1,6.0,51.5,0,0,4.0,0,0.0,0.0,6.0,0,6.0,0,7,0
220,0,6666.666667,2.0,0,0,0,2,1,0,1.0,0,1,3,0,0.0,20000.0,334.47175899999996,3,5.0,0,0,2.0,0.0,0,0,1,9,1,7,0,0,1,5.0,38.66666667,0,1,4.0,2,3.0,0.0,5.0,0,5.0,0,7,0
221,0,14000.0,0.0,0,1,0,3,1,0,1.0,0,1,4,0,0.0,42000.0,464.619569,3,6.0,0,0,4.0,1.0,0,0,1,9,2,7,0,0,2,6.0,42.33333333,0,1,5.0,0,3.0,3.0,6.0,0,6.0,0,7,0
222,0,45000.0,3.0,0,0,0,4,1,0,1.0,0,1,1,0,0.0,90000.0,784.452201,2,2.0,1,0,4.0,1.0,0,2,1,8,1,7,0,0,1,2.0,48.33333333,0,1,5.0,2,2.0,2.0,3.0,0,2.0,0,7,0
223,0,50000.0,2.0,0,0,0,4,1,0,2.0,0,1,4,0,0.0,100000.0,538.0387,2,4.0,1,0,6.0,0.0,0,2,1,6,1,7,0,0,1,4.0,56.0,1,1,5.0,2,4.0,2.0,4.0,0,4.0,0,7,0
224,0,36000.0,5.0,0,1,0,4,1,0,3.0,0,2,4,0,0.0,72000.0,750.509168,2,5.0,1,0,8.0,0.0,0,2,1,6,1,7,0,0,1,4.0,72.5,1,0,4.0,0,7.0,2.0,4.0,0,5.0,0,7,0
225,0,15000.0,5.0,0,0,0,3,1,0,4.0,0,1,4,0,0.0,30000.0,933.1169365,2,6.0,1,0,2.0,1.0,0,2,1,8,1,7,0,0,2,5.0,51.66666667,0,1,4.0,0,2.0,1.0,6.0,0,6.0,0,7,0
226,1,9400.0,2.0,0,0,1,1,0,0,1.0,0,0,1,0,0.0,9400.0,1253.96968,1,6.0,1,0,3.0,0.0,0,1,1,5,1,7,0,0,1,6.0,72.0,0,1,6.0,0,2.0,2.0,6.0,0,6.0,0,7,0
227,0,24000.0,2.0,0,2,0,3,1,0,3.0,0,1,3,0,0.0,48000.0,510.032239,2,6.0,0,0,4.0,0.0,0,0,1,9,1,7,0,0,2,6.0,36.33333333,0,0,5.0,0,3.0,2.0,6.0,0,6.0,0,7,0
228,0,35000.0,1.0,0,0,0,4,1,0,3.0,0,1,2,0,0.0,70000.0,1730.28652,2,6.0,1,0,0.0,0.0,0,1,1,10,1,7,0,0,1,6.0,40.5,0,0,3.0,0,0.0,2.0,6.0,0,6.0,0,7,0
229,0,30000.0,2.0,0,0,0,4,1,0,1.0,0,1,3,0,0.0,90000.0,500.9020593333333,3,3.0,1,0,4.0,1.0,0,2,1,6,2,7,0,0,2,3.0,72.0,1,0,5.0,0,2.0,2.0,3.0,0,3.0,0,7,0
230,0,30000.0,4.0,0,1,0,4,1,0,5.0,0,1,5,0,0.0,60000.0,1236.5754475,2,6.0,1,0,8.0,0.0,0,1,1,10,1,7,0,0,2,5.0,66.5,0,1,4.0,0,5.0,3.0,6.0,0,6.0,0,7,0
231,0,21000.0,3.0,0,0,0,3,1,0,1.0,0,1,2,0,0.0,42000.0,431.19743425,2,5.0,1,0,1.0,0.0,0,2,1,6,1,7,0,0,1,5.0,65.5,1,1,6.0,0,2.0,2.0,5.0,0,5.0,0,7,0
233,0,6000.0,3.0,1,1,0,3,1,0,4.0,0,1,3,0,0.0,30000.0,737.6567376,5,6.0,1,0,2.0,0.0,0,2,1,7,1,7,0,1,1,6.0,45.8,0,1,1.0,0,2.0,2.0,3.0,0,6.0,1,7,1
234,0,19200.0,1.0,1,1,0,4,1,0,1.0,0,1,4,1,0.0,57600.0,379.4152973333333,3,6.0,0,0,1.0,0.0,0,0,1,2,1,7,0,1,1,6.0,35.66666667,0,1,2.0,2,1.0,1.0,3.0,0,6.0,0,7,0
236,0,48333.33333,2.0,0,2,0,5,0,1,0.0,0,1,3,0,0.0,145000.0,212.32153630000002,3,6.0,0,0,5.0,1.0,0,0,1,9,1,7,0,0,2,6.0,36.66666667,0,0,5.0,2,4.0,2.0,6.0,0,6.0,0,7,0
237,0,14400.0,3.0,1,1,0,4,1,0,0.0,0,1,2,0,0.0,72000.0,522.9984624,5,6.0,1,0,2.0,1.0,0,1,1,7,1,7,0,2,1,6.0,31.8,0,0,5.0,0,1.0,0.0,6.0,0,6.0,1,7,1
238,0,15000.0,4.0,0,1,0,3,1,0,2.0,0,1,3,0,0.0,30000.0,608.4584165,2,6.0,1,0,2.0,0.0,0,1,1,8,1,7,0,0,1,6.0,46.0,0,1,1.0,0,2.0,2.0,4.0,0,6.0,0,7,0
239,1,50000.0,2.0,0,0,1,4,1,0,1.0,0,1,1,0,0.0,100000.0,790.943351,2,4.0,1,0,5.0,1.0,0,1,1,5,1,7,0,0,0,4.0,59.0,0,1,5.0,0,3.0,0.0,4.0,0,4.0,0,7,0
240,0,20000.0,4.0,0,2,0,4,1,0,1.0,0,1,3,0,0.0,60000.0,593.31187,3,4.0,1,0,4.0,0.0,0,2,1,8,1,7,0,0,2,6.0,45.0,0,1,3.0,0,6.0,2.0,5.0,0,4.0,0,7,0
242,0,30000.0,2.0,0,0,1,3,1,0,2.0,0,1,2,0,0.0,30000.0,1397.843351,1,6.0,0,1,5.0,1.0,0,0,1,0,1,7,0,0,0,5.0,53.0,0,1,3.0,2,4.0,2.0,5.0,0,6.0,0,7,0
244,0,33333.33333,2.0,1,1,0,4,1,1,1.0,0,1,7,1,0.0,100000.0,402.36531233333335,3,6.0,0,0,5.0,0.0,0,0,1,2,1,7,0,1,1,6.0,23.66666667,0,0,5.0,2,3.0,2.0,6.0,0,6.0,0,7,0
245,0,30000.0,2.0,0,1,0,4,1,0,4.0,0,1,2,0,0.0,60000.0,1062.9976225,2,6.0,1,0,2.0,0.0,0,2,1,6,1,7,0,0,1,6.0,60.5,1,1,5.0,0,2.0,2.0,6.0,0,6.0,0,7,0
246,0,24000.0,1.0,0,3,0,4,1,0,1.0,0,1,4,0,0.0,72000.0,359.90782399999995,3,6.0,1,0,4.0,0.0,0,2,1,6,1,7,0,0,1,5.0,59.0,1,0,1.0,2,4.0,2.0,5.0,0,6.0,0,7,0
248,0,24000.0,1.0,1,0,0,2,1,0,0.0,0,1,3,0,0.0,24000.0,943.4830864,1,6.0,1,0,8.0,1.0,0,1,1,8,1,2,0,1,1,6.0,29.5,0,1,5.0,0,6.0,0.0,6.0,0,6.0,0,2,0
249,0,12500.0,2.0,1,1,0,3,0,0,1.0,0,1,4,1,0.0,50000.0,186.6277203,4,6.0,1,0,5.0,0.0,0,1,1,2,1,7,0,1,1,6.0,44.5,0,1,5.0,2,4.0,2.0,6.0,0,6.0,0,7,1
250,0,22800.0,4.0,0,1,0,3,1,0,1.0,0,1,3,0,0.0,45600.0,922.810581,2,6.0,1,0,3.0,0.0,0,2,1,6,1,7,0,0,1,6.0,55.5,1,0,5.0,0,3.0,3.0,6.0,0,6.0,0,7,0
252,0,25000.0,2.0,0,0,0,3,1,0,2.0,0,1,5,0,0.0,50000.0,615.408877,2,6.0,0,0,6.0,0.0,1,0,1,1,1,7,0,0,1,6.0,52.5,0,0,6.0,0,5.0,2.0,6.0,0,6.0,0,7,0
255,1,30000.0,3.0,0,1,1,4,1,0,4.0,0,1,3,0,0.0,60000.0,650.171676,2,6.0,1,0,2.0,0.0,0,1,1,5,1,7,0,0,1,6.0,59.0,0,1,1.0,0,2.0,1.0,6.0,0,6.0,0,7,0
257,0,30000.0,2.0,0,1,0,4,1,0,2.0,0,1,4,0,0.0,60000.0,529.9114655,2,6.0,0,0,4.0,1.0,1,0,1,1,1,7,0,0,1,5.0,50.0,0,0,3.0,2,3.0,2.0,5.0,0,6.0,0,7,0
258,0,26400.0,5.0,1,0,0,4,1,0,0.0,0,1,3,0,0.0,52800.0,662.762248,2,6.0,1,0,0.0,1.0,0,2,1,7,1,7,0,1,1,6.0,36.8,0,1,5.0,0,1.0,2.0,4.0,0,6.0,1,7,0
260,0,67800.0,3.0,0,2,0,5,1,0,4.0,0,1,4,0,0.0,135600.0,2063.1658895,2,6.0,1,0,6.0,1.0,0,1,1,8,2,7,0,0,3,6.0,55.33333333,0,0,3.0,0,4.0,2.0,5.0,0,6.0,0,7,0
261,0,30000.0,4.0,0,0,0,4,1,0,2.0,0,1,5,0,0.0,60000.0,780.648648,2,6.0,1,0,6.0,0.0,0,2,1,6,1,7,0,0,1,6.0,63.5,1,1,6.0,0,5.0,2.0,6.0,0,6.0,0,7,0
262,0,36000.0,2.0,0,0,0,4,1,0,1.0,0,1,3,0,0.0,72000.0,654.7817685,2,6.0,1,0,4.0,1.0,0,1,1,6,1,7,0,0,1,5.0,54.0,1,0,4.0,0,3.0,2.0,5.0,0,6.0,0,7,0
264,0,25000.0,3.0,0,1,0,4,1,0,3.0,0,1,4,0,0.0,100000.0,445.86838625,4,6.0,1,0,3.0,0.0,0,2,1,8,1,7,0,0,2,4.0,50.0,0,0,0.0,2,0.0,1.0,4.0,0,6.0,0,7,1
265,0,21666.66667,4.0,0,2,0,4,1,1,3.0,0,1,3,0,0.0,65000.0,639.044519,3,6.0,0,0,3.0,0.0,0,0,1,9,1,7,0,0,1,6.0,43.0,0,1,3.0,2,3.0,1.0,6.0,0,6.0,0,7,0
266,0,25000.0,2.0,0,1,0,3,0,0,2.0,0,1,2,0,0.0,50000.0,485.859242,2,6.0,1,0,2.0,0.0,0,2,1,6,1,7,0,0,1,6.0,56.5,1,1,0.0,0,2.0,1.0,6.0,0,6.0,0,7,0
267,0,30000.0,4.0,0,0,0,4,1,0,2.0,0,1,4,0,0.0,60000.0,585.805098,2,6.0,1,0,0.0,1.0,0,2,1,6,1,7,0,0,1,6.0,76.5,1,0,1.0,0,0.0,1.0,6.0,0,6.0,0,7,0
269,0,26666.66667,2.0,1,1,0,4,1,1,1.0,0,1,5,1,0.0,80000.0,226.7101016,3,6.0,0,0,4.0,1.0,0,0,1,2,1,7,0,1,2,6.0,30.66666667,0,1,5.0,2,3.0,2.0,6.0,0,6.0,0,7,0
270,0,60000.0,1.0,0,0,0,5,1,0,3.0,0,1,2,0,0.0,120000.0,998.055499,2,6.0,1,0,0.0,0.0,0,2,1,6,1,7,0,0,2,5.0,80.5,1,0,5.0,0,0.0,2.0,5.0,0,6.0,0,7,0
271,0,6666.666667,4.0,0,0,0,2,1,0,2.0,0,1,2,0,0.0,20000.0,530.4736103333333,3,6.0,1,0,5.0,1.0,0,2,1,6,1,7,0,0,1,6.0,64.5,1,1,6.0,0,4.0,2.0,6.0,0,6.0,0,7,0
272,0,21000.0,3.0,1,0,0,4,1,0,4.0,0,1,3,1,0.0,84000.0,884.80902525,4,6.0,1,0,1.0,1.0,0,1,1,2,1,7,0,1,1,6.0,42.25,0,1,2.0,2,4.0,2.0,6.0,0,6.0,0,7,1
273,0,40000.0,3.0,0,1,0,4,1,0,0.0,0,1,5,0,0.0,80000.0,897.9132935,2,6.0,1,0,2.0,1.0,0,2,1,8,1,7,0,0,1,6.0,47.0,0,1,5.0,0,1.0,0.0,6.0,0,6.0,0,7,0
277,1,24000.0,1.0,0,1,1,2,1,0,1.0,0,1,5,0,0.0,24000.0,650.7725944,1,6.0,1,0,4.0,1.0,0,1,1,5,1,7,0,0,1,6.0,62.0,0,0,4.0,0,3.0,2.0,5.0,0,6.0,0,7,0
278,0,26000.0,3.0,1,1,0,4,1,0,0.0,0,1,5,0,0.0,52000.0,619.0919,2,6.0,1,0,2.0,1.0,0,2,1,7,1,7,0,1,2,6.0,44.0,0,0,6.0,0,1.0,0.0,6.0,0,6.0,1,7,0
279,0,50000.0,3.0,0,0,0,4,1,0,1.0,0,1,2,0,0.0,100000.0,914.335478,2,4.0,1,0,4.0,1.0,0,2,1,8,1,7,0,0,1,4.0,51.0,0,1,6.0,0,2.0,0.0,3.0,0,4.0,0,7,0
280,0,21000.0,2.0,0,1,0,3,1,1,1.0,0,1,3,0,0.0,42000.0,1025.056488,2,6.0,0,0,4.0,1.0,1,0,1,1,1,7,0,0,1,6.0,46.0,0,0,4.0,2,3.0,0.0,6.0,0,6.0,0,7,0
281,0,31800.0,3.0,1,0,0,4,1,0,1.0,0,1,4,0,0.0,63600.0,624.6443735,2,6.0,1,0,2.0,1.0,0,2,1,7,1,7,0,1,1,6.0,38.6,0,0,6.0,0,1.0,4.0,6.0,0,6.0,1,7,0
282,0,6666.666667,2.0,0,0,0,2,1,0,1.0,0,1,3,0,0.0,20000.0,719.885971,3,6.0,1,0,2.0,1.0,0,2,1,8,1,7,0,0,0,6.0,44.66666667,0,1,5.0,0,1.0,0.0,6.0,0,6.0,0,7,0
283,0,50000.0,1.0,1,1,0,5,1,1,1.0,0,1,1,1,0.0,150000.0,426.788941,3,3.0,0,0,5.0,1.0,0,0,1,2,1,7,0,1,1,3.0,34.0,0,1,6.0,2,3.0,0.0,3.0,0,3.0,0,7,0
284,0,30000.0,2.0,0,0,0,4,1,0,0.0,0,1,2,0,0.0,60000.0,644.3172195,2,6.0,1,0,1.0,1.0,0,2,1,7,1,7,0,0,0,6.0,54.83333333,0,1,5.0,0,0.0,0.0,6.0,0,6.0,1,7,0
285,0,33333.33333,3.0,0,1,0,4,1,1,0.0,0,1,4,0,0.0,100000.0,709.537444,3,6.0,0,0,2.0,1.0,0,0,1,9,1,7,0,0,1,6.0,42.0,0,0,5.0,0,1.0,0.0,6.0,0,6.0,0,7,0
290,0,10000.0,2.0,1,1,0,4,0,0,2.0,0,1,2,0,0.0,60000.0,42.629780483333334,6,6.0,1,0,8.0,0.0,0,2,1,7,2,7,0,2,1,6.0,36.28571429,0,0,7.0,0,5.0,2.0,6.0,0,6.0,1,7,1
303,0,33333.33333,2.0,0,1,0,4,0,1,1.0,0,1,6,0,0.0,100000.0,701.8943773333334,3,6.0,0,0,8.0,0.0,0,0,1,9,1,2,0,0,0,6.0,37.66666667,0,0,6.0,2,6.0,2.0,6.0,0,6.0,0,2,0
305,0,7500.0,1.0,0,0,0,2,0,0,1.0,0,1,1,0,0.0,15000.0,116.3111907,2,5.0,0,0,6.0,0.0,0,0,1,9,1,7,0,0,0,6.0,37.25,0,0,4.0,1,4.0,0.0,5.0,0,6.0,0,7,0
306,0,21600.0,0.0,1,1,0,4,1,1,1.0,0,1,4,1,0.0,64800.0,356.1918336666667,3,6.0,0,0,6.0,0.0,0,0,1,2,1,7,0,1,1,6.0,24.66666667,0,0,6.0,2,5.0,2.0,6.0,0,5.0,0,7,0
307,0,21744.0,3.0,0,0,0,3,0,0,1.0,0,1,1,0,0.0,43488.0,1106.3140575,2,6.0,1,0,8.0,0.0,0,2,1,6,1,7,0,0,1,6.0,80.5,1,1,4.0,0,8.0,1.0,6.0,0,6.0,0,7,0
310,0,6000.0,4.0,0,1,0,3,2,0,1.0,0,2,4,0,0.0,30000.0,158.7968553,5,6.0,1,0,0.0,0.0,0,2,1,8,2,7,0,0,1,6.0,51.5,0,1,4.0,2,3.0,0.0,4.0,0,6.0,0,7,1
312,0,66666.66667,4.0,0,4,0,5,1,1,0.0,0,1,2,0,0.0,200000.0,784.8307186666666,3,6.0,0,0,8.0,1.0,0,0,1,9,2,7,0,0,1,5.0,41.66666667,0,0,6.0,0,2.0,4.0,5.0,0,5.0,0,7,0
328,0,5833.333333,4.0,1,0,0,3,0,1,2.0,0,1,2,0,0.0,35000.0,60.74440341666667,6,6.0,1,0,8.0,0.0,0,2,1,7,1,7,0,2,2,6.0,28.83333333,0,0,6.0,0,7.0,0.0,6.0,0,6.0,1,7,1
335,0,15000.0,3.0,1,0,0,3,1,0,2.0,0,1,4,0,0.0,45000.0,249.73807166666666,3,6.0,0,0,5.0,0.0,0,0,1,7,2,7,0,1,1,5.0,31.33333333,0,0,7.0,1,3.0,2.0,5.0,0,6.0,1,7,0
343,0,20000.0,4.0,0,1,0,4,1,0,1.0,0,1,5,0,0.0,60000.0,682.3320113333333,3,6.0,0,0,2.0,1.0,1,0,1,1,1,7,0,0,1,6.0,34.0,0,0,6.0,2,2.0,2.0,6.0,0,6.0,0,7,0
346,0,12000.0,1.0,1,1,0,3,1,1,1.0,0,1,2,1,0.0,36000.0,198.5197553,3,6.0,0,0,6.0,0.0,0,0,1,2,1,7,0,1,1,5.0,16.66666667,0,0,7.0,0,3.0,0.0,5.0,0,6.0,0,7,0
355,0,10000.0,4.0,1,1,0,3,1,1,1.0,0,1,5,0,0.0,50000.0,99.02053714,5,1.0,0,0,8.0,0.0,0,0,1,7,2,7,0,1,1,5.0,34.4,0,1,5.0,2,8.0,4.0,5.0,0,2.0,1,7,1
359,0,10000.0,3.0,0,0,0,2,0,0,2.0,0,1,1,0,0.0,20000.0,125.6314059,2,6.0,0,0,8.0,0.0,1,0,1,1,2,7,0,0,1,6.0,52.0,0,0,3.0,0,6.0,1.0,6.0,0,6.0,0,7,0
362,0,25000.0,0.0,1,1,0,4,1,1,1.0,0,1,6,1,0.0,100000.0,585.77835025,4,6.0,0,0,8.0,3.0,0,0,1,2,1,7,0,2,2,5.0,24.0,0,1,6.0,2,7.0,2.0,6.0,0,6.0,0,7,1
366,1,3600.0,2.0,0,0,1,1,0,0,2.0,0,0,1,0,0.0,3600.0,48.314448,1,5.0,1,0,8.0,1.0,0,1,1,5,1,7,0,0,0,5.0,77.0,0,0,2.0,0,6.0,2.0,5.0,0,5.0,0,7,0
367,0,26666.66667,2.0,1,1,0,4,1,1,2.0,0,1,2,1,0.0,80000.0,992.9215933333334,3,6.0,0,0,6.0,1.0,0,0,1,2,1,7,0,1,1,6.0,33.0,0,0,6.0,2,5.0,2.0,6.0,0,6.0,0,7,0
369,0,20000.0,4.0,1,1,0,4,2,1,2.0,0,1,2,0,0.0,100000.0,703.9829391999999,5,6.0,0,0,8.0,1.0,0,0,1,7,2,7,0,1,3,6.0,30.8,0,1,6.0,2,7.0,0.0,6.0,0,6.0,1,7,1
373,0,23333.33333,4.0,1,1,0,4,1,1,2.0,0,1,3,1,0.0,70000.0,738.7030073333334,3,6.0,0,0,6.0,1.0,0,0,1,2,1,7,0,1,0,6.0,32.66666667,0,0,6.0,2,5.0,2.0,6.0,0,6.0,0,7,0
375,0,35000.0,0.0,1,1,0,4,1,0,0.0,0,1,2,1,0.0,70000.0,258.96319555,2,6.0,0,0,8.0,0.0,0,0,1,2,1,7,0,1,1,6.0,34.75,0,0,5.0,0,8.0,1.0,6.0,0,6.0,0,7,0
381,0,23333.33333,0.0,1,1,0,4,1,1,2.0,0,1,3,1,0.0,70000.0,815.6059959999999,3,6.0,0,0,6.0,1.0,0,0,1,2,1,7,0,1,2,6.0,27.33333333,0,1,6.0,2,5.0,2.0,6.0,0,6.0,0,7,0
383,0,25000.0,3.0,0,0,0,3,0,1,2.0,0,1,2,0,0.0,50000.0,94.92464325,2,6.0,1,0,8.0,0.0,0,1,1,8,1,7,0,0,1,6.0,44.25,0,0,5.0,2,6.0,1.0,6.0,0,6.0,0,7,0
396,0,6666.666667,2.0,0,0,0,2,0,0,4.0,0,1,1,0,0.0,20000.0,1136.956853,3,6.0,1,0,8.0,0.0,0,2,1,8,1,7,0,0,1,6.0,47.33333333,0,1,6.0,0,8.0,0.0,6.0,0,6.0,0,7,0
397,0,15000.0,3.0,1,1,0,4,1,1,2.0,0,1,2,0,0.0,60000.0,177.802244525,4,6.0,1,0,6.0,0.0,0,1,1,8,1,7,0,1,1,6.0,30.5,0,1,6.0,2,4.0,0.0,6.0,0,6.0,0,7,1
398,0,50000.0,3.0,0,0,0,4,0,0,2.0,0,1,2,0,0.0,100000.0,1796.0380735,2,6.0,1,0,8.0,0.0,0,2,1,6,1,7,0,0,0,4.0,59.5,1,1,5.0,2,6.0,0.0,6.0,0,6.0,0,7,0
404,0,10000.0,2.0,0,1,0,3,0,0,2.0,0,1,2,0,0.0,50000.0,81.35006374,5,6.0,0,0,4.0,0.0,0,0,1,7,1,7,0,0,0,6.0,35.0,0,0,4.0,2,2.0,0.0,6.0,0,5.0,1,7,1
422,0,36666.66667,2.0,1,1,0,5,1,1,3.0,0,1,2,1,0.0,110000.0,795.3096843333333,3,6.0,0,0,8.0,0.0,0,0,1,2,1,7,0,1,0,6.0,32.0,0,0,7.0,2,4.0,2.0,6.0,0,6.0,0,7,0
424,0,17500.0,2.0,1,1,0,4,1,0,2.0,0,1,2,1,0.0,70000.0,835.1412585,4,6.0,1,0,8.0,0.0,0,1,1,2,1,7,0,1,1,6.0,29.25,0,0,6.0,2,7.0,0.0,6.0,0,6.0,0,7,1
425,0,60000.0,2.0,1,0,0,5,0,0,1.0,0,1,2,1,0.0,180000.0,932.1087213333334,3,6.0,0,0,8.0,1.0,0,0,1,2,1,7,0,1,0,6.0,29.66666667,0,0,6.0,2,6.0,0.0,6.0,0,6.0,0,7,0
428,0,8000.0,3.0,0,1,0,2,0,0,2.0,0,1,1,0,0.0,24000.0,97.30879256666667,3,6.0,1,0,8.0,0.0,0,2,1,8,1,7,0,0,1,6.0,48.33333333,0,1,7.0,0,7.0,2.0,6.0,0,6.0,0,7,0
434,0,30000.0,2.0,0,1,0,4,0,0,2.0,0,1,2,0,0.0,60000.0,1597.2028885,2,6.0,1,0,8.0,0.0,0,2,1,6,1,7,0,0,0,4.0,65.5,1,0,6.0,0,7.0,0.0,6.0,0,6.0,0,7,0
436,0,35000.0,1.0,0,1,0,4,1,0,3.0,0,1,1,0,0.0,70000.0,278.20521425,2,6.0,0,0,6.0,0.0,1,0,1,1,1,7,0,0,1,6.0,24.5,0,0,5.0,2,5.0,0.0,6.0,0,6.0,0,7,0
440,0,20000.0,2.0,1,1,0,4,1,1,2.0,0,1,2,1,0.0,60000.0,530.3022666666667,3,6.0,0,0,6.0,0.0,0,0,1,2,1,7,0,1,1,6.0,21.33333333,0,1,7.0,2,4.0,0.0,6.0,0,6.0,0,7,0
442,0,33333.33333,0.0,1,1,0,4,1,1,3.0,0,1,1,1,0.0,100000.0,1150.1822383333333,3,6.0,0,0,3.0,1.0,0,0,1,2,1,7,0,1,1,6.0,20.0,0,0,6.0,2,2.0,2.0,6.0,0,6.0,0,7,0
444,0,10000.0,2.0,0,0,0,2,0,0,3.0,0,1,2,0,0.0,20000.0,1396.244291,2,6.0,1,0,8.0,1.0,0,2,1,6,1,7,0,0,0,6.0,68.5,1,0,6.0,0,6.0,0.0,6.0,0,6.0,0,7,0
445,0,17500.0,3.0,0,2,0,4,1,1,2.0,0,1,2,0,0.0,70000.0,737.154064,4,6.0,0,0,7.0,0.0,0,0,1,9,1,7,0,0,2,6.0,35.5,0,0,5.0,2,6.0,0.0,6.0,0,6.0,0,7,1
447,0,37500.0,2.0,1,2,0,5,1,0,5.0,0,1,2,0,0.0,150000.0,1096.99793025,4,6.0,1,0,8.0,0.0,0,2,1,3,1,6,0,1,0,6.0,53.75,0,1,7.0,2,7.0,2.0,6.0,1,6.0,0,6,1
