,IF_single_elderly,income_percap,TVtime_codes,IF_existChildren,NumPC_list,IF_singleAE,income,NumWaterHeater_list,NumVehicle_codes,Cookingtime_codes,NumDryer_list,NumWashMach_list,NumCookingEquip_list,IF_coupleWithChildren,resident_codes,raw_income,percapita_en_total_no_vehicle,size,Reno_OtherHeatInsu_codes,IF_existElderly,IF_singleA,SummerSunshine_codes,GlassType_codes,IF_coupleA,elderNumber,resident,demographicType,NumTV_list,live_days,IF_grandparentKids,childrenNumber,NumAC_list,Reno_WindowGap_codes,ages_mean,IF_couple_elderly,gender_codes,HouseAge_codes,job,WinterSunshine_codes,WindowFrame_codes,Reno_WindowGlass_codes,IF_singleWithChildren,Reno_Wall_codes,IF_bigFamily,Weektime_list,cluster
299,0,10000.0,1.0,0,1,0,3,1,0,2.0,0,1,3,0,1.0,40000.0,170.008672075,4,6.0,1,0,8.0,1.0,0,2,0,7,2,7,0,0,3,6.0,51.4,0,0,7.0,1,8.0,0.0,6.0,0,6.0,1,7,1
300,0,10000.0,3.0,0,1,0,3,0,1,2.0,0,1,1,0,1.0,40000.0,46.20295165,4,6.0,1,0,8.0,0.0,0,2,0,8,2,7,0,0,1,5.0,45.5,0,1,4.0,2,7.0,0.0,5.0,0,6.0,0,7,1
302,0,4000.0,2.0,1,1,0,2,0,0,2.0,0,1,2,0,1.0,20000.0,34.81397556,5,6.0,1,0,8.0,0.0,0,1,0,7,2,7,0,2,0,6.0,29.6,0,0,6.0,0,6.0,1.0,6.0,0,6.0,1,7,1
304,0,5000.0,0.0,0,1,0,2,1,1,2.0,0,1,3,0,1.0,20000.0,133.848912175,4,6.0,1,0,8.0,0.0,0,1,0,8,1,7,0,0,0,6.0,48.25,0,0,6.0,0,5.0,1.0,6.0,0,6.0,0,7,1
308,0,5000.0,2.0,1,1,0,2,1,0,1.0,0,1,2,0,1.0,20000.0,157.3569555,4,6.0,1,0,8.0,0.0,0,1,0,7,1,7,0,2,1,6.0,27.8,0,0,6.0,0,7.0,2.0,6.0,0,6.0,1,7,1
309,0,2500.0,4.0,0,0,0,1,1,0,2.0,0,1,1,0,1.0,10000.0,36.7235575,4,6.0,0,0,7.0,0.0,1,0,0,1,1,3,0,0,1,6.0,26.0,0,1,6.0,2,6.0,2.0,6.0,0,6.0,0,3,1
311,0,15000.0,3.0,0,1,0,3,1,0,1.0,0,1,4,0,1.0,30000.0,222.13533175,2,6.0,1,0,5.0,0.0,0,2,0,8,1,7,0,0,0,4.0,46.66666667,0,1,4.0,2,5.0,2.0,4.0,0,6.0,0,7,1
313,0,2500.0,4.0,1,0,0,1,0,0,2.0,0,1,1,1,1.0,10000.0,53.253664125,4,6.0,0,0,6.0,0.0,0,0,0,2,1,7,0,2,1,6.0,27.25,0,0,6.0,2,3.0,1.0,6.0,0,6.0,0,7,1
314,0,3160.0,2.0,0,0,0,1,0,0,4.0,0,0,1,0,1.0,6320.0,218.312276,2,6.0,1,0,2.0,0.0,0,2,0,6,1,7,0,0,0,6.0,61.5,1,0,6.0,1,1.0,2.0,6.0,0,6.0,0,7,1
315,0,13333.33333,1.0,1,0,0,3,1,0,1.0,0,1,1,1,1.0,40000.0,724.977661,3,6.0,0,0,8.0,1.0,0,0,0,2,1,7,0,1,1,3.0,33.66666667,0,1,6.0,2,5.0,2.0,3.0,0,6.0,0,7,1
320,0,83333.33333,3.0,0,4,0,6,1,1,0.0,0,2,2,0,1.0,250000.0,1013.237804,3,6.0,0,0,8.0,0.0,1,0,0,1,1,7,0,0,4,6.0,30.5,0,0,6.0,2,4.0,0.0,6.0,0,6.0,0,7,0
321,0,50000.0,2.0,0,1,0,4,1,0,1.0,0,1,6,0,1.0,100000.0,276.12492475,2,6.0,0,0,6.0,0.0,0,0,0,9,1,7,0,0,1,6.0,35.0,0,1,4.0,2,4.0,1.0,6.0,0,6.0,0,7,0
323,0,18000.0,1.0,1,1,0,3,1,0,1.0,0,1,2,0,1.0,36000.0,3.6770630405,2,6.0,0,0,8.0,0.0,0,0,0,3,1,0,0,1,1,6.0,21.0,0,0,5.0,0,6.0,1.0,6.0,1,6.0,0,0,1
326,0,12500.0,3.0,1,0,0,3,1,0,1.0,0,1,3,0,1.0,50000.0,170.768021775,4,6.0,1,0,8.0,0.0,0,1,0,7,1,7,0,2,0,6.0,26.66666667,0,0,6.0,1,7.0,2.0,6.0,0,6.0,1,7,1
327,0,3333.333333,2.0,1,0,0,2,0,0,2.0,0,1,2,0,1.0,20000.0,24.660804350000003,6,3.0,1,0,8.0,0.0,0,2,0,7,2,7,0,2,1,6.0,31.66666667,0,0,4.0,1,6.0,1.0,6.0,0,6.0,1,7,1
331,0,43333.33333,3.0,1,1,0,5,1,1,3.0,0,1,2,1,1.0,130000.0,1058.4261673333333,3,6.0,0,0,3.0,1.0,0,0,0,2,1,4,0,1,3,6.0,19.66666667,0,0,6.0,2,3.0,0.0,6.0,0,6.0,0,4,0
332,0,20000.0,0.0,1,1,0,4,1,1,2.0,0,1,1,1,1.0,60000.0,120.11445086666667,3,6.0,0,0,7.0,1.0,0,0,0,2,1,7,0,2,1,4.0,18.5,0,0,6.0,2,6.0,4.0,6.0,0,6.0,0,7,1
333,0,4000.0,1.0,0,0,0,1,0,1,2.0,0,0,1,0,1.0,8000.0,84.895265,2,6.0,1,0,4.0,0.0,0,1,0,6,1,7,0,0,1,6.0,52.5,1,1,5.0,2,4.0,1.0,6.0,0,6.0,0,7,1
341,0,13333.33333,0.0,0,1,0,3,1,1,2.0,0,1,1,0,1.0,40000.0,98.4314334,3,6.0,0,0,6.0,1.0,1,0,0,1,1,7,0,0,1,6.0,28.0,0,0,6.0,0,4.0,0.0,6.0,0,6.0,0,7,1
344,0,6330.0,3.0,0,0,0,2,1,0,1.0,0,1,2,0,1.0,12660.0,165.64101545,2,6.0,1,0,7.0,0.0,0,2,0,6,1,7,0,0,0,6.0,66.5,1,1,6.0,2,4.0,1.0,6.0,0,6.0,0,7,1
345,0,10000.0,2.0,0,0,0,2,1,0,2.0,0,1,2,0,1.0,20000.0,306.6439591,2,3.0,1,0,7.0,0.0,0,1,0,6,1,7,0,0,0,5.0,52.5,1,0,4.0,0,5.0,0.0,5.0,0,5.0,0,7,1
347,0,6666.666667,2.0,1,1,0,2,1,0,2.0,0,1,2,0,1.0,20000.0,1413.2213463333335,3,6.0,1,0,5.0,1.0,0,2,0,7,1,7,0,1,1,6.0,44.2,0,1,6.0,2,4.0,2.0,6.0,0,6.0,1,7,1
348,0,660.0,5.0,0,0,0,0,1,0,2.0,0,1,2,0,1.0,1320.0,239.31970035,2,6.0,1,0,5.0,0.0,0,2,0,6,1,7,0,0,1,6.0,69.5,1,0,5.0,1,2.0,1.0,6.0,0,6.0,0,7,1
350,0,2000.0,2.0,1,0,0,1,1,0,3.0,0,1,1,0,1.0,10000.0,115.2325534,5,6.0,1,0,8.0,0.0,0,1,0,7,1,7,0,2,0,6.0,36.0,0,0,7.0,0,3.0,2.0,6.0,0,6.0,1,7,1
351,0,26666.66667,3.0,1,1,0,4,1,0,1.0,0,1,1,0,1.0,80000.0,125.2410598,3,5.0,0,0,6.0,0.0,0,0,0,3,1,7,0,1,0,5.0,29.5,0,1,3.0,2,5.0,0.0,5.0,1,5.0,0,7,0
352,0,7500.0,3.0,1,0,0,3,1,0,1.0,0,2,3,0,1.0,30000.0,159.82540815,4,6.0,1,0,8.0,0.0,0,1,0,7,1,7,0,2,1,6.0,33.8,0,0,5.0,1,7.0,1.0,6.0,0,6.0,1,7,1
354,0,10833.33333,5.0,1,1,0,4,1,0,1.0,0,2,2,0,1.0,65000.0,111.16817909999999,6,6.0,0,0,8.0,0.0,0,0,0,7,1,7,0,2,1,6.0,25.42857143,0,1,6.0,2,7.0,0.0,6.0,0,6.0,1,7,1
356,0,666.6666667,4.0,0,1,0,1,1,0,1.0,0,1,2,0,1.0,4000.0,76.33053536666667,6,4.0,1,0,8.0,0.0,0,1,0,8,1,7,0,0,1,4.0,35.5,0,0,5.0,1,5.0,1.0,6.0,0,6.0,0,7,1
357,0,26666.66667,1.0,1,1,0,4,1,1,2.0,0,1,2,1,1.0,80000.0,914.056533,3,6.0,0,0,5.0,1.0,0,0,0,2,1,7,0,1,1,6.0,18.0,0,1,6.0,2,4.0,2.0,6.0,0,6.0,0,7,0
360,0,3333.333333,3.0,1,1,0,1,0,0,4.0,0,1,2,1,1.0,10000.0,132.34044459999998,3,6.0,0,0,8.0,0.0,0,0,0,2,1,7,0,1,0,6.0,33.66666667,0,0,5.0,1,5.0,1.0,6.0,0,6.0,0,7,1
363,0,26666.66667,2.0,1,1,0,4,1,1,1.0,0,1,5,1,1.0,80000.0,747.7502146666667,3,6.0,0,0,7.0,1.0,0,0,0,2,1,7,0,1,1,6.0,21.66666667,0,0,5.0,2,6.0,2.0,6.0,0,6.0,0,7,0
364,0,7860.0,2.0,0,0,0,2,0,0,2.0,0,1,3,0,1.0,15720.0,194.61112125,2,6.0,1,0,8.0,0.0,0,2,0,6,1,7,0,0,1,6.0,64.5,1,0,5.0,1,6.0,1.0,6.0,0,6.0,0,7,1
368,0,20000.0,3.0,0,0,0,3,0,1,1.0,0,1,1,0,1.0,40000.0,113.23973115,2,6.0,1,0,5.0,0.0,0,2,0,6,1,7,0,0,1,6.0,59.0,1,1,4.0,2,4.0,1.0,6.0,0,6.0,0,7,1
370,0,6000.0,4.0,1,1,0,3,0,1,1.0,0,1,5,0,1.0,30000.0,375.7407462,5,6.0,0,0,3.0,1.0,0,0,0,7,1,7,0,1,1,6.0,31.2,0,0,6.0,0,1.0,2.0,6.0,0,6.0,1,7,1
372,0,0.0,0.0,0,0,0,0,0,0,2.0,0,0,1,0,1.0,0.0,131.187147,1,6.0,1,0,8.0,0.0,0,1,0,8,1,7,0,0,0,6.0,41.66666667,0,0,4.0,0,7.0,0.0,5.0,0,6.0,0,7,1
374,0,10000.0,0.0,0,0,0,3,0,0,2.0,0,1,1,0,1.0,30000.0,50.10014403333333,3,6.0,1,0,8.0,0.0,0,2,0,8,1,7,0,0,1,6.0,57.33333333,0,0,4.0,0,7.0,1.0,6.0,0,6.0,0,7,1
376,0,5000.0,1.0,0,0,0,1,0,0,2.0,0,1,2,0,1.0,10000.0,191.23807885,2,6.0,0,0,8.0,0.0,1,0,0,1,1,7,0,0,0,6.0,53.5,0,0,6.0,0,5.0,1.0,6.0,0,6.0,0,7,1
377,0,5000.0,0.0,1,0,0,1,0,0,2.0,0,0,3,0,1.0,10000.0,65.78628115,2,6.0,0,0,8.0,0.0,0,0,0,7,1,7,0,2,0,6.0,25.2,0,0,7.0,1,6.0,0.0,6.0,0,6.0,1,7,1
378,0,1250.0,0.0,0,0,0,1,1,0,3.0,0,1,1,0,1.0,5000.0,112.51729125,4,6.0,1,0,7.0,0.0,0,2,0,8,1,7,0,0,1,6.0,45.0,0,0,6.0,0,4.0,1.0,6.0,0,6.0,0,7,1
380,0,3750.0,1.0,1,1,0,2,1,1,1.0,0,1,2,1,1.0,15000.0,90.477920525,4,6.0,0,0,6.0,0.0,0,0,0,2,2,7,0,1,1,5.0,33.5,0,0,7.0,1,4.0,1.0,5.0,0,5.0,0,7,1
384,0,10000.0,1.0,0,0,0,2,1,0,1.0,0,0,4,0,1.0,20000.0,249.2792646,2,6.0,1,0,8.0,0.0,0,2,0,7,1,7,0,0,0,6.0,46.0,0,0,3.0,0,8.0,1.0,6.0,0,6.0,1,7,1
385,0,0.0,1.0,0,0,0,0,0,0,1.0,0,1,1,0,1.0,0.0,50.937159,2,6.0,1,0,6.0,0.0,0,1,0,6,1,7,0,0,0,6.0,53.0,1,0,4.0,0,5.0,1.0,6.0,0,6.0,0,7,1
386,0,5000.0,5.0,1,0,0,2,1,0,1.0,0,1,2,1,1.0,20000.0,136.610158625,4,6.0,0,0,8.0,0.0,0,0,0,2,1,7,0,2,0,6.0,27.0,0,0,6.0,1,7.0,1.0,6.0,0,6.0,0,7,1
387,0,10000.0,3.0,0,0,0,2,0,0,3.0,0,0,1,0,1.0,20000.0,108.7984625,2,6.0,1,0,8.0,0.0,0,1,0,10,1,7,0,0,0,6.0,55.5,0,1,5.0,0,8.0,1.0,6.0,0,6.0,0,7,1
388,0,20000.0,3.0,0,1,0,4,1,1,1.0,0,1,7,0,1.0,100000.0,71.32473308,5,6.0,0,0,8.0,0.0,0,0,0,7,1,7,0,0,1,6.0,33.6,0,1,6.0,2,5.0,0.0,6.0,0,6.0,1,7,1
389,0,3000.0,5.0,0,0,0,1,0,0,2.0,0,1,3,0,1.0,6000.0,94.7048377,2,2.0,1,0,8.0,0.0,0,2,0,6,1,7,0,0,1,6.0,60.5,1,0,3.0,1,5.0,1.0,2.0,0,6.0,0,7,1
392,0,2000.0,4.0,0,0,0,1,1,0,2.0,0,1,1,0,1.0,4000.0,271.73356035,2,6.0,1,0,7.0,0.0,0,2,0,6,1,7,0,0,0,4.0,67.5,1,0,2.0,0,4.0,1.0,4.0,0,6.0,0,7,1
393,0,10000.0,2.0,0,1,0,2,0,0,4.0,0,0,1,0,1.0,20000.0,244.23980295,2,6.0,0,0,8.0,0.0,0,0,0,9,1,7,0,0,0,6.0,31.0,0,0,6.0,0,7.0,1.0,6.0,0,6.0,0,7,1
395,0,500.0,4.0,0,0,0,1,0,0,2.0,0,1,2,0,1.0,3000.0,98.88220373333333,6,6.0,1,0,8.0,0.0,0,2,0,6,1,7,0,0,0,6.0,63.5,1,0,4.0,0,8.0,1.0,6.0,0,6.0,0,7,1
401,0,3480.0,0.0,0,0,0,1,0,0,2.0,0,1,6,0,1.0,6960.0,335.7033763,2,6.0,1,0,5.0,0.0,0,2,0,7,1,7,0,0,1,6.0,43.09090909,0,1,5.0,2,3.0,0.0,6.0,0,6.0,1,7,1
403,0,20000.0,3.0,0,0,0,3,1,0,3.0,0,1,2,0,1.0,40000.0,462.9376409,2,6.0,1,0,4.0,0.0,0,2,0,6,1,7,0,0,0,6.0,72.5,1,1,6.0,0,3.0,2.0,6.0,0,6.0,0,7,1
407,0,6666.666667,0.0,0,0,0,2,0,0,2.0,0,1,3,0,1.0,20000.0,91.1216692,3,6.0,0,0,8.0,0.0,0,0,0,9,1,7,0,0,0,6.0,30.0,0,1,7.0,2,8.0,0.0,6.0,0,6.0,0,7,1
409,0,12500.0,2.0,0,0,0,3,1,0,1.0,0,1,1,0,1.0,50000.0,942.88228225,4,4.0,1,0,8.0,0.0,0,1,0,8,1,7,0,0,0,6.0,44.75,0,1,5.0,0,6.0,0.0,6.0,0,6.0,0,7,1
410,0,60000.0,0.0,0,1,1,4,0,0,2.0,0,0,1,0,1.0,60000.0,2549.364513,1,6.0,0,1,8.0,1.0,0,0,0,0,1,7,0,0,0,6.0,24.0,0,1,7.0,2,6.0,0.0,6.0,0,6.0,0,7,0
412,0,35000.0,2.0,0,1,0,4,1,0,1.0,0,1,2,0,1.0,70000.0,780.0488145,2,3.0,0,0,7.0,0.0,0,0,0,9,1,7,0,0,1,6.0,30.0,0,0,5.0,2,5.0,0.0,6.0,0,6.0,0,7,0
413,0,14000.0,3.0,1,0,0,4,1,0,3.0,0,1,3,0,1.0,70000.0,664.0911732,5,6.0,1,0,0.0,0.0,0,2,0,7,1,7,0,2,0,6.0,37.83333333,0,1,7.0,2,0.0,0.0,6.0,0,6.0,1,7,1
414,0,25000.0,1.0,1,1,0,4,0,1,2.0,0,1,1,1,1.0,100000.0,122.1916971,4,6.0,0,0,8.0,0.0,0,0,0,2,1,7,0,2,0,6.0,19.5,0,1,6.0,2,6.0,0.0,6.0,0,6.0,0,7,0
415,0,2500.0,1.0,0,0,0,1,0,0,3.0,0,0,1,0,1.0,10000.0,54.39923125,4,6.0,1,0,6.0,0.0,0,2,0,8,1,7,0,0,0,6.0,50.0,0,0,3.0,2,3.0,1.0,6.0,0,6.0,0,7,1
418,0,6666.666667,1.0,0,1,0,2,0,0,3.0,0,1,3,0,1.0,20000.0,41.940641166666666,3,6.0,0,0,8.0,0.0,0,0,0,9,1,7,0,0,1,6.0,41.33333333,0,1,4.0,2,6.0,1.0,6.0,0,6.0,0,7,1
420,0,30000.0,2.0,0,0,0,4,0,0,2.0,0,1,2,0,1.0,60000.0,304.7764542,2,6.0,0,0,6.0,0.0,1,0,0,1,1,7,0,0,1,6.0,30.5,0,0,6.0,1,5.0,0.0,6.0,0,6.0,0,7,0
421,0,1333.333333,0.0,0,1,0,1,0,0,2.0,0,1,3,0,1.0,4000.0,151.96158193333335,3,6.0,1,0,8.0,0.0,0,2,0,6,1,7,0,0,1,6.0,62.0,1,1,4.0,1,6.0,1.0,6.0,0,6.0,0,7,1
423,0,10000.0,3.0,1,1,0,3,1,0,2.0,0,1,2,1,1.0,40000.0,166.2763098,4,6.0,0,0,6.0,0.0,0,0,0,2,1,7,0,2,0,6.0,27.25,0,0,5.0,2,4.0,0.0,6.0,0,6.0,0,7,1
426,0,10000.0,2.0,0,1,0,3,0,0,3.0,0,1,3,0,1.0,30000.0,90.2036686,3,6.0,0,0,8.0,0.0,1,0,0,1,1,7,0,0,0,6.0,38.5,0,0,4.0,2,6.0,2.0,6.0,0,6.0,0,7,1
427,0,8000.0,2.0,0,0,0,2,0,0,0.0,0,1,1,0,1.0,16000.0,27.766713605,2,6.0,1,0,3.0,0.0,0,2,0,6,1,7,0,0,0,6.0,65.0,1,1,4.0,1,4.0,1.0,6.0,0,6.0,0,7,1
431,0,10000.0,0.0,1,1,0,3,1,0,3.0,0,1,1,1,1.0,40000.0,142.715923975,4,6.0,0,0,8.0,0.0,0,0,0,2,1,7,0,2,1,6.0,17.25,0,0,6.0,0,6.0,0.0,6.0,0,6.0,0,7,1
433,0,15000.0,3.0,0,0,0,3,0,0,2.0,0,0,2,0,1.0,30000.0,106.770027,2,6.0,1,0,3.0,0.0,0,2,0,6,1,7,0,0,0,6.0,58.0,1,0,6.0,0,4.0,1.0,6.0,0,6.0,0,7,1
437,0,20000.0,1.0,1,1,0,4,1,1,2.0,0,1,2,1,1.0,60000.0,709.4479003333332,3,6.0,0,0,4.0,1.0,0,0,0,2,1,7,0,1,0,6.0,33.66666667,0,1,7.0,2,4.0,2.0,6.0,0,6.0,0,7,1
438,0,0.0,4.0,0,1,0,0,1,1,4.0,0,1,3,0,1.0,0.0,491.77689933333335,3,6.0,0,0,8.0,0.0,0,0,0,9,1,7,0,0,0,6.0,39.66666667,0,0,6.0,0,7.0,0.0,6.0,0,6.0,0,7,1
439,0,1600.0,5.0,1,1,0,1,0,0,2.0,0,1,2,0,1.0,8000.0,226.2081948,5,6.0,1,0,6.0,0.0,0,2,0,7,1,7,0,2,0,6.0,31.2,0,0,4.0,0,1.0,2.0,6.0,0,6.0,1,7,1
443,0,10000.0,3.0,0,1,0,3,0,0,2.0,1,1,2,0,1.0,50000.0,97.34584645999999,5,2.0,1,0,6.0,0.0,0,1,0,7,2,7,0,0,1,2.0,42.8,0,0,5.0,0,4.0,1.0,6.0,0,6.0,1,7,1
446,0,10000.0,3.0,1,1,0,2,0,0,2.0,0,1,1,0,1.0,20000.0,56.430764,2,6.0,0,0,7.0,0.0,0,0,0,7,1,4,0,3,0,6.0,24.0,0,0,7.0,2,5.0,0.0,6.0,0,6.0,1,4,1
448,0,10000.0,2.0,0,1,0,3,1,0,2.0,0,1,2,0,1.0,40000.0,981.21994525,4,6.0,1,0,7.0,1.0,0,1,0,8,2,7,0,0,0,6.0,46.0,0,1,5.0,0,4.0,2.0,6.0,0,6.0,0,7,1
450,0,23333.33333,2.0,1,2,0,4,1,0,1.0,0,1,2,1,1.0,70000.0,1247.7331103333333,3,6.0,0,0,7.0,1.0,0,0,0,2,1,7,0,1,0,6.0,34.0,0,0,5.0,2,4.0,0.0,6.0,0,6.0,0,7,0
452,0,12500.0,2.0,1,0,0,2,0,0,4.0,0,1,1,0,1.0,25000.0,250.0885319,2,6.0,1,0,8.0,1.0,0,1,0,8,1,7,0,1,0,6.0,43.33333333,0,0,7.0,0,7.0,1.0,6.0,0,6.0,0,7,1
466,0,1506.666667,0.0,0,0,0,1,0,0,3.0,0,1,1,0,1.0,4520.0,78.648661,3,6.0,1,0,5.0,0.0,0,3,0,8,1,7,0,0,0,6.0,70.0,0,1,7.0,1,5.0,0.0,6.0,0,6.0,0,7,1
469,0,11250.0,4.0,0,0,0,3,0,1,3.0,0,1,2,0,1.0,45000.0,126.6475762,4,6.0,1,0,8.0,1.0,0,2,0,8,1,7,0,0,0,6.0,44.5,0,0,6.0,0,7.0,0.0,6.0,0,6.0,0,7,1
472,0,16666.66667,0.0,0,0,0,3,0,0,2.0,0,1,2,0,1.0,50000.0,85.30262363333334,3,6.0,1,0,8.0,0.0,0,1,0,8,1,7,0,0,0,6.0,42.66666667,0,1,7.0,2,8.0,0.0,6.0,0,6.0,0,7,1
474,0,10000.0,4.0,0,0,0,4,1,0,3.0,0,1,1,0,1.0,60000.0,86.79562671666667,6,6.0,1,0,7.0,0.0,0,1,0,7,1,7,0,0,1,6.0,37.83333333,0,0,6.0,0,5.0,0.0,6.0,0,6.0,1,7,1
475,0,13333.33333,3.0,0,1,0,3,1,0,2.0,0,1,2,0,1.0,40000.0,170.61801276666668,3,6.0,0,0,7.0,0.0,0,0,0,9,1,7,0,0,0,6.0,36.33333333,0,1,7.0,0,5.0,0.0,6.0,0,6.0,0,7,1
477,0,23333.33333,4.0,0,1,0,4,1,1,3.0,0,1,2,0,1.0,70000.0,373.30112866666667,3,6.0,1,0,7.0,0.0,0,2,0,8,2,7,0,0,2,6.0,47.33333333,0,0,6.0,0,5.0,0.0,6.0,0,6.0,0,7,0
478,0,16000.0,5.0,1,2,0,4,1,1,2.0,0,2,2,0,1.0,80000.0,238.19875499999998,5,6.0,0,0,6.0,0.0,0,0,0,7,2,7,0,1,3,6.0,32.4,0,0,6.0,0,4.0,0.0,6.0,0,6.0,1,7,1
481,0,10000.0,2.0,0,0,0,2,0,0,4.0,0,0,2,0,1.0,20000.0,172.1873244,2,6.0,1,0,4.0,0.0,0,2,0,8,1,7,0,0,0,6.0,46.33333333,0,0,6.0,1,4.0,0.0,6.0,0,6.0,0,7,1
485,0,33333.33333,1.0,0,1,0,4,1,0,2.0,0,1,1,0,1.0,100000.0,129.52148903333332,3,6.0,0,0,8.0,0.0,1,0,0,1,1,7,0,0,1,6.0,47.0,0,0,7.0,2,8.0,0.0,6.0,0,6.0,0,7,0
486,0,16666.66667,2.0,1,1,0,3,0,1,4.0,0,1,1,0,1.0,50000.0,162.95475703333332,3,6.0,1,0,4.0,0.0,0,2,0,7,1,7,0,2,0,6.0,33.0,0,0,4.0,0,2.0,1.0,0.0,0,6.0,1,7,1
487,0,10000.0,3.0,1,0,0,3,0,0,3.0,0,0,1,1,1.0,30000.0,87.14842499999999,3,3.0,0,0,4.0,0.0,0,0,0,2,1,7,0,1,0,3.0,28.0,0,0,3.0,0,4.0,0.0,3.0,0,3.0,0,7,1
488,0,8333.333333,3.0,1,0,0,2,0,0,4.0,0,0,2,1,1.0,25000.0,33.343999000000004,3,6.0,0,0,1.0,0.0,0,0,0,2,1,3,0,1,0,6.0,33.66666667,0,0,6.0,1,3.0,1.0,6.0,0,6.0,0,3,1
489,0,15000.0,2.0,0,0,0,3,0,0,2.0,0,0,2,0,1.0,30000.0,93.97625525,2,6.0,1,0,3.0,1.0,0,2,0,6,1,7,0,0,0,6.0,58.5,1,0,6.0,0,6.0,1.0,6.0,0,6.0,0,7,1
491,0,25000.0,3.0,0,0,0,4,0,0,4.0,0,1,3,0,1.0,75000.0,181.80432716666667,3,6.0,0,0,5.0,1.0,0,0,0,9,1,5,0,0,0,5.0,38.25,0,1,6.0,1,4.0,1.0,6.0,0,6.0,0,5,0
492,0,6000.0,2.0,0,0,0,2,0,0,3.0,0,1,2,0,1.0,12000.0,109.10737125,2,6.0,1,0,2.0,1.0,0,1,0,10,1,7,0,0,0,6.0,68.5,0,0,6.0,0,5.0,3.0,6.0,0,6.0,0,7,1
493,0,6000.0,2.0,1,0,0,3,0,0,4.0,0,1,2,0,1.0,30000.0,66.3378814,5,6.0,1,0,8.0,0.0,0,1,0,7,1,6,0,2,0,6.0,33.91666667,0,0,7.0,1,8.0,0.0,6.0,0,6.0,1,6,1
494,0,5000.0,4.0,0,0,0,1,0,0,4.0,0,1,2,0,1.0,10000.0,133.8967257,2,6.0,1,0,8.0,0.0,0,3,0,7,1,6,0,0,0,6.0,56.85714286,0,0,5.0,1,8.0,0.0,6.0,0,6.0,1,6,1
495,0,1750.0,1.0,0,0,0,1,0,0,2.0,0,1,2,0,1.0,3500.0,928.723912,2,6.0,1,0,8.0,1.0,0,2,0,6,1,7,0,0,0,6.0,63.5,1,1,4.0,1,8.0,3.0,6.0,0,6.0,0,7,1
496,0,8750.0,1.0,1,0,0,3,0,0,3.0,0,0,1,0,1.0,35000.0,51.510004,4,6.0,1,0,3.0,1.0,0,1,0,7,1,7,0,2,0,6.0,22.8,0,0,7.0,0,2.0,0.0,6.0,0,6.0,1,7,1
497,0,2500.0,1.0,0,0,0,1,0,0,2.0,0,0,2,0,1.0,5000.0,115.82112375,2,6.0,1,0,0.0,0.0,0,2,0,6,1,7,0,0,0,4.0,63.0,1,1,4.0,1,6.0,1.0,6.0,0,6.0,0,7,1
498,0,30000.0,3.0,1,0,0,5,0,0,2.0,0,1,3,0,1.0,120000.0,97.4257006,4,6.0,1,0,8.0,1.0,0,2,0,7,2,7,0,1,0,6.0,34.83333333,0,1,6.0,2,5.0,3.0,6.0,0,6.0,1,7,0
499,0,5000.0,2.0,0,0,0,1,0,0,2.0,0,1,2,0,1.0,10000.0,87.4379747,2,6.0,0,0,5.0,0.0,0,0,0,7,1,7,0,0,0,6.0,37.2,0,0,0.0,1,4.0,1.0,6.0,0,6.0,1,7,1
500,0,18000.0,1.0,0,0,0,3,0,0,1.0,1,1,2,0,1.0,36000.0,66.27426695,2,6.0,1,0,8.0,0.0,0,2,0,6,1,7,0,0,0,6.0,76.0,1,0,3.0,0,7.0,1.0,6.0,0,6.0,0,7,1
501,0,12500.0,2.0,1,0,0,3,0,0,1.0,0,1,2,0,1.0,50000.0,28.1226753,4,6.0,1,0,8.0,0.0,0,2,0,7,1,5,0,2,0,6.0,41.5,0,1,6.0,1,8.0,0.0,6.0,0,6.0,1,5,1
502,1,0.0,0.0,0,0,1,0,0,0,2.0,0,0,1,0,1.0,0.0,169.7558775,1,6.0,1,0,4.0,1.0,0,1,0,5,1,7,0,0,0,5.0,74.0,0,0,4.0,0,4.0,1.0,6.0,0,6.0,0,7,1
504,0,3000.0,2.0,0,0,0,1,0,0,2.0,0,1,1,0,1.0,6000.0,109.66148795,2,6.0,1,0,2.0,0.0,0,2,0,8,1,7,0,0,0,6.0,55.66666667,0,1,5.0,1,1.0,1.0,4.0,0,6.0,0,7,1
505,0,12000.0,2.0,1,0,0,4,1,0,1.0,0,1,3,0,1.0,60000.0,63.03149019999999,5,6.0,1,0,8.0,1.0,0,3,0,7,1,7,0,1,0,6.0,49.0,0,1,6.0,1,6.0,2.0,6.0,0,6.0,1,7,1
506,0,15000.0,1.0,0,0,0,3,0,0,1.0,0,1,2,0,1.0,30000.0,50.46196695,2,6.0,1,0,7.0,1.0,0,2,0,7,1,7,0,0,0,6.0,49.2,0,1,7.0,1,6.0,2.0,6.0,0,6.0,1,7,1
508,0,25000.0,3.0,1,0,0,3,0,0,2.0,0,1,3,1,1.0,50000.0,52.47108595,2,6.0,0,0,6.0,0.0,0,0,0,2,1,3,0,1,0,6.0,34.0,0,0,6.0,2,6.0,0.0,6.0,0,6.0,0,3,0
