,id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num_x,vehicle_dist_x,vehicle_fuel_x,vehicle_use_x,fuel1_x,fuel2_x,fuel3_x,fuel4_x,fuel5_x,fuel6_x,fuel7_x,fuel8_x,fuel9_x,fuel10_x,vehicle_num_y,vehicle_dist_y,vehicle_fuel_y,vehicle_use_y,fuel1_y,fuel2_y,fuel3_y,fuel4_y,fuel5_y,fuel6_y,fuel7_y,fuel8_y,fuel9_y,fuel10_y,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_total,en_total_no_vehicle,prefecture_eng,en_total_percap,region,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,region_codes,en_ac_percap,en_computer_percap,en_cooking_percap,en_freezing_percap,en_heating_percap,en_laundry_percap,en_lighting_percap,en_television_percap,en_vehicle_percap,en_waterheating_percap,en_total_no_vehicle_percap,log_en_total,log_en_total_percap,log_expenditure,log_raw_income,log_income_percap,log_en_total_no_vehicle_percap,province_id,prefecture_id,cluster
3371,15948,四川省,宜宾市,宜宾县,-1,77,1,0,4,1,0,3,4,4,0,2,18000,1,7000,7,18000.0,1,0.0,2.0,22.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,67.02969,0.0,0.0,0.0,11.1839,0.0,0.0,0.0,78.21359,78.21359,Yibin,78.21359,1,7,0,0,0,0,0,0,0,0,1,0,1,1,0,7,0.0,0.0,67.02969,0.0,0.0,0.0,11.1839,0.0,0.0,0.0,78.21359,4.372147875009435,4.372147875009435,8.853808274977197,9.798182590890704,9.798182590890704,4.372147875009435,21,70,0
3372,15950,四川省,泸州市,江阳区,-1,65,3,0,4,2,3,3,4,4,0,1,10000,2,2000,7,5000.0,1,0.0,3.0,22.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,199.017,0.0,0.0,0.0,0.894712,57.03789,0.0,0.0,256.949602,256.949602,Luzhou,128.474801,1,7,0,0,0,0,0,0,0,0,1,1,2,1,1,7,0.0,0.0,99.5085,0.0,0.0,0.0,0.447356,28.518945,0.0,0.0,128.474801,5.5527642247547915,4.863486275332524,7.601402334583733,9.210440366976517,8.517393171418904,4.863486275332524,21,65,0
3373,15952,四川省,宜宾市,宜宾县,1,40,3,0,4,2,0,0,3,4,1,2,15000,2,10000,7,7500.0,1,0.0,3.0,22.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,100.544535,14.80941633,0.0,0.0,4.47356,57.03789,0.0,0.0,176.8654013,176.8654013,Yibin,88.43270066,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,50.2722675,7.404708165,0.0,0.0,2.23678,28.518945,0.0,0.0,88.43270065,5.181027091777564,4.4934863943813825,9.210440366976517,9.61587214452889,8.922791623969637,4.4934863943813825,21,70,0
3374,15953,四川省,宜宾市,宜宾县,1,61,3,0,4,1,3,3,4,3,0,1,4000,2,2300,7,2000.0,2,400.0,2.5,56.25,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,415.59882,29.71772507,0.0,0.782873,16.104816,44.7356,0.0,0.0,506.9398341,506.9398341,Yibin,253.469917,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,7,0.0,0.0,207.79941,14.858862535,0.0,0.3914365,8.052408,22.3678,0.0,0.0,253.46991705,6.230363003753265,5.539182624878182,7.741099090035366,8.294299608857235,7.601402334583733,5.539182624878182,21,70,0
3375,15954,四川省,南充市,营山县,1,66,2,0,4,2,3,3,3,3,1,2,20000,2,8000,4,10000.0,2,600.0,2.0,45.0,1,3.0,37.5,1.0,1,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,143.64558,0.0,0.0,4.260533333,5.11264,19.1724,0.0,228.198322,400.3894753,400.3894753,Nanchong,200.1947376,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,7,0.0,0.0,71.82279,0.0,0.0,2.1302666665,2.55632,9.5862,0.0,114.099161,200.19473765,5.994932216038419,5.304273283062467,8.987321812850125,9.90353755128617,9.210440366976517,5.304273283062467,21,69,0
3376,15956,四川省,眉山市,丹棱县,1,63,3,0,4,3,0,0,4,4,1,1,10000,5,18000,7,2000.0,2,850.0,3.0,22.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,143.3229525,15.9547349,0.0,3.802526,7.605052,174.46884,0.0,0.0,345.1541054,345.1541054,Meishan,69.03082108,1,7,0,0,0,0,0,0,0,0,1,1,2,1,1,7,0.0,0.0,28.664590500000003,3.19094698,0.0,0.7605052,1.5210104,34.893768,0.0,0.0,69.03082108,5.846884067229928,4.248935446288112,9.798182590890704,9.210440366976517,7.601402334583733,4.248935446288112,21,67,0
3377,15958,四川省,眉山市,丹棱县,1,64,2,0,4,1,3,3,3,4,1,0,0,1,0,7,0.0,2,0.0,1.214,37.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,111.71615,0.0,0.0,1.3979875,11.1839,57.03789,0.0,0.0,181.3359275,181.3359275,Meishan,181.3359275,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,7,0.0,0.0,111.71615,0.0,0.0,1.3979875,11.1839,57.03789,0.0,0.0,181.3359275,5.205850741257779,5.205850741257779,0.0,0.0,0.0,5.205850741257779,21,67,0
3378,15961,四川省,宜宾市,宜宾县,-1,19,3,0,5,3,0,3,4,4,0,3,40000,2,45000,1,20000.0,2,1250.0,1.928,71.25,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,41.503345,12.76378792,0.0,0.169755625,1.405976,35.94825,0.0,0.0,91.79111454,91.79111454,Yibin,45.89555727,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0.0,0.0,20.7516725,6.38189396,0.0,0.0848778125,0.702988,17.974125,0.0,0.0,45.89555727,4.5303508867165965,3.8479229432467297,10.714439990727769,10.596659732783579,9.90353755128617,3.8479229432467297,21,70,0
3379,15967,四川省,成都市,温江区,1,69,2,0,4,2,0,0,4,4,0,1,10000,2,10000,7,5000.0,2,850.0,3.0,45.0,1,1.0,37.5,1.0,1,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,305.9012775,19.14568188,0.0,23.7657875,17.7152976,95.06315,0.0,234.0435659,695.6347603,695.6347603,Chengdu,347.8173802,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,7,0.0,0.0,152.95063875,9.57284094,0.0,11.88289375,8.8576488,47.531575,0.0,117.02178295,347.81738015,6.546261256629518,5.854548519205128,9.210440366976517,9.210440366976517,8.517393171418904,5.854548519205128,21,66,0
3380,15971,四川省,南充市,营山县,-1,59,3,0,4,2,0,0,4,3,1,4,100000,3,30000,7,33333.33333,3,0.0,2.667,50.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,402.17814,0.0,0.0,0.0,24.60458,0.0,0.0,0.0,426.78272,426.78272,Nanchong,142.2609067,1,7,0,0,0,0,0,0,0,0,1,1,2,1,1,7,0.0,0.0,134.05938,0.0,0.0,0.0,8.201526666666666,0.0,0.0,0.0,142.26090666666667,6.058615403125626,4.964667489985675,10.308985993422082,11.51293546492023,10.414343175752132,4.964667489985675,21,69,0
3381,15974,四川省,乐山市,五通桥区,1,58,3,0,4,1,3,0,4,4,0,3,30000,1,6000,3,30000.0,2,0.0,2.0,37.5,1,2.0,37.5,3.0,1,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,94.77,0.0,0.0,15.6,1.725516,0.0,0.0,59.91375,172.009266,172.009266,Leshan,172.009266,1,5,1,1,0,0,0,0,0,0,0,0,1,1,0,7,0.0,0.0,94.77,0.0,0.0,15.6,1.725516,0.0,0.0,59.91375,172.009266,5.153345153757098,5.153345153757098,8.699681400989514,10.308985993422082,10.308985993422082,5.153345153757098,21,68,0
3382,15977,四川省,乐山市,五通桥区,-1,74,3,1,4,1,3,3,4,4,0,2,25000,2,12100,7,12500.0,2,850.0,3.0,22.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,143.3229525,31.90946979,0.0,1.789424,7.605052,44.7356,0.0,0.0,229.3624983,229.3624983,Leshan,114.6812491,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,7,0.0,0.0,71.66147625,15.954734895,0.0,0.894712,3.802526,22.3678,0.0,0.0,114.68124915,5.439654147778482,4.750838556675113,9.401043372798053,10.12667110305036,9.433563920090563,4.750838556675113,21,68,0
3383,15979,四川省,乐山市,五通桥区,-1,49,3,0,4,1,5,2,3,4,1,1,10000,2,0,7,5000.0,1,0.0,3.0,52.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,234.603915,14.80941633,0.0,0.0,15.7469312,0.0,0.0,0.0,265.1602625,265.1602625,Leshan,132.5801313,1,6,0,0,0,1,0,0,0,0,0,0,1,1,0,7,0.0,0.0,117.3019575,7.404708165,0.0,0.0,7.8734656,0.0,0.0,0.0,132.58013125,5.584098617958608,4.894701531854277,0.0,9.210440366976517,8.517393171418904,4.894701531854277,21,68,0
3384,15980,四川省,宜宾市,宜宾县,1,46,2,0,4,2,3,3,4,4,1,2,15000,2,10000,7,7500.0,2,1250.0,1.928,30.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,1,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,1,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,181.5541,12.76378792,0.0,22.18140167,4.920916,0.0,0.0,0.0,221.4202056,221.4202056,Yibin,110.7101028,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0.0,0.0,90.77705,6.38189396,0.0,11.090700835,2.460458,0.0,0.0,0.0,110.7101028,5.404568410767573,4.71590714782224,9.210440366976517,9.61587214452889,8.922791623969637,4.71590714782224,21,70,0
3385,15982,四川省,眉山市,丹棱县,-1,58,2,0,4,1,0,2,4,4,1,1,10000,2,800,7,5000.0,1,0.0,3.0,22.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,100.544535,0.0,0.0,0.0,20.13102,44.7356,0.0,0.0,165.411155,165.411155,Meishan,82.7055775,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,7,0.0,0.0,50.2722675,0.0,0.0,0.0,10.06551,22.3678,0.0,0.0,82.7055775,5.114461563399827,4.427305612073385,6.68586094706836,9.210440366976517,8.517393171418904,4.427305612073385,21,67,0
3386,15984,四川省,南充市,营山县,-1,57,2,0,4,2,0,0,4,4,0,1,10000,2,2000,7,5000.0,3,150.0,2.0,22.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,115.6428,3.377014212,0.0,0.0,6.71034,20.13102,0.0,0.0,145.8611742,145.8611742,Nanchong,72.93058711,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,7,0.0,0.0,57.8214,1.688507106,0.0,0.0,3.35517,10.06551,0.0,0.0,72.9305871,4.989487747361242,4.303126640833297,7.601402334583733,9.210440366976517,8.517393171418904,4.303126640833297,21,69,0
3387,15988,四川省,南充市,营山县,-1,42,3,0,4,4,3,3,3,4,1,3,40000,3,6000,7,13333.33333,2,600.0,1.928,52.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,250.261375,0.0,0.0,0.0,14.762748,20.13102,0.0,0.0,285.155143,285.155143,Nanchong,95.05171433,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,7,0.0,0.0,83.42045833333333,0.0,0.0,0.0,4.920916,6.71034,0.0,0.0,95.05171433333334,5.656534121784634,4.5648867373981625,8.699681400989514,10.596659732783579,9.498097441365623,4.5648867373981625,21,69,0
3388,15989,四川省,眉山市,丹棱县,-1,44,3,0,4,4,3,3,2,4,1,3,50000,3,13700,7,16666.66667,2,850.0,3.0,22.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,143.3229525,19.14568188,0.0,2.684136,11.1839,251.63775,0.0,0.0,427.9744204,427.9744204,Meishan,142.6581401,1,9,0,0,0,0,0,0,0,0,0,1,0,0,1,7,0.0,0.0,47.7743175,6.38189396,0.0,0.8947120000000001,3.727966666666666,83.87925,0.0,0.0,142.65814013333332,6.061397291043084,4.9674364502544375,9.525224101853109,10.819798284210286,9.721225994142234,4.9674364502544375,21,67,0
3389,15991,四川省,乐山市,五通桥区,1,58,2,1,4,5,0,2,4,3,0,0,0,2,8400,7,0.0,2,850.0,2.0,22.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,114.8040075,0.0,0.0,4.270933333,13.42068,87.23442,0.0,0.0,219.7300408,219.7300408,Leshan,109.8650204,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,7,0.0,0.0,57.40200375,0.0,0.0,2.1354666665,6.71034,43.61721,0.0,0.0,109.8650204,5.396940419994312,4.708313428912519,9.036106025364846,0.0,0.0,4.708313428912519,21,68,0
3390,15993,四川省,乐山市,五通桥区,-1,65,2,0,4,2,0,2,4,4,0,3,33000,4,30000,6,8250.0,2,600.0,2.0,22.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,94.80861,15.9547349,0.0,0.762666667,7.5922704,119.8275,0.0,0.0,238.945782,238.945782,Leshan,59.73644549,1,7,0,0,0,0,0,0,0,0,1,1,2,1,1,7,0.0,0.0,23.7021525,3.988683725,0.0,0.19066666675,1.8980676,29.956875,0.0,0.0,59.7364455,5.480412989487527,4.106543937984271,10.308985993422082,10.404293143019792,9.018089684104343,4.106543937984271,21,68,0
3391,15996,四川省,乐山市,五通桥区,1,43,2,0,5,2,0,5,3,2,0,0,0,1,25000,2,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.8435856,7.66896,0.0,0.0,8.5125456,8.5125456,Leshan,8.5125456,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.8435856,7.66896,0.0,0.0,8.5125456,2.252611516868824,2.252611516868824,10.12667110305036,0.0,0.0,2.252611516868824,21,68,0
3392,15997,四川省,南充市,营山县,-1,55,3,0,4,1,0,2,4,4,0,7,0,2,20000,7,4999999.0,3,150.0,1.667,42.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,345.2235605,15.9547349,0.0,4.175322667,6.71034,60.39306,0.0,0.0,432.4570181,432.4570181,Nanchong,216.228509,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,7,0.0,0.0,172.61178025,7.97736745,0.0,2.0876613335,3.35517,30.19653,0.0,0.0,216.22850905,6.071792640439773,5.380949836582596,9.90353755128617,0.0,15.424948470398375,5.380949836582596,21,69,0
3393,16000,四川省,宜宾市,宜宾县,1,50,3,0,4,1,0,2,4,4,1,1,10000,2,5000,7,5000.0,3,725.0,1.286,22.5,1,0.429,22.5,1.0,1,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,86.601515,14.80941633,0.0,5.59195,4.920916,0.0,0.0,280.0521301,391.9759274,391.9759274,Yibin,195.9879637,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,43.3007575,7.404708165,0.0,2.795975,2.460458,0.0,0.0,140.02606505,195.9879637,5.973748356558079,5.283142628901889,8.517393171418904,9.210440366976517,8.517393171418904,5.283142628901889,21,70,0
3394,16009,四川省,眉山市,丹棱县,1,19,3,0,5,2,2,0,2,4,2,7,700000,4,19500,7,175000.0,2,400.0,2.5,30.0,1,1.0,37.5,1.0,1,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,1,0.0,1.677585,180.994905,14.80941633,0.0,17.79555556,4.5630312,0.0,0.0,357.63,577.4704931,577.4704931,Meishan,144.3676233,1,7,0,0,0,0,0,0,0,0,1,1,1,1,1,7,0.0,0.41939625,45.24872625,3.7023540825,0.0,4.44888889,1.1407578,0.0,0.0,89.4075,144.367623275,6.360387539455618,4.979265866817064,9.87822102528824,13.45883704259595,12.07254696717504,4.979265866817064,21,67,0
3395,16010,四川省,南充市,营山县,-1,50,3,0,4,2,3,0,4,4,1,2,18000,2,14000,7,9000.0,3,725.0,1.81,20.0,1,1.0,22.5,2.0,1,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,176.28429,22.21412449,0.0,2.23678,8.052408,33.5517,0.0,163.8304961,406.1697986,406.1697986,Nanchong,203.0848993,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,7,0.0,0.0,88.142145,11.107062245,0.0,1.11839,4.026204,16.77585,0.0,81.91524805,203.0848993,6.009230294018113,5.318536080307452,9.546884034617925,9.798182590890704,9.105090961257085,5.318536080307452,21,69,0
3396,16014,四川省,眉山市,丹棱县,-1,59,3,0,4,2,0,2,3,4,1,2,20000,4,1400,7,5000.0,4,450.0,2.5,22.5,0,0.0,0.0,0.0,0,1.5,2600.0,210.0,2.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,160.937595,3.377014212,0.0,0.0,46.525024,171.11367,0.0,0.0,381.9533032,381.9533032,Meishan,95.4883258,1,8,0,0,0,0,0,0,0,0,0,0,3,1,0,7,0.0,0.0,40.23439875,0.844253553,0.0,0.0,11.631256,42.7784175,0.0,0.0,95.4883258,5.947913057987549,4.5694220248609305,7.244941546337007,9.90353755128617,8.517393171418904,4.5694220248609305,21,67,0
3397,16016,四川省,宜宾市,宜宾县,1,60,1,0,4,1,0,3,4,3,1,3,30000,1,10000,7,30000.0,2,0.0,2.5,22.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,100.544535,0.0,0.0,0.0,6.71034,0.0,0.0,0.0,107.254875,107.254875,Yibin,107.254875,1,5,1,1,0,0,0,0,0,0,0,0,1,1,0,7,0.0,0.0,100.544535,0.0,0.0,0.0,6.71034,0.0,0.0,0.0,107.254875,4.6844884005106024,4.6844884005106024,9.210440366976517,10.308985993422082,10.308985993422082,4.6844884005106024,21,70,0
3398,16022,贵州省,贵阳市,云岩区,1,47,3,1,4,1,3,3,4,4,2,7,0,3,0,7,3333333.0,3,1175.0,1.7,55.0,1,2.0,52.5,0.0,1,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,501.27987,14.85886253,0.0,15.65746,4.920916,139.79875,0.0,500.682,1177.197859,1177.197859,Guiyang,392.3992862,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,167.09329,4.952954176666666,0.0,5.219153333333334,1.6403053333333333,46.599583333333335,0.0,166.894,392.39928633333335,7.071741311907188,5.974825091854008,0.0,0.0,15.01948356229019,5.974825091854008,22,71,0
3399,16029,贵州省,贵阳市,云岩区,-1,57,1,0,0,1,3,2,4,5,0,2,16000,1,0,7,16000.0,1,1250.0,0.857,52.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,32.61970833,0.0,0.0,0.0,20.13102,95.06315,0.0,0.0,147.8138783,147.8138783,Guiyang,147.8138783,1,4,0,0,0,0,0,0,0,1,0,2,1,1,1,7,0.0,0.0,32.61970833,0.0,0.0,0.0,20.13102,95.06315,0.0,0.0,147.8138783,5.00269638619495,5.00269638619495,0.0,9.680406499268875,9.680406499268875,5.00269638619495,22,71,0
3400,16032,贵州省,遵义市,红花岗区,-1,67,3,0,4,1,0,3,3,2,1,1,3000,2,0,7,1500.0,2,700.0,2.0,52.5,1,0.429,52.5,2.0,1,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,121.345315,11.88709003,0.0,10.43830667,4.920916,60.39306,0.0,147.0273683,356.012056,356.012056,Zunyi,178.006028,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,7,0.0,0.0,60.6726575,5.943545015,0.0,5.219153335,2.460458,30.19653,0.0,73.51368415,178.006028,5.8777695515175585,5.187419481251386,0.0,8.006700845440367,7.313886831633462,5.187419481251386,22,72,0
