,Unnamed: 0,id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_total,en_total_no_vehicle,prefecture_eng,en_total_percap,region,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,region_codes,log_en_total,log_en_total_percap,log_expenditure,log_raw_income,log_income_percap,province_id,prefecture_id,cluster
3172,3172,15186,重庆市,重庆市,奉节县,-1,39,2,1,4,3,0,3,4,4,2,5,112000,2,35000,7,56000.0,3,400.0,1.952,27.5,1,1.0,37.5,3.0,1,1.5,3000.0,240.0,2.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,22.144122,219.8936133,19.14568188,0.0,2.684136,21.473088,67.1034,0.0,249.6464702,602.0905115,602.0905115,Chongqing,301.0452557,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,6.402067287453058,5.71057685962478,10.463131911491967,11.626263078808801,10.933124826700707,20,64,3
3173,3173,15188,重庆市,重庆市,涪陵区,1,17,3,0,5,3,0,0,2,4,2,2,12900,3,20000,7,4300.0,3,0.0,3.0,137.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,1340.5938,0.0,0.0,0.0,4.026204,0.0,0.0,0.0,1344.620004,1344.620004,Chongqing,448.206668,1,3,0,0,0,0,0,1,0,0,0,1,0,0,1,7,7.20461015533886,6.107483066921524,9.90353755128617,9.465060106725137,8.366602832783736,20,64,3
3174,3174,15190,重庆市,重庆市,城口县,-1,65,3,0,0,1,0,3,4,2,1,2,20000,2,10000,7,10000.0,1,0.0,3.0,22.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,100.544535,0.0,0.0,6.71034,4.5630312,0.0,0.0,0.0,111.8179062,111.8179062,Chongqing,55.9089531,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,7,4.725775069373438,4.041452676733301,9.210440366976517,9.90353755128617,9.210440366976517,20,64,3
3175,3175,15191,重庆市,重庆市,奉节县,1,46,2,0,4,2,0,0,4,4,1,2,20000,4,20000,7,5000.0,2,400.0,2.5,52.5,1,1.0,52.5,2.0,1,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,265.918835,15.9547349,0.0,33.2721025,102.89188,95.06315,0.0,163.8304961,676.9311985,676.9311985,Chongqing,169.2327996,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,7,6.519045805652599,5.137166909822947,9.90353755128617,9.90353755128617,8.517393171418904,20,64,3
3176,3176,15193,重庆市,重庆市,城口县,1,53,3,0,4,2,3,3,4,4,0,3,30000,3,22000,3,10000.0,3,1250.0,1.286,42.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,182.2501148,15.9547349,0.0,38.3448,16.29654,11.50344,0.0,0.0,264.3496297,264.3496297,Chongqing,88.11654323,1,7,0,0,0,0,0,0,0,0,1,1,0,0,1,7,5.581048313757573,4.489944987649928,9.99884318585288,10.308985993422082,9.210440366976517,20,64,3
3177,3177,15194,重庆市,重庆市,城口县,-1,65,2,0,4,1,5,1,4,2,1,0,1000,6,800,7,166.6666667,2,600.0,1.928,45.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,183.231685,0.0,0.0,0.0,4.026204,120.78612,0.0,0.0,308.044009,308.044009,Chongqing,51.34066817,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,7,5.733483690704638,3.957773662910212,6.68586094706836,6.90875477931522,5.121977881630436,20,64,3
3178,3178,15195,重庆市,重庆市,城口县,-1,69,1,1,4,2,5,3,4,4,0,3,40000,2,10000,7,20000.0,2,400.0,2.0,22.5,1,1.0,22.5,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,13.42068,15.9547349,55.305,6.262984,2.23678,20.13102,0.0,83.87925,197.1904489,197.1904489,Chongqing,98.59522445,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,7,5.289228431531925,4.601114216151888,9.210440366976517,10.596659732783579,9.90353755128617,20,64,3
3179,3179,15196,重庆市,重庆市,城口县,-1,19,4,1,6,2,0,1,2,5,0,7,0,4,35000,7,2499999.75,2,0.0,2.5,22.5,1,2.0,15.0,0.0,1,0.0,0.0,0.0,0.0,0,5.5,40,1500,0,0.0,0.0,0.0,0,0,0.0,7,0.0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,58.4766,28.71852282,1193.002915,3.131492,9.7523608,0.0,0.0,55.9195,1349.001391,1349.001391,Chongqing,337.2503478,1,3,0,0,0,0,0,1,0,0,0,1,0,0,1,7,7.207860901802315,5.823786295136104,10.463131911491967,0.0,14.731801589838383,20,64,2
3180,3180,15197,重庆市,重庆市,涪陵区,1,29,3,0,5,2,0,3,4,4,2,4,60000,4,3000,7,15000.0,2,400.0,3.0,18.75,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,87.16071,0.0,0.0,0.0,29.972852,120.78612,0.0,0.0,237.919682,237.919682,Chongqing,59.4799205,1,7,0,0,0,0,0,0,0,0,1,0,2,1,0,7,5.4761274368737665,4.102311417386287,8.006700845440367,11.002116507732017,9.61587214452889,20,64,3
3181,3181,15200,重庆市,重庆市,奉节县,1,64,3,0,4,1,0,0,4,4,1,2,15000,2,15000,7,7500.0,1,0.0,3.0,52.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,234.603915,0.0,0.0,10.43830667,68.445468,80.52408,0.0,0.0,394.0117697,394.0117697,Chongqing,197.0058848,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,7,5.97891556116607,5.288296751717508,9.61587214452889,9.61587214452889,8.922791623969637,20,64,3
3182,3182,15201,重庆市,重庆市,涪陵区,1,51,2,0,4,1,0,2,4,4,1,1,9000,3,1800,7,3000.0,2,150.0,3.0,37.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,249.70218,0.0,0.0,0.0,20.13102,26.84136,0.0,0.0,296.67456,296.67456,Chongqing,98.89152,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,7,5.696000809214033,4.604084797166697,7.496097345175956,9.105090961257085,8.006700845440367,20,64,3
3183,3183,15207,重庆市,重庆市,城口县,1,58,3,0,4,1,0,0,2,3,2,3,30000,5,6500,3,6000.0,6,850.0,1.05,60.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,1,2.75,7.0,6.5,0,1,2.25,0,9.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,137.3157825,34.46650531,0.0,24.44481,1.9555848,0.0,2980.1925,0.0,3178.375183,198.1826826,Chongqing,635.6750365,1,7,0,0,0,0,0,0,0,0,1,1,1,1,1,7,8.06443997313551,6.456259378778298,8.77971129020447,10.308985993422082,8.699681400989514,20,64,0
3184,3184,15211,重庆市,重庆市,奉节县,1,49,3,0,4,1,0,2,4,4,0,3,50000,1,0,7,50000.0,1,0.0,3.0,52.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,234.603915,0.0,0.0,2.982373333,11.1839,67.1034,0.0,0.0,315.8735883,315.8735883,Chongqing,315.8735883,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,5.7585029192664905,5.7585029192664905,0.0,10.819798284210286,10.819798284210286,20,64,1
3185,3185,15212,重庆市,重庆市,奉节县,-1,46,2,0,4,2,0,5,4,4,1,3,30000,3,20000,7,10000.0,1,0.0,3.0,37.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,167.574225,0.0,0.0,70.45857,68.445468,33.5517,0.0,0.0,340.029963,340.029963,Chongqing,113.343321,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,7,5.831970341458538,4.739205510367675,9.90353755128617,10.308985993422082,9.210440366976517,20,64,3
3186,3186,15218,重庆市,重庆市,奉节县,-1,71,2,0,4,1,0,2,4,4,1,1,4000,2,0,7,2000.0,1,0.0,3.0,22.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,100.544535,0.0,0.0,0.0,6.71034,0.0,0.0,0.0,107.254875,107.254875,Chongqing,53.6274375,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,7,4.6844884005106024,4.000536274845833,0.0,8.294299608857235,7.601402334583733,20,64,1
3187,3187,15220,重庆市,重庆市,城口县,-1,68,3,0,4,1,0,0,4,4,0,1,3000,3,15000,7,1000.0,2,1500.0,3.0,90.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,704.14344,0.0,0.0,0.0,3.0420208,0.0,0.0,0.0,707.1854608,707.1854608,Chongqing,235.7284869,1,7,0,0,0,0,0,0,0,0,1,4,3,1,1,7,6.562706009673221,5.4669138596516,9.61587214452889,8.006700845440367,6.90875477931522,20,64,3
3188,3188,15230,重庆市,重庆市,奉节县,-1,52,3,0,4,1,0,3,4,4,1,1,8000,2,0,7,4000.0,1,0.0,2.0,22.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,67.02969,0.0,0.0,0.0,6.71034,0.0,0.0,0.0,73.74003,73.74003,Chongqing,36.870015,1,6,0,0,0,1,0,0,0,0,0,0,1,1,0,7,4.314015825448748,3.6341596380055186,0.0,8.987321812850125,8.294299608857235,20,64,1
3189,3189,15232,重庆市,重庆市,奉节县,1,62,2,0,4,2,3,3,2,3,1,2,15000,2,8000,7,7500.0,4,400.0,1.465,76.875,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,1,0,0,0,1,0,0,0,0,1,0.0,0.0,358.7945391,0.0,0.0,15.65746,16.104816,67.1034,0.0,0.0,457.6602151,457.6602151,Chongqing,228.8301076,1,6,0,0,0,1,0,0,0,0,0,0,1,1,0,7,6.128309663810556,5.437340373151305,8.987321812850125,9.61587214452889,8.922791623969637,20,64,3
3190,3190,15237,重庆市,重庆市,城口县,-1,66,2,0,4,1,0,2,4,4,1,2,24500,2,2500,7,12250.0,3,0.0,2.286,55.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,4.5,25,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,424.52137,15.9547349,829.8104956,7.455933333,22.815156,0.0,0.0,0.0,1300.55769,1300.55769,Chongqing,650.2788449,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,7,7.17131704923021,6.4789378838333676,7.824445930877619,10.106469212026385,9.41336284529417,20,64,3
3191,3191,15243,重庆市,重庆市,奉节县,-1,62,3,0,0,3,2,0,3,4,0,0,1000,4,1100,7,250.0,1,0.0,3.0,37.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,167.574225,0.0,0.0,0.0,24.60458,0.0,0.0,0.0,192.178805,192.178805,Chongqing,48.04470125,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,7,5.263616210791444,3.892732152653043,7.00397413672268,6.90875477931522,5.5254529391317835,20,64,3
3192,3192,15253,重庆市,重庆市,奉节县,-1,70,3,0,4,3,0,2,4,4,1,1,10000,3,2400,7,3333.333333,3,1175.0,1.286,37.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,107.6450375,14.79439054,0.0,9.506315,24.60458,0.0,0.0,0.0,156.550323,156.550323,Chongqing,52.18344101,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,7,5.059744918343994,3.9737470884978414,7.783640596221253,9.210440366976517,8.112028038217101,20,64,3
3193,3193,15259,重庆市,重庆市,城口县,-1,71,3,0,4,1,0,1,4,5,1,2,25000,5,3000,7,5000.0,2,850.0,1.5,18.75,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2.5,15,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,28.518945,12.76378792,346.3556851,0.0,8.8576488,0.0,0.0,0.0,396.4960668,396.4960668,Chongqing,79.29921337,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,7,5.985185039202665,4.385759824640722,8.006700845440367,10.12667110305036,8.517393171418904,20,64,3
3194,3194,15260,重庆市,重庆市,城口县,-1,45,3,0,4,1,0,0,4,5,0,3,45000,2,28500,7,22500.0,2,850.0,1.5,22.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,42.7784175,15.9547349,0.0,0.0,100.6551,67.1034,0.0,0.0,226.4916524,226.4916524,Chongqing,113.2458262,1,7,0,0,0,0,0,0,0,0,1,0,1,1,0,7,5.427113544970557,4.7383524969406965,10.25769445336048,10.714439990727769,10.021315031649332,20,64,3
3195,3195,15265,重庆市,重庆市,奉节县,1,60,2,1,4,1,0,0,4,4,0,2,12000,4,10000,7,3000.0,2,1250.0,2.5,37.5,1,1.0,52.5,2.0,1,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,401.594375,15.9547349,0.0,34.9496875,38.02526,83.87925,0.0,195.71825,770.1215574,770.1215574,Chongqing,192.5303893,1,8,0,0,0,0,0,0,0,0,0,0,3,1,0,7,6.647846023133389,5.265434551043027,9.210440366976517,9.392745258631441,8.006700845440367,20,64,3
3196,3196,15266,重庆市,重庆市,涪陵区,-1,76,3,1,4,1,0,2,3,2,1,0,300,1,16000,7,300.0,1,0.0,3.0,90.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,402.17814,14.80941633,0.0,0.0,13.42068,33.5517,0.0,0.0,463.9599363,463.9599363,Chongqing,463.9599363,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,7,6.141951243380876,6.141951243380876,9.680406499268875,5.707110264748875,5.707110264748875,20,64,3
3197,3197,15270,重庆市,重庆市,涪陵区,1,63,3,0,4,2,0,0,4,4,1,1,8000,2,20000,7,4000.0,2,600.0,2.5,22.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,120.675555,18.51177041,0.0,0.0,6.71034,80.52408,0.0,0.0,226.4217454,226.4217454,Chongqing,113.2108727,1,5,1,1,0,0,0,0,0,0,0,0,1,1,0,7,5.4268062029538635,4.738046500220609,9.90353755128617,8.987321812850125,8.294299608857235,20,64,3
3198,3198,15274,重庆市,重庆市,涪陵区,1,67,3,0,4,2,0,3,4,4,1,2,25000,2,20000,7,12500.0,2,600.0,1.5,30.0,1,1.0,22.5,1.0,1,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,121.78166,14.80941633,0.0,0.0,6.71034,95.06315,0.0,234.0435659,472.4081322,472.4081322,Chongqing,236.2040661,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,7,6.159957875217088,5.468920809050846,9.90353755128617,10.12667110305036,9.433563920090563,20,64,3
3199,3199,15275,重庆市,重庆市,奉节县,1,40,3,0,4,2,2,0,3,4,1,2,20000,4,19000,7,5000.0,2,0.0,1.5,37.5,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,156.40261,2.90086089,0.0,22.3678,6.71034,20.13102,0.0,0.0,208.5126309,208.5126309,Chongqing,52.12815772,1,7,0,0,0,0,0,0,0,0,1,2,0,0,1,7,5.344784028236906,3.972707065007534,9.852246888342531,9.90353755128617,8.517393171418904,20,64,3
3200,3200,15281,重庆市,重庆市,奉节县,-1,39,3,0,4,2,0,0,2,4,1,1,5000,2,2400,7,2500.0,2,1250.0,0.714,71.25,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,22.3678,0.0,0.0,26.84136,44.288244,95.06315,0.0,0.0,188.560554,188.560554,Chongqing,94.280277,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,5.244708519652619,4.5568228322636415,7.783640596221253,8.517393171418904,7.824445930877619,20,64,3
3201,3201,15284,重庆市,重庆市,奉节县,1,56,2,0,4,2,3,3,3,3,1,3,30000,2,10000,6,15000.0,2,150.0,2.0,30.0,1,2.0,37.5,3.0,1,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,147.94884,29.71772507,0.0,2.55632,11.50344,23.00688,0.0,182.9327532,397.6659582,397.6659582,Chongqing,198.8329791,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,7,5.988123868750587,5.2974819131540185,9.210440366976517,10.308985993422082,9.61587214452889,20,64,3
3202,3202,15286,重庆市,重庆市,奉节县,-1,72,3,0,4,2,0,0,4,3,0,1,5000,3,3000,7,1666.666667,2,150.0,1.5,56.25,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,251.158635,0.0,0.0,3.131492,7.605052,0.0,0.0,0.0,261.895179,261.895179,Chongqing,87.298393,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,7,5.571755393796681,4.480721908123806,8.006700845440367,8.517393171418904,7.419180723019975,20,64,3
3203,3203,15290,四川省,泸州市,江阳区,-1,17,1,0,5,6,3,3,4,4,0,7,0,3,0,7,3333332.667,2,0.0,3.0,37.5,1,1.0,37.5,0.0,1,2.5,0.0,210.0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,8.94712,331.695,0.0,33.183,0.0,5.815628,0.0,0.0,357.63,737.270748,737.270748,Luzhou,245.756916,1,7,0,0,0,0,0,0,0,0,1,2,1,1,1,7,6.604310624529825,5.508403706289598,0.0,0.0,15.019483462390205,21,65,2
3204,3204,15291,四川省,泸州市,江阳区,-1,48,2,0,4,1,3,2,4,3,0,1,5000,1,2500,7,5000.0,2,725.0,1.5,45.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,83.320055,11.48184832,0.0,0.0,24.60458,0.0,0.0,0.0,119.4064833,119.4064833,Luzhou,119.4064833,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,4.790873379431614,4.790873379431614,7.824445930877619,8.517393171418904,8.517393171418904,21,65,3
3205,3205,15292,四川省,成都市,温江区,1,60,3,1,4,2,3,3,4,4,0,2,20000,2,20000,7,10000.0,2,600.0,3.0,37.5,1,1.0,37.5,1.0,1,2.5,3333.333,150.0,1.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.816132813,0.0,382.02255,12.76378792,0.0,33.2721025,16.104816,67.1034,0.0,357.63,868.8966564,869.7127892,Chengdu,434.4483282,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,7,6.768374418845918,6.076376139884623,9.90353755128617,9.90353755128617,9.210440366976517,21,66,3
3206,3206,15295,四川省,成都市,温江区,1,28,3,0,5,2,3,3,3,3,2,4,100000,3,50000,7,33333.33333,2,600.0,2.5,30.0,1,3.0,37.5,1.0,1,2.5,2666.667,330.0,1.0,2,0.0,0,0,1,0.0,0.0,0.0,0,1,0.0,1,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,351.82602,37.02354082,36.00585938,10.43830667,12.525968,26.84136,0.0,399.3470634,874.0081183,874.0081183,Chengdu,291.3360394,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,7,6.774233164371716,5.677903960559746,10.819798284210286,11.51293546492023,10.414343175752132,21,66,3
3207,3207,15299,四川省,眉山市,丹棱县,1,44,3,1,5,3,0,5,4,4,2,7,0,2,0,7,4999999.5,3,466.667,1.952,35.0,1,1.0,52.5,3.0,1,2.5,3333.333,270.0,2.0,3,0.0,0,0,1,2.25,0.0,0.0,6000,1,1.25,0,0.0,0,0,1,0,0,0,0,0,0,0,0.0,82.872699,69.34018,18.51177041,0.0,17.79555556,13.6890936,0.0,0.0,195.71825,397.9275486,397.9275486,Meishan,198.9637743,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,5.988779817945633,5.298136221642289,0.0,0.0,15.424948570398369,21,67,2
3208,3208,15311,四川省,乐山市,五通桥区,-1,62,3,0,4,1,5,2,4,5,0,2,24000,2,24000,7,12000.0,2,850.0,1.5,45.0,1,2.0,22.5,3.0,1,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,333.3477875,14.80941633,0.0,6.262984,33.5517,0.0,0.0,83.87925,471.8511378,471.8511378,Leshan,235.9255689,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,7,6.15878061971854,5.467746036535185,10.085850775128717,10.085850775128717,9.392745258631441,21,68,3
3209,3209,15314,四川省,南充市,营山县,1,50,2,0,4,3,0,0,4,3,2,3,30000,3,10000,6,10000.0,3,400.0,1.619,35.0,1,3.0,37.5,1.0,1,2.5,2600.0,150.0,3.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.564091797,0.0,311.891138,19.14568188,12.18438281,8.94712,11.50344,38.3448,0.0,256.7231122,658.7396749,659.3037667,Nanchong,219.5798916,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,6.491845325242024,5.396259949597317,9.210440366976517,10.308985993422082,9.210440366976517,21,69,3
3210,3210,15319,四川省,成都市,温江区,-1,69,3,0,4,2,3,3,3,3,0,4,100000,1,10000,7,100000.0,2,600.0,2.5,37.5,1,3.0,22.5,1.0,1,2.5,2666.667,150.0,1.0,2,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.600097656,0.0,484.50402,24.65731757,21.60351563,7.455933333,12.525968,20.13102,0.0,214.578,785.4557745,786.0558722,Chengdu,785.4557745,1,5,1,1,0,0,0,0,0,0,0,0,1,1,0,7,6.667536490148093,6.667536490148093,9.210440366976517,11.51293546492023,11.51293546492023,21,66,3
3211,3211,15325,四川省,泸州市,江阳区,-1,21,3,0,5,1,0,2,4,4,2,7,0,4,0,7,2499999.5,4,0.0,3.0,18.75,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,14.80941633,0.0,0.0,0.0,0.0,0.0,0.0,14.80941633,14.80941633,Luzhou,3.702354082,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,7,2.760605732766342,1.5480632519402169,0.0,0.0,14.731801489838409,21,65,2
3212,3212,15330,四川省,南充市,营山县,-1,19,4,0,5,2,0,2,4,3,2,4,80000,2,20000,7,40000.0,2,850.0,2.5,30.0,1,0.857,52.5,2.0,1,1.5,2666.667,210.0,3.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,265.1533885,9.255885205,0.0,6.337543333,6.71034,33.5517,0.0,156.1927107,477.2015678,477.2015678,Nanchong,238.6007839,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.170032333563392,5.47897413793878,9.90353755128617,11.289794413577894,10.596659732783579,21,69,3
3213,3213,15332,四川省,南充市,营山县,-1,60,2,0,4,2,3,3,4,4,1,2,20000,2,4000,6,10000.0,2,850.0,2.0,30.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,155.857455,22.96369664,0.0,0.0,19.1724,28.7586,0.0,0.0,226.7521516,226.7521516,Nanchong,113.3760758,1,5,1,1,0,0,0,0,0,0,0,0,1,1,0,7,5.428257983296321,4.73949192945309,8.294299608857235,9.90353755128617,9.210440366976517,21,69,3
