,Unnamed: 0.1,index,Unnamed: 0,id,ages_mean,gender_codes,family_size,income_list,expenditure_list,resident_codes,region_codes,NumCookingEquip_list,NumWashMach_list,NumDryer_list,NumTV_list,NumPC_list,NumFluLamp_codes,NumIcdLamp_codes,NumESLamp_codes,NumHeater_list,NumWaterHeater_list,NumAC_list,NumVehicle_codes,HouseAge_codes,WindowFrame_codes,GlassType_codes,Reno_WindowGlass_codes,Reno_WindowGap_codes,Reno_Wall_codes,Reno_OtherHeatInsu_codes,WinterSunshine_codes,SummerSunshine_codes,Weektime_list,Cookingtime_codes,Fridgetime_codes,Washmachinetime_codes,TVtime_codes,PCtime_codes,FluLamptime_codes,IcdLamptime_codes,ESLamptime_codes,MthHeattime_codes,DayHeatertime_codes,Waterheatingtime_codes,ACtime_codes,perCapitaHouseholdEmission,perCapitaCookingEmission,perCapitaRefrigerationEmission,perCapitaLaundryEmission,perCapitaTVEmission,perCapitaPCEmission,perCapitaLighteningEmission,perCapitaHeatingEmission,perCapitaWaterheaterEmission,perCapitaACEmission,perCapitaVehicleEmission,TotalEmission,CookingEmission,RefrigerationEmission,LaundryEmission,TVEmission,PCEmission,LighteningEmission,HeatingEmission,WaterheaterEmission,ACEmission,VehicleEmission,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren
1802,1802,1802,1803,8848,56.5,0,4,82000,30000,0,5,5,1,0,1,0,8.5,999999,8.5,999999,1,1,0,6,0,0,6,6,6,6,3,4,7,1,4,2,2,999999,3,999999,3,999999,999999,1,5,157.603962,22.361248,7.748005808,4.791696,3.3541872,,11.27006899,,8.04804,100.030716,,630.415848,89.444992,30.99202323,19.166784,13.4167488,,45.08027597,,32.19216,400.122864,,8,0,0,0,0,0,0,0,0,0,0,2,1,0
1803,1803,1803,1804,8850,35,1,3,300000,9999998,1,5,8,2,0,4,2,999999,5.5,2.5,999999,2,4,1,6,2,0,6,3,6,6,8,8,7,0,4,1,999999,3,3,3,3,999999,999999,3,3,325.9572107,34.01749867,9.00273337,,,7.15559936,7.513379327,,268.268,,,977.8716322,102.052496,27.00820011,,,21.46679808,22.54013798,,804.804,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,1804,1804,1805,8859,39.2,1,5,96000,10000,0,5,6,1,0,2,1,12.5,999999,12.5,999999,2,2,0,5,1,0,3,3,6,6,3,4,7,4,4,3,2,1,3,999999,3,999999,999999,1,7,211.751348,37.6963496,5.401640022,14.08758624,5.396216368,2.2361248,12.88007885,,19.315296,114.7380561,,1058.75674,188.481748,27.00820011,70.4379312,26.98108184,11.180624,64.40039424,,96.57648,573.6902805,,7,0,0,0,0,0,0,0,0,1,0,1,1,0
1805,1805,1805,1806,8861,38.5,0,4,24000,40000,1,5,1,1,0,1,0,999999,999999,2.5,999999,1,1,0,6,1,0,6,6,6,6,999999,999999,0,2,4,2,0,999999,999999,999999,2,999999,999999,1,3,18.64925505,7.8264368,3.376025013,0.004312527,0,,0,,0,7.442480705,,74.59702018,31.3057472,13.50410005,0.017250106,0,,0,,0,29.76992282,,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,1806,1806,1807,8865,63.5,1,2,60000,9999998,0,5,4,1,0,1,0,2.5,2.5,999999,999999,1,0,0,4,1,0,6,6,6,6,4,4,7,1,3,3,4,999999,3,2,999999,999999,999999,999999,999999,115.8738672,111.4016176,,,,,4.4722496,,,,,231.7477344,222.8032352,,,,,8.9444992,,,,,6,0,0,0,1,0,0,0,0,0,0,2,1,0
1807,1807,1807,1808,8871,33.2,1,5,35000,31600,1,5,5,0,0,1,0,2.5,999999,5.5,999999,0,0,0,999999,1,0,6,6,6,6,5,8,7,1,4,999999,2,999999,1,999999,1,999999,999999,999999,999999,50.6527386,47.5293728,2.479361858,,,,0.644003942,,,,,253.263693,237.646864,12.39680929,,,,3.220019712,,,,,7,0,0,0,0,0,0,0,0,1,2,1,1,1
1808,1808,1808,1809,8873,41.4,1,5,50000,15000,1,5,2,1,0,2,1,999999,2.5,2.5,999999,0,0,0,0,1,0,2,6,6,6,7,8,7,2,4,2,4,0,999999,3,3,999999,999999,999999,999999,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,0,0,1,1,2,1,1
1809,1809,1809,1810,8874,73.5,1,2,72000,9999998,0,5,2,1,0,1,0,2.5,2.5,2.5,999999,1,1,0,4,1,0,6,6,6,6,4,4,7,2,4,3,3,999999,3,0,2,999999,999999,1,8,1078.897176,321.8103616,13.50410006,25.156404,20.1251232,,3.488354688,,442.7514,252.061432,,2157.794351,643.6207232,27.00820011,50.312808,40.2502464,,6.976709376,,885.5028,504.122864,,6,0,0,0,1,0,0,0,0,0,0,2,1,0
1810,1810,1810,1811,8891,29.66666667,1,3,30000,19600,1,5,4,1,0,3,1,8.5,2.5,12.5,999999,1,0,1,4,1,0,6,6,6,6,7,8,7,3,4,4,3,1,3,0,3,999999,999999,7,999999,600.5833307,548.2288933,4.501366683,,40.2502464,3.726874667,3.875949653,,,,,1801.749992,1644.68668,13.50410005,,120.7507392,11.180624,11.62784896,,,,,2,0,0,0,0,0,0,1,0,0,1,0,0,1
1811,1811,1811,1812,8892,42.66666667,0,3,120000,50000,0,5,7,1,0,1,1,17.5,999999,17.5,999999,2,3,0,7,0,0,6,6,6,6,2,3,1,2,4,3,1,4,3,999999,3,999999,999999,1,7,215.2919077,8.6250528,4.132269763,,,2.662053333,4.60002816,,0.996424,194.2760797,,645.8757232,25.8751584,12.39680929,,,7.98616,13.80008448,,2.989272,582.828239,,8,0,0,0,0,0,0,0,0,0,0,1,1,0
1812,1812,1812,1813,8894,30,1,3,120000,60000,0,5,4,1,0,1,1,999999,999999,5.5,999999,1,2,0,5,0,0,6,6,6,6,1,4,7,2,4,3,0,1,999999,999999,3,999999,999999,1,8,377.5364413,212.3972881,5.401640023,0.25156404,,3.726874667,1.431119872,,,154.3279547,,1132.609324,637.1918644,16.20492007,0.75469212,,11.180624,4.293359616,,,462.983864,,2,0,0,0,0,0,0,1,0,0,1,0,0,1
1813,1813,1813,1814,8902,28.66666667,1,3,150000,9999998,1,5,4,1,0,1,1,999999,999999,2.5,999999,1,0,0,4,0,0,5,6,6,6,8,8,7,1,4,4,3,0,999999,999999,3,999999,999999,1,999999,113.5905912,91.327964,9.00273337,0.038014122,6.7083744,1.863437333,0.357779968,,4.292288,,,340.7717736,273.983892,27.00820011,0.114042365,20.1251232,5.590312,1.073339904,,12.876864,,,2,0,0,0,0,0,0,1,0,0,1,0,0,1
1814,1814,1814,1815,8905,50.5,0,2,70000,40000,0,5,5,1,0,1,1,999999,999999,8.5,999999,1,3,0,3,1,0,6,6,6,6,7,7,7,2,4,2,2,0,999999,999999,3,999999,999999,1,7,673.2493675,313.145378,13.50410006,0.093917242,6.7083744,2.795156,3.756689664,,8.04804,325.197712,,1346.498735,626.290756,27.00820011,0.187834483,13.4167488,5.590312,7.513379328,,16.09608,650.395424,,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1815,1815,1815,1816,8906,29.75,0,4,60000,20000,1,5,2,0,0,1,0,2.5,999999,5.5,999999,1,1,0,6,0,0,6,6,6,6,2,2,7,2,2,999999,5,999999,2,999999,3,999999,999999,0,2,207.6530456,25.156404,1.080328005,,13.4167488,,1.967789824,,166.031775,,,830.6121825,100.625616,4.321312018,,53.6669952,,7.871159296,,664.1271,,,2,0,0,0,0,0,0,1,0,0,1,0,0,1
1816,1816,1816,1817,8912,37,1,4,45000,9999998,0,5,7,1,0,2,0,2.5,999999,5.5,999999,1,2,0,4,1,0,0,6,6,6,8,8,7,1,4,1,4,999999,3,999999,3,999999,999999,1,3,71.79133235,27.252771,4.786520565,,,,2.415014784,,16.76675,20.570276,,287.1653294,109.011084,19.14608226,,,,9.660059136,,67.067,82.281104,,4,0,0,0,0,0,0,0,1,0,2,2,1,1
1817,1817,1817,1818,8917,23,0,2,60000,9999999,1,5,4,1,0,1,1,999999,2.5,2.5,999999,1,2,1,7,0,0,6,6,6,6,5,6,7,2,4,3,2,2,999999,1,3,999999,999999,1,8,279.1856509,50.5923236,6.752050025,,13.4167488,3.57779968,1.431119872,,16.09608,187.319529,,558.3713018,101.1846472,13.50410005,,26.8334976,7.15559936,2.862239744,,32.19216,374.6390579,,3,0,0,0,0,0,1,0,0,0,1,0,0,1
1818,1818,1818,1819,8922,44,1,5,130000,85000,0,5,5,1,0,1,0,999999,999999,8.5,999999,1,1,0,6,0,0,6,6,6,6,6,8,7,1,999999,999999,2,999999,999999,999999,0,999999,999999,2,6,51.23356726,38.90778528,,,,,0.250445978,,12.075336,,,256.1678363,194.5389264,,,,,1.252229888,,60.37668,,,7,0,0,0,0,0,0,0,0,1,1,2,1,1
1819,1819,1819,1820,8925,27.25,1,4,80000,9999998,1,5,2,0,0,1,0,2.5,999999,999999,999999,1,0,0,999999,1,0,6,6,6,6,999999,999999,7,1,999999,999999,2,999999,2,999999,999999,999999,999999,2,999999,34.42794993,,,,,,0.89444992,,33.5335,,,137.7117997,,,,,,3.57779968,,134.134,,,2,0,0,0,0,0,0,1,0,0,1,0,0,1
1820,1820,1820,1821,8927,47.25,1,4,35000,31200,0,5,2,1,0,1,1,999999,2.5,999999,999999,1,1,1,4,0,1,6,6,0,1,3,5,7,1,4,2,0,0,999999,3,999999,999999,999999,4,8,64.4890353,53.422096,6.028246423,,,1.397578,1.34167488,,2.29944,,,257.9561412,213.688384,24.11298569,,,5.590312,5.36669952,,9.19776,,,8,0,0,0,0,0,0,0,0,0,0,1,1,0
1821,1821,1821,1822,8932,33.25,1,8,100000,55000,0,5,5,1,0,2,1,5.5,999999,5.5,999999,2,0,0,5,0,0,2,6,6,6,7,8,7,1,4,1,2,2,1,999999,1,999999,999999,1,999999,56.97778741,44.558787,1.688012506,,,,1.073339904,,9.657648,,,455.8222993,356.470296,13.50410005,,,,8.586719232,,77.261184,,,7,0,0,0,0,0,0,0,0,1,3,1,1,1
1822,1822,1822,1823,8937,43.25,0,4,200000,45000,0,5,4,1,0,1,1,999999,999999,2.5,999999,1,3,0,7,0,0,5,5,6,6,8,8,7,2,4,3,4,0,999999,999999,5,999999,999999,0,6,233.9477074,62.89101,3.63037874,0.451976725,27.95156,1.397578,0.715559936,,9.43385625,127.4757878,,935.7908297,251.56404,14.52151496,1.807906901,111.80624,5.590312,2.862239744,,37.735425,509.9031511,,8,0,0,0,0,0,0,0,0,0,1,1,1,1
1823,1823,1823,1824,8938,34.66666667,0,3,40000,48000,1,5,4,1,0,1,0,999999,5.5,5.5,1,1,0,0,7,1,0,6,6,6,6,6,8,7,4,4,0,3,999999,999999,3,3,999999,1,999999,999999,760.7658447,743.3329177,,,,,8.586719233,8.846208,,,,2282.297534,2229.998753,,,,,25.7601577,26.538624,,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,1824,1824,1825,8950,31.75,0,4,100000,9999998,1,5,5,1,0,1,1,2.5,2.5,999999,999999,1,0,0,6,2,0,3,3,6,6,5,8,7,2,3,999999,999999,999999,2,3,999999,999999,999999,2,999999,252.3021045,28.6902798,,,,,2.2361248,,221.3757,,,1009.208418,114.7611192,,,,,8.9444992,,885.5028,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,1825,1825,1826,8955,39.4,0,10,2400,13000,1,5,2,0,0,1,0,999999,999999,12.5,999999,0,0,0,3,1,0,0,0,6,6,8,8,7,1,4,999999,3,999999,999999,999999,2,999999,999999,999999,999999,15.1008305,3.9132184,1.080328004,,9.39172416,,0.715559936,,,,,151.008305,39.132184,10.80328004,,93.9172416,,7.15559936,,,,,7,0,0,0,0,0,0,0,0,1,2,2,1,1
1826,1826,1826,1827,8964,26,0,2,9999999,9999998,1,5,5,1,0,1,1,2.5,999999,5.5,999999,1,2,0,6,0,0,6,6,6,6,3,3,7,2,4,4,3,1,3,999999,2,999999,999999,1,8,638.4300185,222.8325372,5.40164002,,,1.78889984,4.114469632,,,404.292472,,1276.860037,445.6650744,10.80328004,,,3.57779968,8.228939264,,,808.584944,,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1827,1827,1827,1828,8965,43,0,3,100000,200000,0,5,3,1,0,2,1,999999,999999,8.5,999999,1,2,0,6,0,0,6,6,6,6,8,8,7,2,4,2,4,0,999999,999999,4,999999,999999,2,3,172.4583998,110.3128693,4.169381423,,,1.863437333,4.174099627,,7.511504,44.42710807,,517.3751994,330.938608,12.50814427,,,5.590312,12.52229888,,22.534512,133.2813242,,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,1828,1828,1829,8966,41,1,1,50000,50000,1,5,0,0,0,1,0,999999,999999,2.5,999999,0,0,0,999999,3,0,6,6,6,6,5,6,7,999999,999999,999999,2,999999,999999,999999,3,999999,999999,999999,999999,14.4900887,,,,13.4167488,,1.073339904,,,,,14.4900887,,,,13.4167488,,1.073339904,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1829,1829,1829,1830,8967,28.5,0,2,100000,40000,0,5,2,1,0,1,1,999999,999999,5.5,999999,1,1,0,6,0,0,6,6,6,6,3,4,7,2,4,2,0,1,999999,999999,2,999999,999999,1,5,187.8413656,65.9656816,,0.134167488,7.8264368,1.78889984,1.431119872,,5.633628,105.061432,,375.6827312,131.9313632,,0.268334976,15.6528736,3.57779968,2.862239744,,11.267256,210.122864,,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1830,1830,1830,1831,8976,35.66666667,1,9,9999998,9999998,1,5,3,1,1,1,0,2.5,2.5,2.5,999999,1,0,1,0,1,0,5,5,6,6,8,8,7,3,1,1,4,999999,3,3,3,999999,999999,1,999999,4.772812016,3.460952133,,,,,1.311859882,,,,,42.95530814,31.1485692,,,,,11.80673894,,,,,7,0,0,0,0,0,0,0,0,1,2,3,1,1
1831,1831,1831,1832,8977,77,0,2,70000,17000,0,5,6,1,0,2,0,2.5,999999,5.5,999999,1,0,0,4,1,0,3,6,6,6,6,8,7,1,4,2,3,999999,0,999999,2,999999,999999,1,999999,417.7010249,169.84968,,,,,1.878344832,,245.973,,,835.4020497,339.69936,,,,,3.756689664,,491.946,,,6,0,0,0,1,0,0,0,0,0,0,2,1,0
1832,1832,1832,1833,8983,72,0,1,1200,10000,0,5,2,1,0,1,0,2.5,999999,2.5,999999,1,0,0,3,1,0,4,6,6,6,7,8,7,3,4,2,2,999999,3,999999,2,999999,999999,2,999999,256.8476835,116.631424,,,,,6.082259456,,134.134,,,256.8476835,116.631424,,,,,6.082259456,,134.134,,,5,1,1,0,0,0,0,0,0,0,0,1,1,0
1833,1833,1833,1834,8988,36,0,4,100000,80000,1,5,14,1,1,2,0,5.5,999999,2.5,999999,1,0,0,5,0,1,5,5,6,5,8,8,7,1,4,0,5,999999,5,999999,4,999999,999999,0,999999,92.58752135,69.194762,3.376025013,0.093917242,0.939172416,,14.75842368,,4.225221,,,370.3500854,276.779048,13.50410005,0.375668966,3.756689664,,59.03369472,,16.900884,,,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,1834,1834,1835,8999,45.5,1,2,9999999,9999999,0,5,2,1,0,1,1,2.5,2.5,2.5,999999,1,1,1,5,0,1,1,6,6,6,5,5,7,1,4,1,2,2,2,3,2,999999,999999,1,2,177.1520613,113.23312,5.40164002,,,3.57779968,4.830029568,,8.04804,42.061432,,354.3041225,226.46624,10.80328004,,,7.15559936,9.660059136,,16.09608,84.122864,,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1835,1835,1835,1836,9000,38.33333333,0,3,150000,9999999,0,5,6,1,0,2,1,8.5,999999,8.5,999999,1,2,1,7,0,0,6,6,6,6,3,4,7,1,4,2,2,2,3,999999,3,999999,999999,1,6,194.0252495,24.22468533,9.00273337,,6.7083744,2.385199787,15.02675866,,5.36536,131.312138,,582.0757486,72.674056,27.00820011,,20.1251232,7.15559936,45.08027597,,16.09608,393.936414,,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,1836,1836,1837,9002,39.25,1,4,80000,110000,1,5,4,1,0,2,2,999999,2.5,2.5,999999,1,4,1,7,0,0,5,5,5,5,5,6,7,2,4,2,3,1,999999,2,2,999999,999999,1,4,228.7315673,156.196418,3.099202323,0.184480296,0.245973728,0.040585665,1.073339904,,16.76675,51.12481733,,914.926269,624.785672,12.39680929,0.737921184,0.983894912,0.16234266,4.293359616,,67.067,204.4992693,,8,0,0,0,0,0,0,0,0,0,0,1,1,0
1837,1837,1837,1838,9003,33,0,2,150000,9999999,0,5,3,1,0,1,1,2.5,2.5,2.5,999999,1,1,1,4,0,1,6,6,6,6,5,6,7,1,4,2,2,1,2,2,3,999999,999999,1,3,230.0643503,109.8789328,5.40164002,10.0625616,6.7083744,1.78889984,4.114469632,,8.04804,84.061432,,460.1287006,219.7578656,10.80328004,20.1251232,13.4167488,3.57779968,8.228939264,,16.09608,168.122864,,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,1838,1838,1839,9011,49.8,0,5,80000,9999998,0,5,9,1,0,1,2,2.5,999999,8.5,999999,2,2,1,6,0,1,6,6,6,6,8,8,7,2,4,2,2,5,3,999999,2,999999,999999,3,8,23.52684702,20.1251232,,,,,2.075123814,,1.3266,,,117.6342351,100.625616,,,,,10.37561907,,6.633,,,7,0,0,0,0,0,0,0,0,1,0,1,1,0
1839,1839,1839,1840,9023,43,0,5,36000,40000,1,5,1,1,0,1,0,999999,8.5,8.5,999999,1,1,1,7,0,0,6,6,6,6,3,5,0,1,4,3,1,999999,999999,2,2,999999,999999,2,2,25.1370944,,2.160656008,,0,,0,,0.5518656,22.4245728,,125.685472,,10.80328004,,0,,0,,2.759328,112.122864,,7,0,0,0,0,0,0,0,0,1,0,1,1,0
1840,1840,1840,1841,9026,34,0,6,40000,70000,1,5,3,1,0,2,1,999999,999999,5.5,999999,0,1,0,4,1,0,6,6,6,6,8,8,7,2,4,2,3,0,999999,999999,3,999999,999999,999999,4,270.8070957,227.5252373,2.084690712,,,0.931718667,0.715559936,,,39.5498891,,1624.842574,1365.151424,12.50814427,,,5.590312,4.293359616,,,237.2993346,,7,0,0,0,0,0,0,0,0,1,2,2,1,1
1841,1841,1841,1842,9029,43.5,0,2,30000,21000,0,5,3,0,0,1,0,999999,999999,2.5,999999,1,2,0,5,0,0,5,6,6,6,7,8,7,1,4,999999,2,999999,999999,999999,3,999999,999999,0,8,553.226018,225.7528,13.50410006,,22.361248,,0.536669952,,8.04804,283.02316,,1106.452036,451.5056,27.00820011,,44.722496,,1.073339904,,16.09608,566.04632,,11,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,1842,1842,1843,9038,32.66666667,0,3,112000,42500,1,5,4,1,0,1,1,999999,999999,5.5,999999,1,1,1,4,2,0,4,3,6,3,6,7,7,1,4,1,2,1,999999,999999,3,999999,999999,1,1,263.7377671,108.4741877,9.00273337,5.590312,4.4722496,1.192599893,1.431119872,,5.36536,11.75970467,116.4495,791.2133014,325.4225632,27.00820011,16.770936,13.4167488,3.57779968,4.293359616,,16.09608,35.279114,349.3485,2,0,0,0,0,0,0,1,0,0,1,0,0,1
1843,1843,1843,1844,9045,57,0,2,8000,9999998,1,5,5,0,0,2,0,999999,2.5,8.5,999999,0,0,0,4,1,0,6,6,6,6,7,8,7,3,4,999999,4,999999,999999,0,3,999999,999999,999999,999999,833.6262795,824.020725,5.40164002,,,,4.203914624,,,,,1667.252559,1648.04145,10.80328004,,,,8.407829248,,,,,6,0,0,0,1,0,0,0,0,0,0,2,1,0
1844,1844,1844,1845,9048,72.5,1,2,500,20000,1,5,1,0,0,1,0,999999,2.5,999999,999999,0,0,0,6,1,0,6,6,6,6,5,7,7,2,999999,999999,5,999999,999999,2,999999,999999,999999,999999,999999,220.3721375,191.74974,,,26.8334976,,1.78889984,,,,,440.7442749,383.49948,,,53.6669952,,3.57779968,,,,,6,0,0,0,1,0,0,0,0,0,0,2,1,0
1845,1845,1845,1846,9052,49.66666667,1,3,48000,40000,0,5,3,1,0,1,1,5.5,999999,5.5,999999,1,1,0,7,0,0,6,6,6,6,999999,999999,7,1,4,1,1,1,3,999999,3,999999,999999,0,6,85.6121445,18.63437333,9.00273337,0.5590312,2.2361248,1.192599893,8.586719233,,1.609608,43.79095467,,256.8364335,55.90312,27.00820011,1.6770936,6.7083744,3.57779968,25.7601577,,4.828824,131.372864,,8,0,0,0,0,0,0,0,0,0,0,2,1,0
1846,1846,1846,1847,9074,44.16666667,1,6,9999998,9999998,1,5,3,1,0,1,2,2.5,2.5,5.5,999999,1,1,0,4,1,0,0,6,6,6,7,7,7,2,2,1,4,4,3,2,2,999999,999999,3,6,30.89766987,20.92196773,1.080328004,0.04192734,0.16770936,0.2795156,1.967789823,,6.438432,,,185.3860192,125.5318064,6.481968026,0.25156404,1.00625616,1.6770936,11.80673894,,38.630592,,,7,0,0,0,0,0,0,0,0,1,0,1,1,0
1847,1847,1847,1848,9080,39.5,0,4,9999998,9999998,1,5,2,0,0,1,0,999999,5.5,999999,999999,0,0,0,999999,1,0,3,6,6,6,8,8,7,2,4,999999,0,999999,999999,1,999999,999999,999999,999999,999999,279.9316718,273.9282,3.376025013,,0.8385468,,1.78889984,,,,,1119.726687,1095.7128,13.50410005,,3.3541872,,7.15559936,,,,,8,0,0,0,0,0,0,0,0,0,0,1,1,0
1848,1848,1848,1849,9081,44.66666667,1,3,9999998,9999998,1,5,4,0,0,1,0,2.5,2.5,2.5,999999,1,0,0,4,1,0,6,6,6,6,6,8,7,2,999999,999999,999999,999999,2,3,3,999999,999999,2,999999,331.8580157,328.518736,,,,,3.3392797,,,,,995.5740471,985.556208,,,,,10.0178391,,,,,8,0,0,0,0,0,0,0,0,0,0,1,1,0
1849,1849,1849,1850,9084,72,1,1,9999998,9999998,1,5,2,0,0,0,0,999999,2.5,999999,999999,0,0,0,3,1,0,0,6,6,6,8,8,7,3,999999,999999,999999,999999,999999,2,999999,999999,999999,999999,999999,1660.563748,1656.985949,,,,,3.57779968,,,,,1660.563748,1656.985949,,,,,3.57779968,,,,,5,1,1,0,0,0,0,0,0,0,0,1,1,0
1850,1850,1850,1851,9105,41.42857143,0,7,24000,50000,0,5,3,1,0,1,0,999999,999999,2.5,999999,1,0,0,4,2,0,6,6,6,6,5,8,7,1,4,2,2,999999,999999,999999,3,999999,999999,2,999999,86.74774743,65.503256,1.92915715,,,,0.153334272,,19.162,,,607.234232,458.522792,13.50410005,,,,1.073339904,,134.134,,,7,0,0,0,0,0,0,0,0,1,1,1,1,1
1851,1851,1851,1852,9106,42,1,3,60000,38000,0,5,6,1,0,1,1,999999,999999,8.5,999999,1,0,0,7,0,0,6,6,6,6,6,8,7,1,4,5,2,3,999999,999999,2,999999,999999,0,999999,105.2240508,75.99630827,9.00273337,2.45728,4.4722496,3.57779968,1.669639851,,8.04804,,,315.6721523,227.9889248,27.00820011,7.37184,13.4167488,10.73339904,5.008919552,,24.14412,,,8,0,0,0,0,0,0,0,0,0,0,1,1,0
1852,1852,1852,1853,9112,18,1,4,70000,239600,1,5,4,1,0,1,2,999999,999999,5.5,999999,1,3,1,7,0,1,6,6,6,6,7,8,7,0,4,1,3,0,999999,999999,2,999999,999999,0,5,445.3058755,24.2870264,4.648803485,0.16770936,0.06037537,2.29202792,0.715559936,,1.408407,178.826966,232.899,1781.223502,97.1481056,18.59521394,0.67083744,0.241501478,9.16811168,2.862239744,,5.633628,715.307864,931.596,2,0,0,0,0,0,0,1,0,0,2,0,0,1
1853,1853,1853,1854,9114,28.57142857,0,7,9999998,9999998,1,5,3,0,0,1,0,999999,999999,2.5,999999,0,0,0,4,1,0,3,6,6,6,8,8,6,4,3,999999,2,999999,999999,999999,3,999999,999999,999999,999999,272.2192451,269.3646206,1.080328004,,1.6428672,,0.131429376,,,,,1905.534716,1885.552344,7.562296031,,11.5000704,,0.920005632,,,,,7,0,0,0,0,0,0,0,0,1,1,0,0,1
1854,1854,1854,1855,9118,37,0,5,9999998,4000,1,5,2,0,0,1,0,999999,2.5,5.5,999999,0,0,0,5,1,0,1,1,6,6,8,8,7,2,4,999999,2,999999,999999,0,2,999999,999999,999999,999999,229.3030924,223.1675846,2.70082001,,2.68334976,,0.751337933,,,,,1146.515462,1115.837923,13.50410005,,13.4167488,,3.756689664,,,,,7,0,0,0,0,0,0,0,0,1,1,2,1,1
1855,1855,1855,1856,9127,27.25,1,4,80000,50000,1,5,2,1,0,1,1,999999,999999,8.5,999999,1,0,0,6,0,0,6,6,6,6,5,6,7,2,4,3,5,5,999999,999999,4,999999,999999,3,999999,113.7874247,77.14434,2.70082001,,,22.361248,3.13057472,,8.450442,,,455.1496989,308.57736,10.80328004,,,89.444992,12.52229888,,33.801768,,,2,0,0,0,0,0,0,1,0,0,2,0,0,1
1856,1856,1856,1857,9138,37.66666667,0,3,14400,18800,0,5,6,1,0,1,0,999999,999999,25,999999,1,1,0,6,2,0,4,4,6,4,3,5,7,1,4,1,5,999999,999999,999999,3,999999,999999,1,1,156.260846,71.36833947,10.33067441,13.04406133,35.7779968,,7.15559936,,10.73072,7.853454667,,468.7825381,214.1050184,30.99202323,39.132184,107.3339904,,21.46679808,,32.19216,23.560364,,4,0,0,0,0,0,0,0,1,0,1,1,1,1
1857,1857,1857,1858,9141,25.75,1,4,80000,70000,1,5,3,1,0,2,1,999999,999999,12.5,999999,1,1,0,6,0,0,6,6,6,6,6,6,7,2,4,3,3,1,999999,999999,3,999999,999999,3,3,254.7579515,207.775204,3.376025013,,,2.795156,2.68334976,,8.450442,29.67777483,,1019.031806,831.100816,13.50410005,,,11.180624,10.73339904,,33.801768,118.7110993,,2,0,0,0,0,0,0,1,0,0,2,0,0,1
1858,1858,1858,1859,9145,44.66666667,0,3,50000,40000,1,3,2,0,0,2,1,2.5,2.5,2.5,0,1,1,0,6,0,0,6,6,6,6,1,1,7,4,4,999999,5,5,1,1,0,999999,999999,6,3,584.293737,544.2799787,3.601093347,,0.541142202,0.327964971,1.252229888,,13.41704,20.874288,,1752.881211,1632.839936,10.80328004,,1.623426605,0.983894912,3.756689664,,40.25112,62.622864,,3,0,0,0,0,0,1,0,0,0,1,1,1,1
1859,1859,1859,1860,9147,53.5,1,2,30000,40000,1,3,1,0,0,1,0,999999,999999,2.5,999999,0,0,0,5,0,0,4,2,6,6,5,7,7,2,999999,999999,1,999999,999999,999999,2,999999,999999,999999,999999,247.2958761,246.9012,,,0.036896059,,0.357779968,,,,,494.5917521,493.8024,,,0.073792118,,0.715559936,,,,,6,0,0,0,1,0,0,0,0,0,0,1,1,0
1860,1860,1860,1861,9149,40.25,1,4,72000,9999998,1,3,5,0,0,1,0,2.5,999999,5.5,999999,0,0,1,6,1,0,6,6,6,6,3,4,7,2,999999,999999,3,999999,1,999999,3,999999,999999,999999,999999,389.1143058,120.5510852,,,5.0312808,,1.520564864,,,,262.011375,1556.457223,482.2043408,,,20.1251232,,6.082259456,,,,1048.0455,9,0,0,0,0,0,0,0,0,0,0,0,0,0
1861,1861,1861,1862,9150,56.14285714,0,7,0,5000,1,3,1,0,0,1,0,2.5,999999,999999,999999,0,0,0,3,1,0,4,4,6,999999,3,3,7,2,999999,999999,1,999999,1,999999,999999,999999,999999,999999,999999,13.47655712,13.221,,,,,0.25555712,,,,,94.33589984,92.547,,,,,1.78889984,,,,,7,0,0,0,0,0,0,0,0,1,0,3,1,0
