id,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,region_codes
4310,7,0,0,0,0,0,0,0,0,1,2,2,1,1,1
4315,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4321,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4322,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4325,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4327,6,0,0,0,1,0,0,0,0,0,0,1,1,0,1
4334,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
4337,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
4344,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4345,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4346,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4352,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4354,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4364,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4365,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4366,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4379,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4381,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4382,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
4386,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4387,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4388,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4392,7,0,0,0,0,0,0,0,0,1,0,2,1,0,1
4402,6,0,0,0,1,0,0,0,0,0,0,1,1,0,1
4404,9,0,0,0,0,0,0,0,0,0,1,0,0,1,1
4408,2,0,0,0,0,0,0,1,0,0,2,0,0,1,1
4424,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4428,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4429,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4436,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4438,6,0,0,0,1,0,0,0,0,0,0,1,1,0,1
4439,7,0,0,0,0,0,0,0,0,1,2,0,0,1,1
4442,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
4443,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4445,8,0,0,0,0,0,0,0,0,0,1,1,1,1,1
4447,7,0,0,0,0,0,0,0,0,1,1,0,0,1,1
4450,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4451,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
4452,7,0,0,0,0,0,0,0,0,1,1,0,0,1,1
4462,2,0,0,0,0,0,0,1,0,0,2,0,0,1,1
4470,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4471,6,0,0,0,1,0,0,0,0,0,0,1,1,0,1
4473,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
4475,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4477,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
4481,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4483,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
4484,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4494,7,0,0,0,0,0,0,0,0,1,2,2,1,1,1
4495,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4498,2,0,0,0,0,0,0,1,0,0,2,0,0,1,1
4499,8,0,0,0,0,0,0,0,0,0,0,3,1,0,1
4500,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4509,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4518,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4525,3,0,0,0,0,0,1,0,0,0,1,1,1,1,1
4526,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4533,7,0,0,0,0,0,0,0,0,1,1,0,0,1,1
4535,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
4536,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4541,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4544,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4545,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4552,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4557,7,0,0,0,0,0,0,0,0,1,2,1,1,1,1
4558,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4565,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4566,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4577,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4580,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4581,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4582,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4591,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
4600,4,0,0,0,0,0,0,0,1,0,1,2,1,1,1
4609,7,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4612,4,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4615,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4619,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
4628,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4633,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4634,3,0,0,0,0,0,1,0,0,0,1,0,0,1,1
4637,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
4641,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
4648,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4650,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
4653,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4661,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4664,7,0,0,0,0,0,0,0,0,1,0,2,1,0,1
4667,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1
4668,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4674,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4681,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4682,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4684,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4686,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4687,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4688,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4691,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4703,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4705,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
4712,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4722,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4733,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4736,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4738,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
4741,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4742,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4746,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4756,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4772,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4775,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4779,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4780,2,0,0,0,0,0,0,1,0,0,1,1,1,1,1
4785,10,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4788,6,0,0,0,1,0,0,0,0,0,0,1,1,0,1
4790,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4797,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4805,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
4808,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
4812,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4815,6,0,0,0,1,0,0,0,0,0,0,1,1,0,1
4816,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4817,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
4821,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4826,7,0,0,0,0,0,0,0,0,1,0,1,1,0,1
4827,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4829,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4831,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4832,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4833,7,0,0,0,0,0,0,0,0,1,1,0,0,1,1
4838,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4856,7,0,0,0,0,0,0,0,0,1,2,1,1,1,1
4859,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4861,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4869,7,0,0,0,0,0,0,0,0,1,1,0,0,1,1
4871,8,0,0,0,0,0,0,0,0,0,1,1,1,1,1
4873,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4876,3,0,0,0,0,0,1,0,0,0,1,1,1,1,1
4880,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4904,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4908,10,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4918,7,0,0,0,0,0,0,0,0,1,1,0,0,1,1
4929,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4936,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4949,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4951,3,0,0,0,0,0,1,0,0,0,2,0,0,1,1
4952,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
4958,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4961,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
4964,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4965,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4966,7,0,0,0,0,0,0,0,0,1,2,2,1,1,1
4967,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
4968,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
4971,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4975,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4991,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
4992,7,0,0,0,0,0,0,0,0,1,3,2,1,1,1
5013,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
5023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5032,8,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5033,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
5052,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
5055,7,0,0,0,0,0,0,0,0,1,2,1,1,1,1
5056,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
5064,8,0,0,0,0,0,0,0,0,0,1,1,1,1,1
5066,6,0,0,0,1,0,0,0,0,0,0,1,1,0,1
5077,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5079,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
5081,7,0,0,0,0,0,0,0,0,1,2,2,1,1,1
5082,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
5087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5098,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
5105,5,1,1,0,0,0,0,0,0,0,0,1,1,0,1
5110,8,0,0,0,0,0,0,0,0,0,0,1,1,0,1
5124,7,0,0,0,0,0,0,0,0,1,1,1,1,1,1
5138,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
5143,3,0,0,0,0,0,1,0,0,0,1,0,0,1,1
5144,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
5146,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
5154,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1
5157,8,0,0,0,0,0,0,0,0,0,0,4,1,0,1
5158,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
5161,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
5174,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5192,2,0,0,0,0,0,0,1,0,0,1,0,0,1,1
5193,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5194,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5212,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
5215,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5217,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5223,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5228,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5232,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
5233,4,0,0,0,0,0,0,0,1,0,1,2,1,1,1
5238,6,0,0,0,1,0,0,0,0,0,0,1,1,0,1
5244,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5251,4,0,0,0,0,0,0,0,1,0,1,1,1,1,1
5254,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
5264,9,0,0,0,0,0,0,0,0,0,1,0,0,1,1
5267,7,0,0,0,0,0,0,0,0,1,0,2,1,0,1
5270,8,0,0,0,0,0,0,0,0,0,1,2,1,1,1
5271,7,0,0,0,0,0,0,0,0,1,2,1,1,1,1
5273,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
5281,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
5289,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5292,2,0,0,0,0,0,0,1,0,0,2,0,0,1,1
5304,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5306,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
5310,8,0,0,0,0,0,0,0,0,0,0,4,1,0,1
5313,8,0,0,0,0,0,0,0,0,0,1,2,1,1,1
5314,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
5317,3,0,0,0,0,0,1,0,0,0,1,0,0,1,1
5319,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5323,6,0,0,0,1,0,0,0,0,0,0,2,1,0,1
5327,4,0,0,0,0,0,0,0,1,0,1,2,1,1,1
5338,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5367,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1
5413,3,0,0,0,0,0,1,0,0,0,1,0,0,1,4
5414,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
5421,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
5422,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5429,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
5430,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
5431,3,0,0,0,0,0,1,0,0,0,1,0,0,1,4
5435,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
5444,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
5447,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
5457,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
5462,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
5475,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
5479,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
5491,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
5496,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5504,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
5507,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5512,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
5516,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
5517,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5519,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5523,8,0,0,0,0,0,0,0,0,0,0,4,1,0,4
5524,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
5529,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5532,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5535,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
5541,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
5555,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
5556,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5557,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5559,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5561,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5563,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
5570,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
5576,10,0,0,0,0,0,0,0,0,0,0,1,1,0,4
5579,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5581,6,0,0,0,1,0,0,0,0,0,0,1,1,0,4
5582,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5586,8,0,0,0,0,0,0,0,0,0,0,3,1,0,4
5587,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5588,8,0,0,0,0,0,0,0,0,0,0,3,1,0,4
5590,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5592,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5598,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5604,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5608,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5611,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5612,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
5614,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
5615,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5618,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
5624,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
5625,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
5627,10,0,0,0,0,0,0,0,0,0,0,1,1,0,4
5632,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
5635,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5639,10,0,0,0,0,0,0,0,0,0,0,1,1,0,4
5640,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5643,8,0,0,0,0,0,0,0,0,0,0,3,1,0,4
5645,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5646,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
5648,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
5649,7,0,0,0,0,0,0,0,0,1,0,5,1,0,4
5651,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
5657,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
5660,6,0,0,0,1,0,0,0,0,0,0,1,1,0,4
5663,7,0,0,0,0,0,0,0,0,1,0,2,1,0,4
5664,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
5673,8,0,0,0,0,0,0,0,0,0,1,2,1,1,4
5685,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5687,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
5688,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
5692,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
5702,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5709,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
5710,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5721,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
5728,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5735,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5739,8,0,0,0,0,0,0,0,0,0,0,3,1,0,4
5741,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
5746,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
5748,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5759,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
5761,8,0,0,0,0,0,0,0,0,0,1,1,1,1,4
5773,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
5777,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5793,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5794,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
5802,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
5810,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5813,2,0,0,0,0,0,0,1,0,0,2,0,0,1,4
5815,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
5818,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5819,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
5820,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
5827,10,0,0,0,0,0,0,0,0,0,0,1,1,0,4
5831,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
5834,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
5837,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
5842,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5847,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
5849,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
5850,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
5851,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
5853,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5856,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5857,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
5858,8,0,0,0,0,0,0,0,0,0,0,3,1,0,4
5861,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
5862,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5864,10,0,0,0,0,0,0,0,0,0,0,1,1,0,4
5865,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
5875,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
5880,6,0,0,0,1,0,0,0,0,0,0,1,1,0,4
5883,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5884,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
5887,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5890,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
5892,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
5893,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5897,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5902,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
5908,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5918,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5919,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
5921,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
5922,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
5926,10,0,0,0,0,0,0,0,0,0,0,1,1,0,4
5931,8,0,0,0,0,0,0,0,0,0,0,3,1,0,4
5934,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
5939,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
5943,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
5944,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5947,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5948,2,0,0,0,0,0,0,1,0,0,1,1,1,1,4
5950,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
5955,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
5956,10,0,0,0,0,0,0,0,0,0,0,1,1,0,4
5959,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
5962,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5964,8,0,0,0,0,0,0,0,0,0,0,3,1,0,4
5966,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
5967,3,0,0,0,0,0,1,0,0,0,1,0,0,1,4
5968,6,0,0,0,1,0,0,0,0,0,0,1,1,0,4
5969,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5971,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5974,8,0,0,0,0,0,0,0,0,0,1,2,1,1,4
5982,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5991,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5992,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
5997,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6007,7,0,0,0,0,0,0,0,0,1,0,2,1,0,4
6008,6,0,0,0,1,0,0,0,0,0,0,1,1,0,4
6010,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
6011,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6013,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6017,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
6018,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
6027,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6033,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
6034,6,0,0,0,1,0,0,0,0,0,0,1,1,0,4
6045,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
6046,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4
6049,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
6054,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6071,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
6073,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
6075,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
6076,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
6083,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
6086,8,0,0,0,0,0,0,0,0,0,0,3,1,0,4
6090,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6091,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
6093,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6096,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
6100,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
6101,5,1,1,0,0,0,0,0,0,0,0,1,1,0,4
6109,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6113,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6116,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
6117,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6118,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
6129,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
6144,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6150,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6156,6,0,0,0,1,0,0,0,0,0,0,1,1,0,4
6166,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
6173,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6186,6,0,0,0,1,0,0,0,0,0,0,1,1,0,4
6194,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6205,10,0,0,0,0,0,0,0,0,0,0,1,1,0,4
6261,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4
6279,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6283,8,0,0,0,0,0,0,0,0,0,0,1,1,0,4
6285,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
6288,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
6290,7,0,0,0,0,0,0,0,0,1,1,2,1,1,4
6293,2,0,0,0,0,0,0,1,0,0,1,0,0,1,4
6302,8,0,0,0,0,0,0,0,0,0,0,2,1,0,4
6306,6,0,0,0,1,0,0,0,0,0,0,2,1,0,4
