,id,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating
2872,13426,,,217.6218135,0.0,0.0,0.0,11.1839,,0.0,280.80234
2873,13434,0.0,3.578848,231.45031,15.9547349,0.0,16.016,46.97238,,0.0,143.052
2874,13437,7.201171875,100.079928,213.331092,14.80941633,0.0,13.58045,51.6887904,17.25516,0.0,361.03158
2875,13438,0.0,57.373407,221.13,22.33662886,0.0,33.00266667,20.13102,,0.0,83.87925
2876,13441,,169.771602,507.7842315,15.664648810000001,0.0,20.384,101.549812,,0.0,312.0580878
2877,13446,74.88879871,80.076724,663.39,29.61883266,0.0,8.387925,42.946176,,2317.9275,357.63
2878,13447,0.0,,72.5406045,15.9547349,0.0,26.69333333,2.23678,,0.0,280.80234
2879,13450,1.897720588,,30.196530000000003,,0.0,,12.525967999999999,120.78612,0.0,
2880,13453,0.0,27.1609,157.572805,19.97293356,0.0,10.1853375,29.71722,86.2758,0.0,200.6087707
2881,13456,,14.762748,217.6218135,12.76378792,0.0,0.0,34.893768,,0.0,421.20351
2882,13466,16.60505515,68.445468,341.05253,18.51177041,0.0,48.9295625,20.13102,139.79875,0.0,143.052
2883,13481,0.0,66.432366,373.07543,14.80941633,0.0,24.024,48.761804,,0.0,143.052
2884,13483,0.0,6.646432000000001,46.747337,5.757780822,0.0,34.32,23.134696,,0.0,191.33945366
2885,13490,34.21996875,,170.70326,12.76378792,0.0,4.175322667,,,0.0,214.578
2886,13499,,,0.0,0.0,0.0,0.0,118.54934,,0.0,399.3470634
2887,13522,,5.368272,193.441612,0.0,33.183,0.0,6.4419264,,2317.9275,143.052
2888,13529,0.0,0.0,131.251575,0.0,0.0,0.0,102.444524,,0.0,399.3470634
2889,13534,0.0,8.94712,362.7030225,0.0,0.0,13.104,69.787536,,0.0,1684.81404
2890,13539,0.0,8.94712,342.167553,15.9547349,0.0,14.2594725,24.157224,95.06315,0.0,421.20351
2891,13543,0.0,8.94712,425.938657083,19.14568188,0.0,69.899375,28.9886688,,0.0,421.20351
2892,13544,,21.137571,287.675934,18.51177041,0.0,1.3979875,8.499763999999999,190.1263,0.0,
2893,13547,,16.104816,225.75007,12.76378792,0.0,23.7657875,24.157224,,0.0,421.20351
2894,13550,0.0,106.135211,1274.0091,12.76378792,0.0,112.112,29.07814,33.5517,0.0,143.052
2895,13551,11.86075368,,411.45468,15.9547349,0.0,6.71034,22.3678,120.78612,0.0,248.9918029
2896,13552,,,362.7030225,,0.0,,5.815628,,0.0,
2897,13561,0.0,82.872699,145.081209,0.0,0.0,0.0,29.07814,,0.0,312.0580878
2898,13562,0.0,95.957862,259.0022435,15.9547349,0.0,16.016,33.104344,,0.0,143.052
2899,13564,0.0,,331.695,12.76378792,0.0,8.008,44.288244,,0.0,357.63
2900,13573,0.0,105.576016,499.3226875,31.90946979,0.0,6.71034,58.15628,116.31256,0.0,214.578
2901,13577,0.0,15.210104,191.494394,0.0,0.0,26.69333333,57.708924,,0.0,798.6941268
2902,13580,25.40573438,9.490338,89.60679,12.76378792,0.0,7.18965,4.7931,16.29654,0.0,80.24350829
2903,13583,,0.0,0.0,,0.0,,0.0,,0.0,0.0
2904,13597,0.0,68.445468,362.7030225,3.626076113,0.0,0.0,45.630311999999996,,0.0,280.80234
2905,13601,,,217.6218135,12.76378792,0.0,,33.5517,,0.0,214.578
2906,13605,0.0,12.749646,413.199969,37.02354082,0.0,16.016,149.86426,,0.0,421.20351
2907,13610,0.0,,145.081209,12.76378792,0.0,11.1839,24.157224,174.46884,0.0,421.20351
2908,13618,10.80175781,23.262512,79.40568999999999,16.129564358,0.0,5.032755,88.57648800000001,40.26204,0.0,213.4215454
2909,13629,,8.94712,217.6218135,0.0,0.0,0.0,12.525967999999999,,0.0,421.20351
2910,13631,0.0,,145.081209,15.9547349,0.0,17.79555556,8.052408,,0.0,280.80234
2911,13642,418.935375,71.09765,284.856,12.76378792,0.0,34.32,44.7356,,0.0,102.18
2912,13645,11.20182292,36.90687,64.974,12.76378792,0.0,13.34666667,44.288244,,0.0,335.517
2913,13646,,36.90687,404.6699475,0.0,0.0,23.7657875,67.99811199999999,,0.0,357.63
2914,13650,0.0,87.681776,78.2873,9.862927027,0.0,6.71034,5.815628,13.42068,0.0,187.2348527
2915,13651,0.0,15.210104,253.177295583,29.71772507,0.0,46.71333333,16.104816,,0.0,421.20351
2916,13652,,,0.0,,0.0,,0.0,,0.0,
2917,13654,,3.578848,259.5614385,12.76378792,0.0,0.0,62.62984,,0.0,421.20351
2918,13658,,,38.198762875,14.85886253,0.0,16.77585,29.078139999999998,80.52408,0.0,702.00585
2919,13668,15.04244792,,362.7030225,31.90946979,0.0,2.772675208,31.31492,95.06315,0.0,421.20351
2920,13672,,,199.017,29.71772507,0.0,,,,0.0,214.578
2921,13673,0.0,32.209632,464.373,15.97834685,0.0,18.68533333,32.209632,,2023.5875,83.87925
2922,13688,3.584583334,23.262512,227.535945,18.51177041,0.0,14.56,27.5571296,,0.0,214.578
2923,13701,,22.815156,217.6218135,0.0,0.0,0.0,52.340652,,0.0,280.80234
2924,13704,0.0,,145.081209,0.0,0.0,0.0,29.07814,,0.0,399.3470634
2925,13707,0.0,46.97238,460.1420915,15.9547349,0.0,40.26204,45.630311999999996,44.7356,0.0,139.79875
2926,13710,0.0,,3.3551699999999998,0.0,0.0,20.370675,18.405504,0.0,0.0,183.924
2927,13711,0.0,66.432366,8.201526667,,0.0,,13.420679999999999,,0.0,55.9195
2928,13713,0.0,18.788952,444.3454925,55.63420365,0.0,41.939625,61.735128,251.63775,5298.12,312.0580878
2929,13719,,,0.0,0.0,0.0,0.0,68.445468,,0.0,0.0
2930,13723,0.0,66.432366,171.922569,,0.0,,8.94712,120.78612,0.0,248.9918029
2931,13727,0.0,38.02526,359.750542667,34.46650531,0.0,69.899375,53.1458928,174.46884,0.0,280.80234
2932,13732,,,217.6218135,0.0,0.0,,12.525967999999999,,0.0,
2933,13749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2934,13757,0.0,46.97238,234.552409,0.0,0.0,1.304788333,38.02526,143.15392,0.0,1684.81404
2935,13759,184.35,17.89424,322.25921,14.80941633,0.0,36.627272500000004,10.736544,304.20208,0.0,143.052
2936,13761,,0.0,217.6218135,25.33423562,0.0,0.0,20.13102,,0.0,268.4136
2937,13762,0.0,95.957862,0.0,22.21412449,0.0,43.68,40.709396,,2833.0225,320.132318
2938,13764,0.0,0.0,217.6218135,25.52757584,0.0,0.0,118.101984,,0.0,421.20351
2939,13781,,5.368272,289.892785,29.71772507,0.0,16.77585,45.630311999999996,80.52408,0.0,421.20351
2940,13799,195.19411764,,241.802015,12.76378792,0.0,4.368,46.525024,,0.0,214.73088
2941,13808,,61.287772000000004,331.695,0.0,0.0,24.91377778,174.46884,,0.0,55.9195
2942,13826,,,280.531251,31.90946979,0.0,37.37066667,24.60458,26.84136,0.0,55.9195
2943,13830,,13.037232,75.816,0.0,0.0,9.5862,5.0615136,38.3448,0.0,490.464
2944,13837,54.1528125,,0.0,17.83063504,0.0,0.0,0.0,0.0,0.0,0.0
2945,13853,0.0,16.104816,219.14802,15.9547349,0.0,16.016,50.551227999999995,,0.0,214.578
2946,13872,0.0,8.94712,620.4620239999999,15.9547349,0.0,48.9295625,24.157224,251.63775,0.0,214.578
2947,13873,0.0,,199.017,0.0,0.0,,20.13102,67.1034,0.0,187.2348527
2948,13893,,,416.66533999999996,11.88709003,0.0,6.71034,47.3302648,87.23442,0.0,421.20351
2949,13895,,3.578848,217.6218135,0.0,0.0,0.0,28.9886688,,0.0,421.20351
2950,13898,0.0,73.478223,331.695,31.9094698,0.0,0.0,105.12866000000001,174.46884,1655.6625,218.4406615
2951,13903,,16.104816,110.565,0.0,0.0,0.0,22.3678,,2483.49375,139.79875
2952,13907,,14.762748,0.0,0.0,0.0,0.0,13.6890936,,0.0,455.1100878
2953,13909,,23.709868,221.13,0.0,0.0,23.48619,19.7731352,,0.0,399.3470634
2954,13913,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0
2955,13914,,38.02526,241.802015,31.90946979,0.0,0.0,8.8576488,,0.0,299.5102976
2956,13918,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,399.3470634
2957,13919,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0
2958,13921,11.37209063,,104.5595005,15.9547349,0.0,15.65746,4.920916,33.5517,0.0,187.2348527
2959,13924,0.0,51.334101000000004,796.068,12.76378792,0.0,64.064,46.525024,,2483.49375,83.87925
2960,13936,0.0,8.94712,217.6218135,31.90946979,0.0,0.0,24.157224,,0.0,421.20351
2961,13947,0.0,,362.7030225,0.0,0.0,0.0,11.1839,,0.0,842.40702
2962,13951,0.0,68.445468,229.21353,14.80941633,0.0,6.262984,20.13102,87.23442,0.0,357.63
2963,13953,12.60205078,22.815156,331.695,19.14568188,0.0,7.455933333,63.524552,40.26204,0.0,214.578
2964,13974,0.0,0.0,,0.0,0.0,,0.0,,0.0,
2965,14019,75.90882353,17.494815,192.48255,15.9547349,0.0,46.71333333,52.404560000000004,76.6896,0.0,153.27
2966,14029,0.0,,475.98983250000003,25.52757584,25.92421876,9.319916667,20.399433600000002,55.9195,0.0,213.4215454
2967,14032,25.140561808,15.210104,153.6478125,0.0,0.0,0.0,44.288244,,0.0,143.052
2968,14034,0.0,,222.1492,14.85886253,0.0,6.337543333,8.8576488,,0.0,143.052
2969,14039,17.250807297,5.368272,390.10607999999996,27.57320425,0.0,11.463497499999999,25.051935999999998,44.7356,2023.5875,214.578
2970,14042,0.0,,279.54107999999997,0.0,0.0,0.782873,22.3678,116.31256,0.0,143.052
2971,14046,40.3265625,,155.45621,,0.0,26.69333333,26.84136,,0.0,312.0580878
2972,14059,0.0,80.52408,34.110895,12.76378792,0.0,8.387925,12.7943816,95.06315,0.0,143.052
2973,14060,15.23447917,8.94712,496.07102999999995,14.80941633,26.11625,36.0680775,4.026204,20.13102,2317.9275,421.20351
2974,14065,0.0,45.853989999999996,299.6721,31.90946979,0.0,16.77585,22.3678,67.1034,0.0,214.578
2975,14068,0.0,36.90687,363.00991999999997,15.9547349,0.0,11.1839,33.104344,116.31256,993.3975,248.9918029
2976,14074,0.0,30.867564,161.196945,12.76378792,0.0,34.9496875,57.9773376,251.63775,0.0,284.5620605
2977,14088,0.0,,231.65551499999998,15.9547349,0.0,23.7657875,20.0415488,,0.0,214.578
2978,14090,0.0,66.432366,382.02254999999997,15.9547349,0.0,16.77585,24.157224,120.78612,0.0,83.87925
2979,14091,0.0,0.0,0.0,0.0,43.20703126,0.0,0.0,,0.0,0.0
2980,14095,0.0,15.210104,219.14802,31.90946979,0.0,2.982373333,24.60458,301.9653,0.0,399.3470634
2981,14098,,8.94712,464.373,11.88709003,0.0,26.69333333,15.210104,,0.0,214.578
2982,14101,0.0,42.275141999999995,154.69181,12.76378792,0.0,23.7657875,26.841359999999998,95.06315,0.0,357.63
2983,14103,0.0,82.76086,504.308842917,18.51177041,0.0,4.47356,94.392116,26.84136,0.0,214.578
2984,14110,3.9174375,24.157224,219.5209835,12.76378792,0.0,7.455933333,8.8576488,60.39306,0.0,312.0580878
2985,14121,2.88046875,51.893296,851.591403542,12.76378792,0.0,15.65746,12.7943816,33.5517,0.0,858.312
2986,14132,0.0,,259.5614385,0.0,0.0,,6.71034,,0.0,421.20351
2987,14142,,,402.17814,,0.0,,8.8576488,,0.0,
2988,14147,,,246.300410417,12.76378792,0.0,,31.31492,,0.0,
2989,14154,,,0.0,,0.0,,0.0,,0.0,
2990,14175,,15.210104,386.7740695,15.9547349,0.0,,72.47167200000001,,0.0,280.80234
2991,14188,0.0,16.104816,361.145936667,14.80941633,0.0,0.0,8.499763999999999,,0.0,143.052
2992,14189,,,614.438825,,0.0,,4.026204,,0.0,
2993,14191,,,0.0,6.381893959,0.0,3.559111111,53.1458928,,0.0,
2994,14196,0.0,19.124469,241.802015,11.88709003,0.0,0.0,9.841832,,2980.1925,280.80234
2995,14197,,,101.70952458299999,0.0,0.0,0.0,55.024788,,0.0,195.71825
2996,14198,0.0,,20.13102,0.0,0.0,0.0,26.841359999999998,,0.0,399.3470634
2997,14208,,,507.7842315,,0.0,,7.605052,,0.0,
2998,14209,,,805.443912,12.76378792,0.0,5.59195,,,0.0,399.3470634
2999,14220,2.016328125,,154.791,12.76378792,0.0,0.0,4.920916,,0.0,297.5099252
3000,14221,16.54829297,68.445468,145.55177,25.52757584,0.0,10.06551,11.1839,171.11367,0.0,143.052
3001,14229,,,201.08907,0.0,0.0,,2.9525496,,0.0,
3002,14243,,,232.7200785,31.90946979,0.0,28.028,4.920916,,0.0,
3003,14252,0.0,31.874115,0.0,0.0,0.0,0.0,0.0,,0.0,55.9195
3004,14254,,,259.394893333,12.76378792,0.0,,8.8576488,,0.0,
3005,14271,,,446.8646,,0.0,,8.94712,13.42068,0.0,
3006,14277,,,173.97573375,0.0,0.0,,39.9041552,20.13102,0.0,
3007,14283,,,301.53066125,12.76378792,0.0,,20.0415488,,0.0,
3008,14289,,,167.574225,0.0,0.0,,8.8576488,,0.0,
3009,14291,75.8139375,38.02526,564.4004275,15.9547349,0.0,0.0,27.288716,,0.0,280.80234
3010,14300,,,182.62589041700002,11.88709003,0.0,,4.026204,,0.0,
3011,14301,0.0,0.0,251.63775,15.9547349,0.0,41.939625,5.368272,436.1721,0.0,280.80234
3012,14309,2.843022656,,314.3625485,25.52757584,0.0,14.2594725,12.525967999999999,139.79875,0.0,421.20351
3013,14314,,,191.78270854200002,,0.0,6.337543333,8.052408,40.26204,0.0,
3014,14318,,,232.7200785,31.90946979,0.0,,20.13102,,0.0,355.7025756
3015,14319,,84.55028399999999,522.0437039999999,0.0,0.0,0.0,93.050048,,0.0,421.20351
3016,14320,,,100.544535,14.80941633,0.0,8.008,169.10056799999998,,0.0,
3017,14330,,,201.08907,,0.0,,11.50344,,0.0,
3018,14331,,,115.949288,0.0,0.0,0.0,39.367328,,0.0,
3019,14334,,,627.0329975,,0.0,,20.13102,,0.0,
3020,14335,329.06475,,58.4766,19.14568188,0.0,5.338666667,8.8576488,,0.0,83.87925
3021,14343,0.0,15.210104,26.20254,15.9547349,0.0,0.0,44.288244,13.42068,2317.9275,83.87925
3022,14347,,,805.987265417,12.76378792,0.0,9.965511111,72.8295568,,0.0,
3023,14375,,,217.6218135,0.0,0.0,,68.445468,,0.0,55.9195
3024,14384,,98.41832,279.140589,0.0,0.0,0.0,69.34018,,0.0,280.80234
3025,14385,,57.373407,293.577375,12.76378792,0.0,13.04788333,140.02242800000002,95.06315,0.0,702.00585
3026,14401,,38.02526,130.741065,25.52757584,0.0,2.684136,44.288244,95.06315,0.0,421.20351
3027,14419,,0.0,34.563995375,0.0,0.0,0.0,42.946176,,0.0,421.20351
3028,14425,85.69394532000001,68.445468,145.081209,0.0,0.0,0.0,44.288244,,0.0,83.87925
3029,14431,2.016328125,,132.678,31.90946979,0.0,10.67733333,12.525967999999999,,0.0,143.052
3030,14445,,68.445468,20.13102,,0.0,2.982373333,4.026204,161.04816,0.0,
3031,14449,,30.755725,0.0,0.0,0.0,0.0,28.630784,,0.0,280.80234
3032,14450,,,362.7030225,14.80941633,0.0,0.0,29.07814,,0.0,702.00585
3033,14452,,12.749646,405.48143999999996,14.80941633,0.0,37.37066667,45.182956,,0.0,280.80234
3034,14454,,36.90687,362.7030225,12.76378792,0.0,0.0,8.94712,,0.0,280.80234
3035,14458,0.0,48.88962,190.1941275,18.51177041,0.0,4.7931,22.3678,38.3448,0.0,300.85965
3036,14459,0.0,31.874115,507.7842315,22.21412449,0.0,61.152,42.49882,,0.0,312.0580878
3037,14465,,,96.720806,0.0,0.0,0.0,55.472144,,0.0,55.9195
3038,14468,,,243.066399333,12.76378792,0.0,11.1839,25.946648,120.78612,0.0,
3039,14484,,,100.544535,,0.0,,29.07814,,0.0,
3040,14486,,,432.6023975,17.83063504,0.0,6.337543333,21.473088,247.16419,0.0,83.87925
3041,14495,,,182.159894583,29.71772507,0.0,0.0,4.026204,,0.0,
3042,14498,0.0,,217.6218135,19.14568188,0.0,0.0,68.445468,,0.0,421.20351
3043,14499,26.71634766,,58.4766,0.0,0.0,0.0,99.31303199999999,,0.0,83.87925
3044,14504,,,100.544535,,0.0,0.0,24.157224,,0.0,312.0580878
3045,14507,,,67.02969,,0.0,,46.525024,,0.0,
3046,14512,,,100.544535,0.0,0.0,,45.630311999999996,,0.0,
3047,14518,,98.865676,464.373,0.0,0.0,0.0,38.025259999999996,,0.0,143.052
3048,14520,,,100.544535,,0.0,,8.052408,,0.0,
3049,14532,,,173.35045,12.76378792,0.0,3.35517,12.078612,33.5517,0.0,421.20351
3050,14539,,,93.2664915,15.9547349,0.0,,6.135168,,0.0,
3051,14540,2.88046875,,315.45567083,31.90946979,0.0,25.48,47.3302648,,0.0,500.682
3052,14545,6.481054688,1.006551,72.5406045,0.0,0.0,0.0,5.368272,,0.0,280.80234
3053,14554,117.523125,12.749646,1592.136,15.9547349,0.0,46.71333333,48.761804,,0.0,421.20351
3054,14564,,,67.02969,12.76378792,0.0,,4.920916,,0.0,
3055,14574,,,187.70524500000002,,0.0,24.024,35.78848,,0.0,
3056,14575,,,38.9844,0.0,0.0,,34.893768,,0.0,143.052
3057,14578,,,192.337751667,14.85886253,0.0,34.9496875,23.0835696,,0.0,83.87925
3058,14588,,,217.6218135,31.90946979,0.0,8.1536,45.630312,,0.0,
3059,14592,2.016328125,16.104816,97.461,29.71772507,0.0,,12.078612,,0.0,280.80234
3060,14593,,121.680832,70.107856,18.51177041,0.0,10.06551,68.445468,,4966.9875,143.052
3061,14600,,,402.17814,12.76378792,0.0,,5.368272,,0.0,
3062,14609,,0.0,96.720806,0.0,0.0,0.0,44.7356,,0.0,280.80234
3063,14618,4.061460938,38.02526,247.8183435,25.52757584,0.0,6.71034,32.656988,67.1034,0.0,
3064,14620,,,170.929395,0.0,0.0,,5.368272,,0.0,399.3470634
3065,14627,,,67.02969,12.76378792,0.0,0.622844444,4.5630312,13.42068,0.0,187.2348527
3066,14628,,,971.930505,0.0,0.0,0.0,28.9886688,,0.0,312.0580878
3067,14631,0.0,,467.552085,15.9547349,0.0,34.9496875,81.86614800000001,251.63775,441.51,702.00585
3068,14639,,,398.61671850000005,,0.0,,4.026204,116.31256,0.0,
3069,14640,,,100.544535,19.14568188,0.0,2.184,20.13102,,0.0,
3070,14642,,,562.8484225,0.0,0.0,,29.078139999999998,,0.0,
3071,14646,,,227.6873235,14.80941633,0.0,8.387925,38.025259999999996,93.94476,0.0,399.3470634
3072,14657,,,273.4798885,12.76378792,0.0,3.882666667,7.605052000000001,,0.0,702.00585
3073,14671,,,641.8436115,0.0,0.0,0.0,14.315392,,0.0,280.80234
3074,14679,0.0,20.578376,239.500317875,19.14568188,0.0,11.743095,27.378187200000003,33.5517,2980.1925,299.5102976
3075,14687,,,212.11089900000002,25.52757584,0.0,,26.84136,120.78612,0.0,
3076,14688,,,237.7528335,12.76378792,0.0,6.71034,8.8576488,33.5517,0.0,312.0580878
3077,14696,,,183.97727833300002,12.76378792,0.0,0.667333333,2.23678,,0.0,
3078,14698,,,42.49882,,0.0,,11.656819200000001,99.69648,0.0,
3079,14702,0.0,82.872699,237.7528335,5.801721781,0.0,28.518945,16.104816,,0.0,280.80234
3080,14707,,,48.623124333,0.0,0.0,0.0,2.811952,,0.0,
3081,14713,,,38.9844,0.0,0.0,0.0,30.420208000000002,,0.0,214.578
3082,14720,,,362.7030225,0.0,0.0,0.0,9.841832,,0.0,399.3470634
3083,14721,,,176.99666075000002,,0.0,,24.157224,,0.0,
3084,14735,,,580.324836,12.76378792,0.0,24.91377778,10.736544,,0.0,249.6464702
3085,14741,,,100.544535,12.76378792,0.0,,106.47072800000001,,0.0,
3086,14751,,,145.081209,12.76378792,0.0,0.0,5.815628,,0.0,
3087,14752,,,100.810525833,0.0,0.0,,7.285512,,0.0,
3088,14756,,,396.25472249999996,47.86420469,0.0,5.032755,1.342068,,0.0,421.20351
3089,14762,,,335.14845,,0.0,,19.236308,,0.0,
3090,14775,,,100.544535,0.0,0.0,,15.210104000000001,,0.0,83.87925
3091,14777,,,180.1683975,18.51177041,0.0,,100.6551,214.73088,0.0,
3092,14778,,,167.574225,0.0,0.0,0.0,8.94712,,0.0,266.7769317
3093,14781,,,435.692985,,0.0,,11.1839,,0.0,
3094,14784,,,62.9094375,11.88709003,0.0,,28.9886688,80.52408,0.0,
3095,14785,,,502.72267500000004,,0.0,,4.47356,,0.0,
3096,14805,,,195.71825,12.76378792,0.0,0.149118667,1.9683664,100.6551,0.0,
3097,14813,,,161.693387917,0.0,0.0,,28.183428000000003,,0.0,702.00585
3098,14821,1.792291667,,246.1407585,10.13369425,0.0,0.0,14.225920799999999,26.84136,0.0,280.80234
3099,14828,,3.578848,235.4427075,11.88709003,0.0,,20.399433600000002,,0.0,
3100,14832,,36.90687,448.75762749999996,0.0,0.0,0.0,8.94712,,0.0,280.80234
3101,14858,,,67.0215,0.0,0.0,0.0,31.046506400000002,,0.0,55.9195
3102,14862,,14.762748,57.3174875,15.9547349,0.0,11.1839,13.6890936,33.5517,0.0,312.0580878
3103,14870,,,0.0,,0.0,,0.0,,0.0,
3104,14889,,,45.13637613,,0.0,,11.183900000000001,,0.0,
3105,14924,,,50.75421,31.9094698,0.0,5.368272,34.51032,11.50344,0.0,200.6087707
3106,14928,,35.78848,591.6634815,31.9094698,13.2732,15.84385833,68.445468,333.28022,0.0,266.7769317
3107,14935,,,78.474201,14.85886253,91.70862245,25.163775,6.902063999999999,125.09991000000001,0.0,80.24350829
3108,14942,,,167.574225,14.80941633,0.0,0.622844444,0.894712,20.13102,0.0,
3109,14943,,,158.501889,0.0,491.9825073,40.26204,4.026204,,0.0,83.87925
3110,14949,,,259.5614385,11.88709003,0.0,10.06551,6.262984,,0.0,399.3470634
3111,14953,,,295.659624,19.14568188,0.0,8.94712,6.902063999999999,23.00688,0.0,
3112,14958,,8.94712,233.464852833,30.78776318,0.0,10.01,6.71034,13.42068,0.0,
3113,14961,,,65.948155,17.83063504,0.0,2.982373333,2.23678,67.1034,0.0,
3114,14963,,,114.400286,12.76378792,0.0,2.982373333,14.762748,13.42068,0.0,83.87925
3115,14965,,,495.40691200000003,14.80941633,0.0,0.0,15.210104,,0.0,
3116,14966,,22.144122,807.848374667,5.943545014,0.0,5.032755,4.026204,60.39306,0.0,
3117,14969,,16.104816,89.409775,12.76378792,0.0,4.175322667,4.5630312,33.5517,0.0,210.0390976
3118,14973,,,236.065648,44.576587599999996,0.0,11.1839,7.605052,80.52408,0.0,248.9918029
3119,14987,,,234.603915,15.9547349,0.0,0.0,2.23678,40.26204,0.0,
3120,14991,0.0,,375.03261249999997,14.80941633,0.0,8.872560667,,,0.0,312.0580878
3121,14994,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0
3122,14997,,0.671034,236.584397292,,0.0,,24.60458,120.78612,0.0,
3123,14998,,,72.5406045,14.80941633,0.0,0.0,6.71034,,0.0,0.0
3124,15000,,,361.89153,8.915317521,0.0,6.71034,4.026204,60.39306,0.0,
3125,15001,,,275.353715,17.83063504,0.0,34.9496875,13.42068,95.06315,0.0,249.6464702
3126,15005,,,515.3632574999999,0.0,77.427,0.0,13.1522664,,0.0,
3127,15006,,,248.191504167,14.80941633,0.0,0.792192917,1.9683664,38.02526,0.0,
3128,15015,,3.578848,456.64778249999995,14.85886253,0.0,10.43830667,20.13102,120.78612,0.0,279.5429444
3129,15024,,,147.87411275,,0.0,,8.052408,44.7356,0.0,
3130,15026,0.0,67.550756,485.47362499999997,30.76415123,0.0,8.872560667,4.5630312,,0.0,214.578
3131,15027,,,159.51936,,0.0,,58.156279999999995,26.84136,0.0,
3132,15029,,5.368272,433.88425383,18.51177041,0.0,4.175322667,24.60458,80.52408,0.0,248.9918029
3133,15031,,14.762748,272.4232875,14.80941633,0.0,,8.678706400000001,,0.0,
3134,15032,,,183.41808333,18.51177041,0.0,6.9899375,3.0420208,26.84136,0.0,
3135,15035,,,53.645865,14.80941633,0.0,,6.71034,20.13102,0.0,
3136,15042,,,217.76610613000003,13.77821799,0.0,1.9571825,38.025259999999996,40.26204,0.0,187.2348527
3137,15053,,,116.42835749999999,27.57320425,0.0,0.111839,21.025731999999998,46.97238,0.0,163.8304961
3138,15059,3.687,15.210104,289.33359,35.10041678,0.0,34.9496875,21.473088,83.87925,0.0,234.0435659
3139,15060,,,217.6218135,12.76378792,0.0,0.931991667,5.815628,,0.0,213.4215454
3140,15067,,,110.141486,12.76378792,0.0,10.06551,1.342068,67.1034,0.0,213.4215454
3141,15070,,,26.829075,18.51177041,33.183,0.0,19.683664,,0.0,
3142,15071,,,188.72831250000002,7.429431267,0.0,22.3678,63.971908,247.16419,0.0,
3143,15076,,,829.520055,,0.0,,4.026204,,0.0,
3144,15082,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
3145,15083,,,180.99490500000002,,0.0,1.789424,11.1839,44.7356,0.0,
3146,15084,,,201.08907,,0.0,,11.1839,20.13102,0.0,
3147,15091,,,236.6246155,63.81893958,77.427,2.982373333,24.157224000000003,120.78612,0.0,
3148,15093,,,25.417164493,11.88709003,0.0,0.79885,7.8223392,25.5632,0.0,
3149,15101,,,167.574225,,0.0,2.982373333,4.920916,80.52408,0.0,
3150,15102,,,265.756764,,0.0,2.982373333,6.71034,67.1034,0.0,
3151,15105,,,348.47085,0.0,0.0,17.08373333,0.894712,107.36544,0.0,143.052
3152,15111,,,260.400231,14.80941633,0.0,4.47356,11.1839,87.23442,0.0,299.5102976
3153,15113,,,286.537615,12.32865878,33.183,33.5517,68.445468,174.46884,0.0,186.7438522
3154,15114,,14.091714,806.4893199999999,12.76378792,66.366,33.5517,104.68130400000001,95.06315,0.0,266.7769317
3155,15115,6.092191406,,85.563456333,12.76378792,0.0,2.55632,6.3908,,0.0,
3156,15117,,,402.17814,,0.0,1.164989583,0.894712,,0.0,
3157,15121,,,146.7886875,,77.427,0.894712,33.551700000000004,,0.0,
3158,15132,6.481054688,,436.49060000000003,49.301755889999995,0.0,,7.605052,139.79875,0.0,280.0521301
3159,15137,,,234.603915,,0.0,,24.60458,,0.0,
3160,15140,,,139.83569599999998,11.88709003,0.0,,11.1839,67.1034,0.0,297.5099252
3161,15142,,,167.574225,,0.0,4.47356,2.9525496,40.26204,0.0,
3162,15145,,,95.622345,14.80941633,0.0,4.47356,5.815628,95.06315,0.0,266.7769317
3163,15146,,,96.720806,12.76378792,0.0,0.0,8.8576488,,0.0,
3164,15151,,,145.081209,0.0,0.0,0.0,6.71034,,0.0,
3165,15157,,,86.3738512,,0.0,0.0,6.71034,26.84136,0.0,
3166,15163,,,195.71825,,0.0,,2.9525496,251.63775,0.0,83.87925
3167,15166,,,402.17814,,0.0,,1.342068,,0.0,
3168,15167,,,234.603915,,0.0,0.792192917,14.762748,,0.0,
3169,15168,,,134.096235,,0.0,,22.3678,120.78612,0.0,
3170,15182,,,804.35628,,0.0,,11.1839,33.5517,0.0,
3171,15184,,,555.3158065,,55.305,38.02526,22.3678,247.16419,0.0,223.1324439
3172,15186,0.0,22.144122,219.893613333,19.14568188,0.0,2.684136,21.473088,67.1034,0.0,249.6464702
3173,15188,,,1340.5938,,0.0,,4.026204,,0.0,
3174,15190,,,100.544535,,0.0,6.71034,4.5630312,,0.0,
3175,15191,,,265.918835,15.9547349,0.0,33.2721025,102.89188,95.06315,0.0,163.8304961
3176,15193,,,182.2501148,15.9547349,0.0,38.3448,16.29654,11.50344,0.0,
3177,15194,,,183.23168500000003,,0.0,,4.026204,120.78612,0.0,
3178,15195,,,13.42068,15.9547349,55.305,6.262984,2.23678,20.13102,0.0,83.87925
