id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num_x,vehicle_dist_x,vehicle_fuel_x,vehicle_use_x,fuel1_x,fuel2_x,fuel3_x,fuel4_x,fuel5_x,fuel6_x,fuel7_x,fuel8_x,fuel9_x,fuel10_x,vehicle_num_y,vehicle_dist_y,vehicle_fuel_y,vehicle_use_y,fuel1_y,fuel2_y,fuel3_y,fuel4_y,fuel5_y,fuel6_y,fuel7_y,fuel8_y,fuel9_y,fuel10_y,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_total,en_total_no_vehicle,prefecture_eng,en_total_percap,region
17209,陕西省,铜川市,宜君县,1,51,3,0,4,2,5,1,4,3,1,2,20000,2,-99,7,10000,2,1050,1.928,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,137.002775,0,0,0,4.920916,0,0,0,141.923691,141.923691,Tongchuan,70.9618455,0
17213,陕西省,铜川市,宜君县,-1,29,3,0,4,1,-99,-99,4,5,1,2,25000,3,19500,7,8333.333333,2,-99,1.928,52.5,0,-99,-99,-99,0,1,-99,60,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,14.762748,234.603915,14.80941633,0,0,4.5630312,0,0,0,268.7391105,268.7391105,Tongchuan,89.57970351,0
17214,陕西省,延安市,志丹县,-1,73,3,1,4,1,5,5,4,5,0,4,54000,2,40000,7,27000,1,-99,3,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,4.5,105,2800,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,199.017,19.97293356,1721.938776,0,120.78612,0,0,0,2061.714829,2061.714829,Yanan,1030.857415,0
17219,陕西省,铜川市,宜君县,1,21,2,1,6,1,-99,-99,2,4,2,3,30000,2,33400,7,15000,3,1500,1.429,47.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,3.578848,137.002775,0,0,0,4.026204,0,0,0,144.607827,144.607827,Tongchuan,72.3039135,0
17224,陕西省,延安市,宜川县,1,64,2,0,4,1,-99,3,3,3,2,7,4000000,1,-99,7,4000000,2,-99,2,45,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,156.40261,0,0,0,13.42068,0,0,0,169.82329,169.82329,Yanan,169.82329,0
17225,陕西省,延安市,志丹县,1,31,3,1,5,3,-99,-99,2,3,2,5,170000,3,70000,7,56666.66667,1,-99,3,22.5,1,1,37.5,-99,1,-99,-99,-99,-99,0,2.5,80,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,217.6218135,15.9547349,1084.548105,0,5.815628,0,0,702.00585,2025.946131,2025.946131,Yanan,675.3153771,0
17227,陕西省,延安市,志丹县,-1,41,2,1,4,2,3,-99,3,4,0,3,50000,3,30000,7,16666.66667,1,-99,2,22.5,1,2,15,-99,1,1,2600,90,-99,0,3.5,60,3800,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,2.52713125,0,132.678,12.76378792,1138.77551,1.789424,7.605052,0,0,143.052,1439.190905,1439.190905,Yanan,479.7303018,0
17228,陕西省,延安市,志丹县,-1,54,3,1,5,1,2,2,2,4,2,4,60000,6,27000,7,10000,2,150,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,3.5,105,2000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,204.049755,9.862927027,1255.5,7.82873,0,20.13102,0,0,1497.372432,1497.372432,Yanan,249.562072,0
17231,陕西省,铜川市,宜君县,-1,54,2,0,4,1,-99,2,4,4,1,3,40000,2,20000,7,20000,1,-99,3,90,1,-99,-99,-99,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,402.17814,12.76378792,0,0,12.525968,0,0,268.4136,695.8814959,695.8814959,Tongchuan,347.940748,0
17237,陕西省,延安市,志丹县,1,22,2,1,5,3,2,5,3,1,2,7,-99,1,40000,6,9999999,1,1500,3,37.5,1,1,22.5,-99,1,-99,-99,-99,-99,0,2.5,60,-99,1,2.75,-99,7.5,9999,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,104.297856,107.84475,12.66711781,995.7725948,6.101333333,24.92412,0,0,160.4870166,1412.094788,1412.094788,Yanan,1412.094788,0
17243,陕西省,汉中市,城固县,1,45,2,0,4,1,-99,-99,3,4,2,2,20000,5,26000,7,4000,3,1050,2,32.5,1,0.857,52.5,1,1,2.5,-99,270,1,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,234.677625,12.76378792,0,8.1536,1.342068,0,0,164.3096,421.2466809,421.2466809,Hanzhong,84.24933618,0
17245,陕西省,延安市,宜川县,1,39,1,0,4,2,-99,-99,2,2,1,4,80000,4,25000,7,20000,3,1175,2,25,1,3,15,1,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,12.749646,165.39887,17.83063504,0,0,5.368272,0,0,55.9195,257.266923,257.266923,Yanan,64.31673076,0
17248,陕西省,延安市,宜川县,-1,52,2,0,4,1,-99,0,2,2,0,3,50000,2,-99,7,25000,3,-99,1,225,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,134.05938,0,0,0,8.94712,0,0,0,143.0065,143.0065,Yanan,71.50325,0
17250,陕西省,铜川市,宜君县,-1,43,2,0,4,1,-99,2,4,4,1,2,25000,3,25000,7,8333.333333,1,-99,3,90,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,1,1,0,0,7,0,0,1,0,0,0,0,0,0,1,1,0,0,7,0,0,1,0,0,0,0,0,0,1,1,0,0,402.17814,0,0,0,2.23678,0,0,0,404.41492,404.41492,Tongchuan,134.8049733,0
17252,陕西省,延安市,志丹县,-1,29,2,0,4,1,2,0,4,5,0,3,30000,2,-99,6,15000,1,1250,0.033,90,1,0.857,90,-99,1,-99,-99,-99,-99,0,2.5,80,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,82.249596,2.39655,9.862927027,1084.548105,19.97125,5.75172,0,0,287.586,1492.366148,1492.366148,Yanan,746.183074,0
17253,陕西省,延安市,志丹县,-1,17,3,0,5,1,2,2,1,5,0,4,60000,4,-99,7,15000,1,-99,3,22.5,1,0.857,37.5,1,1,-99,-99,-99,-99,0,3.5,105,1600,1,-99,-99,-99,-99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,199.017,12.76378792,2207.142857,3.802526,13.6890936,0,0,297.5099252,2733.92519,2733.92519,Yanan,683.4812975,0
17254,陕西省,汉中市,城固县,1,44,1,0,6,2,-99,2,3,4,2,0,0,2,16000,5,0,2,1050,1.5,30,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,41.939625,0,0,2.982373333,1.5977,40.74135,0,0,87.26104833,87.26104833,Hanzhong,43.63052417,0
17262,陕西省,铜川市,宜君县,1,62,2,1,4,2,-99,3,4,3,1,7,8999999,3,30000,7,2999999.667,1,-99,3,90,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,1,0.5,-99,-99,4000,1,0.5,1,0,0,1,0,0,0,0,0,0,1,1,1,0.5,1,0,0,1,0,0,0,0,0,0,1,1,1,0.5,1,0,0,1,0,0,0,0,0,0,1,1,0,0,402.129,0,0,0,89.4712,0,0,0,491.6002,491.6002,Tongchuan,163.8667333,0
17271,陕西省,延安市,宜川县,1,51,3,0,4,2,-99,-99,1,4,1,2,12000,3,9900,7,4000,2,400,1.5,33.75,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,36.90687,160.87617,12.76378792,0,0,4.920916,67.1034,0,0,282.5711439,282.5711439,Yanan,94.19038131,0
17276,陕西省,铜川市,宜君县,1,49,2,0,1,4,2,-99,2,4,2,3,50000,4,-99,7,12500,2,-99,3,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,12.749646,0,12.76378792,0,3.737066667,1.342068,0,0,0,30.59256858,30.59256858,Tongchuan,7.648142146,0
17281,陕西省,铜川市,宜君县,1,73,3,0,3,6,5,3,5,5,0,4,55000,5,12200,7,11000,4,1175,1.132,58.125,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,299.6569333,11.88709003,0,15.210104,8.8576488,610.64094,0,0,946.2527162,946.2527162,Tongchuan,189.2505432,0
17282,陕西省,延安市,志丹县,-1,49,3,1,5,4,3,3,2,3,2,4,70000,3,17100,7,23333.33333,3,725,1.571,27.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,3.5,105,2500,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,22.144122,221.5711983,15.9547349,2169.642857,4.47356,4.920916,33.5517,0,0,2472.259088,2472.259088,Yanan,824.0863628,0
17284,陕西省,延安市,宜川县,-1,51,2,0,4,2,3,2,1,4,1,5,200000,2,12500,7,100000,3,-99,1.667,32.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,1,2.25,-99,-99,-99,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,78.201305,0,0,23.48619,4.920916,0,0,0,106.608411,106.608411,Yanan,53.3042055,0
17287,陕西省,铜川市,宜君县,1,70,3,1,4,4,-99,2,4,5,1,3,30000,3,34300,7,10000,3,500,0.953,50,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,1,0,0,0,0,0,0,1,0,0,7,0,1,0,1,0,0,0,0,0,0,1,0,0,7,0,1,0,1,0,0,0,0,0,0,1,0,0,275.7983713,14.80941633,0,0,13.42068,0,0,0,304.0284677,304.0284677,Tongchuan,101.3428226,0
17293,陕西省,延安市,宜川县,1,52,1,0,4,1,2,2,4,3,1,3,30000,2,20600,7,15000,1,-99,2,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,111.71615,12.76378792,0,0.2795975,2.23678,60.39306,0,0,187.3893754,187.3893754,Yanan,93.69468771,0
17304,陕西省,铜川市,宜君县,-1,62,3,0,4,1,-99,5,5,5,1,2,15000,2,10200,7,7500,1,-99,3,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47356,0,0,0,4.47356,4.47356,Tongchuan,2.23678,0
17309,陕西省,汉中市,城固县,1,59,3,1,4,1,-99,-99,3,3,0,2,25000,2,5700,7,12500,2,400,1.5,22.5,0,-99,-99,-99,0,1.5,2600,60,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,2.52713125,0,151.791549,14.80941633,0,4.175322667,9.841832,80.52408,0,0,263.6693312,263.6693312,Hanzhong,131.8346656,0
17320,陕西省,汉中市,城固县,1,21,3,0,1,1,3,3,4,5,0,3,50000,3,12000,4,16666.66667,1,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,95.7567,0,0,0,11.50344,46.01376,0,0,153.2739,153.2739,Hanzhong,51.0913,0
17323,陕西省,汉中市,城固县,-1,59,3,0,4,1,2,-99,4,4,0,4,60000,3,5100,7,20000,1,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,167.574225,0,0,0,2.23678,80.52408,0,0,250.335085,250.335085,Hanzhong,83.44502833,0
17327,陕西省,汉中市,城固县,-1,17,2,0,5,1,2,-99,2,4,2,2,15000,3,18000,7,5000,3,925,1.333,150,1,1,52.5,1,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,16.104816,629.623085,0,0,8.94712,8.8576488,62.62984,0,234.0435659,960.2060757,960.2060757,Hanzhong,320.0686919,0
17337,陕西省,汉中市,城固县,1,34,2,0,4,1,-99,3,4,4,0,3,30000,2,30000,7,15000,1,-99,2,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,0,0,0,1,0,0,22.815156,111.7025,6.381893959,0,7.157696,2.9525496,33.5517,0,0,184.5614956,184.5614956,Hanzhong,92.28074778,0
17340,陕西省,铜川市,宜君县,-1,55,3,0,4,1,-99,2,3,4,1,2,25000,2,14600,7,12500,1,-99,3,90,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,402.17814,12.76378792,0,2.184,8.052408,33.5517,0,0,458.7300359,458.7300359,Tongchuan,229.365018,0
17344,陕西省,铜川市,宜君县,-1,44,3,0,4,1,2,5,4,4,2,2,20000,4,30000,7,5000,1,-99,3,180,1,1,37.5,-99,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,804.35628,12.76378792,0,10.736544,26.84136,0,0,140.4261395,995.1241114,995.1241114,Tongchuan,248.7810279,0
17347,陕西省,汉中市,城固县,-1,20,3,1,5,1,2,-99,2,4,0,2,20000,2,10000,7,10000,2,1250,1.428,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,81.009565,14.80941633,0,2.982373333,4.920916,26.84136,0,0,130.5636307,130.5636307,Hanzhong,65.28181533,0
17349,陕西省,延安市,宜川县,1,42,2,0,4,1,2,2,1,4,1,2,20000,3,8800,7,6666.666667,4,-99,0.846,31.875,0,-99,-99,-99,0,1.5,2666.667,150,1,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,1,1,0,0,1,0,0,0,0,0,7,0,0,1,1,1,0,0,1,0,0,0,0,0,7,0,0,1,1,1,0,0,1,0,0,0,10.80175781,0,0,0,0,0,24.157224,20.13102,0,0,55.09000181,55.09000181,Yanan,18.36333394,0
17352,陕西省,汉中市,城固县,1,60,3,0,4,2,-99,-99,4,4,2,1,10000,2,24500,7,5000,2,600,2.5,37.5,1,0.857,52.5,-99,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,201.125925,14.80941633,0,3.131492,8.8576488,80.52408,0,133.8794663,442.3280285,442.3280285,Hanzhong,221.1640142,0
17353,陕西省,延安市,宜川县,1,54,2,0,4,1,-99,2,4,4,1,4,60000,2,27500,7,30000,3,-99,1.5,108.75,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,536.23752,10.13369425,0,0,22.3678,0,0,0,568.7390142,568.7390142,Yanan,284.3695071,0
17367,陕西省,汉中市,城固县,-1,44,3,0,-99,1,-99,-99,2,2,1,2,20000,2,50700,7,10000,1,-99,3,37.5,1,0.857,22.5,1,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,167.574225,0,0,0.931991667,2.9525496,13.42068,0,223.1324439,408.0118902,408.0118902,Hanzhong,204.0059451,0
17371,陕西省,延安市,宜川县,-1,73,3,0,4,1,3,3,3,3,1,1,10000,1,-99,7,10000,1,-99,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,67.02969,0,0,0,1.342068,0,0,0,68.371758,68.371758,Yanan,68.371758,0
17380,陕西省,铜川市,宜君县,-1,53,3,0,4,6,1,5,1,4,0,3,35000,3,-99,7,11666.66667,2,-99,3,52.5,1,3,360,-99,1,1,-99,60,3,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.97834685,0,0,12.525968,0,0,399.3470634,427.8513783,427.8513783,Tongchuan,142.6171261,0
17393,陕西省,铜川市,宜君县,-1,53,3,0,4,1,5,2,5,5,1,2,12000,5,21600,7,2400,4,1283.333,0.8,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,1,0,0,0,0,0,0,0,1,0,0,295.8688119,0,0,6.794666667,7.605052,60.39306,0,0,370.6615905,370.6615905,Tongchuan,74.13231811,0
17395,陕西省,铜川市,宜君县,-1,27,2,0,4,6,-99,3,4,4,2,4,90000,2,50000,7,45000,1,-99,3,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,234.57525,0,0,0,4.920916,0,0,0,239.496166,239.496166,Tongchuan,119.748083,0
17407,甘肃省,庆阳市,镇原县,1,50,2,0,4,1,-99,-99,2,4,0,2,20000,1,11500,7,20000,5,1500,1.017,61.875,1,1,22.5,1,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,1,0,0,0,0,0,1,1,1,0,0,7,0,1,1,0,0,0,0,0,1,1,1,0,0,7,0,1,1,0,0,0,0,0,1,1,1,0,12.749646,109.6980885,4.207220548,0,6.337543333,2.23678,60.39306,0,164.3096,359.9319384,359.9319384,Qingyang,359.9319384,0
17417,甘肃省,庆阳市,镇原县,1,27,1,0,5,3,-99,3,1,4,2,4,80000,2,48000,6,40000,1,1500,2,90,1,3,15,1,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,104.297856,172.5516,0,0,6.135168,70.4010528,0,0,342.2974829,695.6831597,695.6831597,Qingyang,347.8415799,0
17421,甘肃省,庆阳市,镇原县,1,21,2,0,5,1,2,3,5,3,0,2,20000,5,13500,7,4000,2,500,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,33.5517,0,0,10.736544,2.23678,80.52408,0,0,127.049104,127.049104,Qingyang,25.4098208,0
17427,甘肃省,庆阳市,镇原县,-1,77,2,0,4,6,-99,1,4,4,0,1,10000,4,26700,7,2500,3,1175,0.711,37.5,1,2,37.5,1,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,7,0,0,1,0,0,0,0,0,0,1,0,0,0,160.3728945,12.76378792,0,4.077463542,24.60458,20.13102,0,266.7769317,488.7266777,488.7266777,Qingyang,122.1816694,0
17428,甘肃省,庆阳市,镇原县,-1,64,1,0,4,2,-99,1,5,5,1,2,15000,3,342000,7,5000,4,616.667,1.25,78.75,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,1,1,0,0,0,7,0,0,0,0,0,1,0,0,1,1,0,0,0,7,0,0,0,0,0,1,0,0,1,1,0,0,0,597.4038525,15.9547349,0,7.157696,25.946648,20.13102,0,0,666.5939514,666.5939514,Qingyang,222.1979838,0
17438,甘肃省,兰州市,榆中县,1,59,3,1,5,2,-99,1,4,4,0,4,70000,3,68000,7,23333.33333,3,1375,1.286,32.5,1,0.429,52.5,-99,1,-99,-99,-99,-99,0,4.5,105,1500,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,31.874115,154.4829529,15.97834685,1721.938776,9.319916667,2.9525496,60.39306,0,168.031278,2164.970995,2164.970995,Lanzhou,721.6569982,0
17440,甘肃省,庆阳市,镇原县,1,43,2,0,4,1,-99,2,5,4,1,0,2000,2,14500,7,1000,1,-99,2,90,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,268.11876,0,0,0,5.815628,33.5517,0,0,307.486088,307.486088,Qingyang,153.743044,0
17442,甘肃省,兰州市,榆中县,-1,58,3,0,4,1,5,-99,5,4,1,1,8000,2,4160,7,4000,7,1175,1.116,140.625,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,1,1,0,0,7,0,1,0,0,0,0,0,0,0,1,1,0,0,7,0,1,0,0,0,0,0,0,0,1,1,0,0,428.1642365,0,0,42.946176,26.84136,78.2873,0,0,576.2390725,576.2390725,Lanzhou,288.1195363,0
17443,甘肃省,庆阳市,镇原县,-1,63,2,0,4,1,-99,3,4,3,0,0,2000,2,3400,7,1000,1,-99,2,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,1,0,0,111.71615,0,0,3.802526,11.1839,171.11367,0,0,297.816246,297.816246,Qingyang,148.908123,0
