Unnamed: 0,id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,prefecture_eng,region,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,region_codes
1790,8776,福建省,漳州市,东山县,-1,54,3,1,4,1,5,2,4,5,0,7,-99,5,-99,7,1999999.6,3,1333.333,3,35,1,3,15,2,1,3.5,3555.556,430,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Zhangzhou,1,7,0,0,0,0,0,0,0,0,1,0,2,1,0,5
1791,8783,福建省,漳州市,东山县,-1,34,3,1,5,2,1,-99,2,5,2,7,-99,3,-99,7,3333333,5,825,1.107,24.375,1,1,22.5,-99,1,4.5,3333.333,450,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,1,0,1,0,0,0,0,0,Zhangzhou,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5
1792,8791,福建省,三明市,永安市,1,45,3,1,4,4,-99,-99,4,4,2,5,200000,6,160000,6,33333.33333,3,1500,1.7,55,2,2.5,15,3,2,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,1,Sanming,1,7,0,0,0,0,0,0,0,0,1,2,1,1,1,5
1793,8792,福建省,漳州市,东山县,-1,37,3,1,4,3,-99,3,4,4,2,7,-99,3,-99,7,3333333,6,1437.5,2.5,20.625,3,1,22.5,-99,3,3,2966.667,480,2,3,-99,-99,-99,1,-99,-99,-99,-99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Zhangzhou,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5
1794,8799,福建省,三明市,永安市,1,50,3,1,5,1,5,1,5,3,2,5,200000,3,65000,7,66666.66667,4,1333.333,1.775,41.25,1,1,90,-99,1,2.5,3000,150,-99,3,-99,-99,-99,1,2.25,7,6.5,8000,1,1.75,0,9,0,0,0,0,0,0,0,0,0,0,Sanming,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1795,8806,福建省,福州市,永泰县,1,49,3,1,5,3,2,-99,4,4,2,7,-99,4,-99,7,2499999.75,5,833.333,1.3,26.25,1,3,22.5,1,1,2.833,3333.333,250,1.667,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Fuzhou,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1796,8813,福建省,福州市,永泰县,-1,40,3,1,4,3,3,-99,4,4,2,7,-99,4,60000,7,2499999.75,3,383.333,2.333,25,1,3,22.5,1,1,3,3666.667,210,2,3,-99,-99,-99,1,-99,-99,6,-99,1,2.25,0,0,0,0,0,0,0,0,0,0,0,0,Fuzhou,1,2,0,0,0,0,0,0,1,0,0,2,0,0,1,5
1797,8820,福建省,漳州市,东山县,-1,33,3,0,4,1,-99,3,2,5,2,4,100000,3,20000,7,33333.33333,5,750,2.75,45,1,2,52.5,1,1,3.5,3333.333,330,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Zhangzhou,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,5
1798,8824,福建省,福州市,永泰县,-1,62,1,0,4,3,-99,2,4,4,1,4,100000,1,30000,0,100000,2,1500,3,22.5,1,0.857,22.5,-99,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Fuzhou,1,7,0,0,0,0,0,0,0,0,1,1,2,1,1,5
1799,8826,福建省,福州市,永泰县,-1,47,3,1,4,1,-99,2,4,5,2,5,200000,2,150000,7,100000,3,1375,1.333,37.5,1,2,37.5,1,1,3.5,3333.333,480,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Fuzhou,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1800,8836,福建省,漳州市,东山县,-1,63,3,1,4,1,-99,-99,4,3,0,7,-99,3,50000,7,3333332.667,6,550,2.25,31.875,1,2,22.5,-99,1,3.5,2966.667,390,-99,3,-99,-99,-99,1,-99,-99,-99,-99,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Zhangzhou,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,5
1801,8839,福建省,三明市,永安市,-1,48,2,0,4,2,-99,2,4,4,0,2,20000,2,14300,7,10000,4,1500,2.107,26.25,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Sanming,1,7,0,0,0,0,0,0,0,0,1,0,0,0,0,5
1802,8848,福建省,漳州市,东山县,-1,67,3,1,4,1,-99,-99,4,5,0,4,82000,1,30000,7,82000,5,1200,2.25,28.125,1,2,22.5,1,1,3.5,3333.333,330,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Zhangzhou,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,5
1803,8850,福建省,三明市,永安市,1,42,3,0,6,3,3,-99,4,5,2,6,300000,3,-99,7,100000,8,-99,1.357,24.375,2,2,52.5,-99,2,2,-99,165,-99,3,-99,-99,-99,1,2.25,-99,9.5,-99,1,2.25,7,0,0,0,1,0,1,0,0,0,0,0,Sanming,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1804,8859,福建省,漳州市,东山县,1,55,2,1,4,1,-99,2,3,5,2,4,96000,5,10000,7,19200,6,816.667,2.357,41.25,2,3,22.5,1,2,2.5,3366.667,450,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Zhangzhou,1,7,0,0,0,0,0,0,0,0,1,0,1,1,0,5
1805,8861,福建省,福州市,永泰县,-1,50,2,0,4,6,5,2,3,4,2,2,24000,1,40000,0,24000,1,150,3,37.5,1,1,22.5,2,1,1,3333.333,210,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Fuzhou,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1806,8865,福建省,漳州市,东山县,1,72,2,1,4,1,-99,-99,4,4,2,4,60000,2,-99,7,30000,4,1133.333,2,30,1,-99,-99,-99,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Zhangzhou,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,5
1807,8871,福建省,漳州市,东山县,1,38,3,0,4,1,-99,2,4,4,2,3,35000,5,31600,7,7000,5,1500,2.5,20.625,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,1,0,1,0,0,0,0,0,Zhangzhou,1,7,0,0,0,0,0,0,0,0,1,2,1,1,1,5
1808,8873,福建省,福州市,永泰县,1,66,1,0,4,1,5,3,3,4,0,3,50000,2,15000,7,25000,2,1250,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Fuzhou,1,7,0,0,0,0,0,0,0,0,1,1,2,1,1,5
1809,8874,福建省,福州市,永泰县,1,74,2,1,4,5,-99,3,4,4,0,4,72000,2,-99,7,36000,2,850,2.5,37.5,1,2,22.5,1,1,3.5,3333.333,480,3,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Fuzhou,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,5
1810,8891,福建省,三明市,永安市,1,36,2,0,5,3,-99,1,5,4,1,3,30000,3,19600,7,10000,4,1250,1.857,30,1,3,360,-99,1,-99,-99,-99,-99,3,-99,-99,-99,1,-99,7,6.5,3000,1,1.25,0,9,0,0,1,0,0,0,0,0,0,1,Sanming,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5
1811,8892,福建省,漳州市,东山县,-1,50,3,1,5,6,-99,2,4,5,2,5,120000,3,50000,1,40000,7,1133.333,2.25,37.5,2,1,22.5,2,2,3.833,2866.667,430,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Zhangzhou,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,5
1812,8894,福建省,福州市,永泰县,1,41,2,1,5,2,-99,2,2,4,2,5,120000,3,60000,7,40000,4,700,2.25,24.375,1,-99,22.5,1,1,3.5,2600,480,3,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Fuzhou,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5
1813,8902,福建省,三明市,永安市,1,39,2,0,4,4,3,-99,4,4,2,5,150000,1,-99,7,150000,4,1200,2,24.375,1,1,22.5,3,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Sanming,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5
1814,8905,福建省,三明市,永安市,-1,50,1,1,6,1,-99,-99,2,4,0,4,70000,2,40000,7,35000,5,600,1.75,24.375,1,1,22.5,1,1,2.333,3333.333,270,3.333,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Sanming,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
1815,8906,福建省,福州市,永泰县,-1,41,2,0,4,1,1,5,1,4,0,4,60000,2,20000,7,30000,2,1500,3,37.5,1,3,15,1,1,1,3333.333,150,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Fuzhou,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5
1816,8912,福建省,漳州市,东山县,1,67,3,1,1,1,2,5,2,4,0,3,45000,4,-99,7,11250,7,1200,3,18.75,1,1,22.5,-99,1,2.5,3000,210,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Zhangzhou,1,4,0,0,0,0,0,0,0,1,0,2,2,1,1,5
1817,8917,福建省,福州市,永泰县,-1,36,2,0,4,3,2,-99,3,3,2,4,60000,2,-99,7,30000,4,1050,1.607,26.25,1,2,22.5,1,1,3,3333.333,480,2,3,-99,-99,-99,1,2.75,-99,-99,-99,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Fuzhou,1,3,0,0,0,0,0,1,0,0,0,1,0,0,1,5
1818,8922,福建省,漳州市,东山县,1,39,3,1,4,1,-99,-99,4,4,2,5,130000,5,85000,7,26000,5,825,2.5,22.5,1,2,37.5,-99,1,2.5,-99,390,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Zhangzhou,1,7,0,0,0,0,0,0,0,0,1,1,2,1,1,5
1819,8925,福建省,福州市,永泰县,1,40,0,0,4,1,-99,2,4,4,2,4,80000,2,-99,7,40000,2,-99,3,30,1,1,37.5,-99,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Fuzhou,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5
1820,8927,福建省,福州市,永泰县,1,23,1,1,5,3,-99,-99,4,3,0,3,35000,3,31200,7,11666.66667,2,600,1.428,37.5,1,0.429,90,1,1,2.5,-99,480,-99,3,-99,-99,-99,1,-99,-99,7.5,-99,1,0,1,0,0,0,0,0,1,0,0,0,0,0,Fuzhou,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,5
1821,8932,福建省,漳州市,东山县,1,43,3,1,5,1,-99,2,3,4,2,4,100000,8,55000,7,12500,5,1500,3,22.5,2,3,22.5,1,2,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,1,0,1,0,0,0,0,0,Zhangzhou,1,7,0,0,0,0,0,0,0,0,1,3,1,1,1,5
1822,8937,福建省,漳州市,东山县,-1,84,4,1,4,6,-99,2,4,4,0,5,200000,4,45000,7,50000,4,1212.5,3,31.875,1,3,15,1,1,4.833,3088.889,450,1.667,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Zhangzhou,1,8,0,0,0,0,0,0,0,0,0,1,1,1,1,5
1823,8938,福建省,三明市,永安市,-1,18,1,0,5,2,-99,3,3,4,0,3,40000,4,48000,7,10000,4,966.667,2.25,37.5,1,-99,-99,-99,1,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Sanming,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1824,8950,福建省,漳州市,东山县,-1,43,2,0,4,1,-99,-99,4,4,0,4,100000,4,-99,7,25000,5,1337.5,1.857,24.375,1,1,37.5,-99,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Zhangzhou,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1825,8955,福建省,福州市,永泰县,-1,63,3,0,4,6,-99,-99,4,4,0,0,2400,2,13000,7,1200,2,850,2.5,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Fuzhou,1,7,0,0,0,0,0,0,0,0,1,2,2,1,1,5
1826,8964,福建省,福州市,永泰县,-1,25,2,0,5,3,3,2,4,4,2,7,-99,2,-99,7,4999999.5,5,983.333,1.357,26.25,1,2,22.5,-99,1,3.5,3333.333,480,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Fuzhou,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
1827,8965,福建省,三明市,永安市,-1,50,3,1,4,3,-99,-99,3,4,0,4,100000,1,200000,7,100000,3,1250,2,37.5,1,1,37.5,2,1,2.5,3333.333,210,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Sanming,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1828,8966,福建省,三明市,永安市,1,41,0,0,4,6,2,-99,2,3,2,3,50000,1,50000,7,50000,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Sanming,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5
1829,8967,福建省,福州市,永泰县,-1,28,3,1,5,4,-99,2,4,5,2,4,100000,1,40000,7,100000,2,1175,2.5,37.5,1,1,22.5,2,1,2.5,3333.333,330,3,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Fuzhou,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
1830,8976,福建省,漳州市,东山县,1,60,2,0,4,1,2,2,4,4,0,7,-99,2,-99,7,4999999,3,275,1.154,27.5,1,1,22.5,-99,1,-99,-99,-99,-99,3,-99,-99,-99,1,-99,-99,-99,-99,1,0,7,0,0,0,0,0,1,0,1,0,0,0,Zhangzhou,1,7,0,0,0,0,0,0,0,0,1,2,3,1,1,5
1831,8977,福建省,漳州市,东山县,-1,75,3,1,4,1,-99,2,4,4,0,4,70000,2,17000,7,35000,6,1500,2.5,20.625,1,1,22.5,-99,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Zhangzhou,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,5
1832,8983,福建省,福州市,永泰县,-1,72,3,1,4,1,5,1,5,5,0,0,1200,1,10000,7,1200,2,-99,0.857,45,1,1,37.5,-99,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Fuzhou,1,5,1,1,0,0,0,0,0,0,0,0,1,1,0,5
1833,8988,福建省,漳州市,东山县,-1,49,4,0,4,1,3,3,3,4,2,4,100000,3,80000,7,33333.33333,10,1250,2.5,20.625,1,3,15,2,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,1,0,1,0,0,0,0,0,Zhangzhou,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1834,8999,福建省,福州市,永泰县,1,45,2,1,5,2,2,3,0,4,2,7,-99,2,-99,7,4999999.5,2,1250,1.5,30,1,1,22.5,1,1,2.5,3333.333,150,1,3,-99,-99,-99,1,-99,-99,7.5,-99,1,0,7,0,0,0,0,0,1,0,0,0,0,0,Fuzhou,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
1835,9000,福建省,漳州市,东山县,-1,44,3,1,6,1,-99,-99,3,4,2,5,150000,2,-99,7,75000,6,837.5,2.5,18.75,1,1,22.5,1,1,3.5,2633.333,420,-99,3,-99,-99,-99,1,2.75,-99,-99,-99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Zhangzhou,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1836,9002,福建省,福州市,永泰县,1,30,2,0,5,5,-99,-99,2,4,2,4,80000,4,110000,7,20000,4,600,1.3,31.875,1,1,22.5,-99,1,2.5,3333.333,270,-99,3,-99,-99,-99,1,2.25,7,7.5,10000,1,0,0,9,0,0,0,0,1,0,0,0,0,0,Fuzhou,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,5
1837,9003,福建省,福州市,永泰县,-1,21,2,1,5,1,3,-99,2,4,2,5,150000,2,-99,7,75000,3,850,1.143,25,1,1,22.5,1,1,3.5,3333.333,210,-99,3,-99,-99,-99,1,-99,-99,7.5,5000,1,1.25,0,0,0,0,0,0,1,0,0,0,0,0,Fuzhou,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1838,9011,福建省,漳州市,东山县,-1,54,5,1,4,2,3,2,4,5,2,4,80000,3,-99,7,26666.66667,9,1500,1.758,24.375,2,0.033,52.5,-99,2,3.5,3000,315,-99,3,-99,-99,-99,1,-99,-99,-99,5000,1,0,7,0,0,0,1,0,0,0,0,0,0,0,Zhangzhou,1,7,0,0,0,0,0,0,0,0,1,0,1,1,0,5
1839,9023,福建省,福州市,永泰县,-1,74,2,0,4,6,2,-99,2,4,0,3,36000,1,40000,0,36000,1,850,3,22.5,1,0.429,37.5,-99,1,3.5,3333.333,150,-99,3,-99,-99,-99,1,-99,-99,-99,-99,1,0,7,0,0,0,0,0,0,0,0,1,0,0,Fuzhou,1,7,0,0,0,0,0,0,0,0,1,0,1,1,0,5
1840,9026,福建省,福州市,永泰县,-1,30,3,0,4,3,-99,-99,4,4,2,3,40000,6,70000,7,6666.666667,3,1250,2,37.5,0,-99,-99,-99,0,3.5,3333.333,270,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,1,Fuzhou,1,7,0,0,0,0,0,0,0,0,1,2,2,1,1,5
1841,9029,福建省,漳州市,东山县,-1,52,2,1,4,1,-99,2,4,4,2,3,30000,2,21000,7,15000,3,1250,2.667,37.5,1,2,15,1,1,3.5,3333.333,480,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Zhangzhou,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1842,9038,福建省,三明市,永安市,-1,39,2,0,5,2,-99,-99,4,5,2,5,112000,2,42500,7,56000,4,983.333,1.775,16.875,1,1,22.5,1,1,3.5,2666.667,90,1,3,-99,-99,-99,1,2.75,7,6.5,10000,1,0.75,0,9,0,0,0,0,1,0,0,0,0,0,Sanming,1,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5
1843,9045,福建省,三明市,永安市,-1,55,3,0,4,1,-99,-99,2,4,1,1,8000,3,-99,7,2666.666667,5,850,1.739,28.125,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,1,0,0,0,0,0,0,1,Sanming,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,5
1844,9048,福建省,福州市,永泰县,1,72,2,0,4,1,-99,2,3,4,0,0,500,2,20000,7,250,1,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Fuzhou,1,6,0,0,0,1,0,0,0,0,0,0,2,1,0,5
1845,9052,福建省,漳州市,东山县,1,30,3,1,5,4,-99,3,3,4,2,3,48000,1,40000,7,48000,3,1050,2,25,1,1,15,-99,1,3.5,2666.667,390,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Zhangzhou,1,8,0,0,0,0,0,0,0,0,0,0,2,1,0,5
1846,9074,福建省,漳州市,东山县,1,44,3,0,4,1,-99,-99,3,4,2,7,-99,3,-99,7,3333332.667,3,400,2,27.5,1,1,52.5,3,1,3.5,2600,390,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Zhangzhou,1,7,0,0,0,0,0,0,0,0,1,0,1,1,0,5
1847,9080,福建省,福州市,永泰县,-1,51,3,0,4,2,3,3,2,3,1,7,-99,2,-99,7,4999999,2,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Fuzhou,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,5
1848,9081,福建省,漳州市,东山县,1,58,3,0,5,2,-99,-99,4,3,2,7,-99,3,-99,7,3333332.667,4,1116.667,2,33.75,1,2,37.5,-99,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Zhangzhou,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,5
1849,9084,福建省,福州市,永泰县,1,72,1,0,4,0,-99,3,3,3,0,7,-99,1,-99,7,9999998,2,400,2.5,45,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Fuzhou,1,5,1,1,0,0,0,0,0,0,0,0,1,1,0,5
1850,9105,福建省,三明市,永安市,-1,69,3,1,4,1,-99,2,2,3,0,2,24000,1,50000,7,24000,3,1500,2.333,32.5,1,1,37.5,2,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Sanming,1,7,0,0,0,0,0,0,0,0,1,1,1,1,1,5
1851,9106,福建省,三明市,永安市,1,24,2,1,5,2,2,3,2,3,2,4,60000,3,38000,7,20000,6,1283.333,2,20.625,1,3,15,1,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Sanming,1,8,0,0,0,0,0,0,0,0,0,0,1,1,0,5
1852,9112,福建省,三明市,永安市,1,36,3,0,5,2,-99,-99,3,4,2,4,70000,3,239600,7,23333.33333,4,1283.333,2,18.75,1,1,15,2,1,4.5,3355.556,270,3,3,-99,-99,-99,1,2.75,9,6.5,15000,1,1.25,0,9,0,0,0,0,0,0,1,0,0,0,Sanming,1,2,0,0,0,0,0,0,1,0,0,2,0,0,1,5
1853,9114,福建省,福州市,永泰县,-1,47,2,0,4,6,2,3,3,3,1,7,-99,2,-99,6,4999999,3,1050,1.286,60,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Fuzhou,1,7,0,0,0,0,0,0,0,0,1,1,0,0,1,5
1854,9118,福建省,福州市,永泰县,-1,58,3,0,4,1,3,-99,4,4,1,7,-99,1,4000,7,9999998,2,400,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Fuzhou,1,7,0,0,0,0,0,0,0,0,1,1,2,1,1,5
1855,9127,福建省,三明市,永安市,1,42,2,0,4,1,2,-99,2,4,2,4,80000,4,50000,7,20000,2,-99,3,37.5,1,1,52.5,2,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Sanming,1,2,0,0,0,0,0,0,1,0,0,2,0,0,1,5
1856,9138,福建省,三明市,永安市,-1,54,2,1,4,1,2,2,2,5,0,2,14400,2,18800,7,7200,6,1200,2.357,20.625,1,2,22.5,1,1,2.5,2666.667,90,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Sanming,1,4,0,0,0,0,0,0,0,1,0,1,1,1,1,5
1857,9141,福建省,三明市,永安市,1,39,3,0,4,1,2,-99,2,4,2,4,80000,4,70000,7,20000,3,1500,2.333,55,1,1,52.5,2,1,2.5,3333.333,210,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Sanming,1,2,0,0,0,0,0,0,1,0,0,2,0,0,1,5
1858,9145,江西省,宜春市,丰城市,-1,45,2,0,4,1,3,2,4,3,0,3,50000,3,40000,7,16666.66667,2,-99,2.5,63.75,1,1,300,2,1,2.5,2666.667,210,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Yichun,1,3,0,0,0,0,0,1,0,0,0,1,1,1,1,3
1859,9147,江西省,宜春市,丰城市,1,56,2,0,4,1,-99,2,2,2,0,3,30000,2,40000,7,15000,1,-99,1,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Yichun,1,6,0,0,0,1,0,0,0,0,0,0,1,1,0,3
1860,9149,江西省,赣州市,兴国县,1,50,3,0,4,1,3,3,3,5,0,4,72000,4,-99,7,18000,5,937.5,2.107,73.125,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,1,2.75,7,6.5,-99,1,1.75,0,9,0,0,1,0,0,0,0,0,0,0,Ganzhou,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1861,9150,江西省,宜春市,丰城市,-1,89,2,0,4,1,-99,2,2,2,0,0,0,1,5000,7,0,1,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,0,Yichun,1,7,0,0,0,0,0,0,0,0,1,0,3,1,0,3
