,Unnamed: 0,id,ages_mean,gender_codes,family_size,income_list,expenditure_list,resident_codes,region_codes,NumCookingEquip_list,NumWashMach_list,NumDryer_list,NumTV_list,NumPC_list,NumFluLamp_codes,NumIcdLamp_codes,NumESLamp_codes,NumHeater_list,NumWaterHeater_list,NumAC_list,NumVehicle_codes,HouseAge_codes,WindowFrame_codes,GlassType_codes,Reno_WindowGlass_codes,Reno_WindowGap_codes,Reno_Wall_codes,Reno_OtherHeatInsu_codes,WinterSunshine_codes,SummerSunshine_codes,Weektime_list,Cookingtime_codes,Fridgetime_codes,Washmachinetime_codes,TVtime_codes,PCtime_codes,FluLamptime_codes,IcdLamptime_codes,ESLamptime_codes,MthHeattime_codes,DayHeatertime_codes,Waterheatingtime_codes,ACtime_codes,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,income_percapita,expenditure_percapita,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_total,en_total_no_vehicle,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,percapita_en_ac,percapita_en_computer,percapita_en_cooking,percapita_en_freezing,percapita_en_heating,percapita_en_laundry,percapita_en_lighting,percapita_en_television,percapita_en_vehicle,percapita_en_waterheating,TotalHouseholdEnergyUse,percapita_HouseholdEnergyUse
2986,2986,14132,24.75,0,4,38400,100000,1,7,3,0,0,1,0,2.5,999999.0,999999.0,999999,1,2,0,999999,0,0,5,6,6,6,8,8,7,1,4,999999,1,999999,1,999999,999999,999999,999999,1,1,2,0,0,0,0,0,0,1,0,0,2,0,0,1,9600.0,25000.0,0.0,0.0,259.5614385,0.0,0.0,0.0,6.71034,0.0,0.0,421.20351,687.4752885,687.4752885,-1,36,2,0,1,2,2,5,2,2,2,3,38400,4,100000,7,9600.0,3,1250.0,2.0,32.5,1,3.0,22.5,-99.0,1,5.5,3000.0,90.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,64.890359625,0.0,0.0,0.0,1.677585,0.0,0.0,105.3008775,687.4752885,171.868822125
2987,2987,14142,39.75,0,4,800,13940,1,7,1,0,0,0,0,999999.0,999999.0,5.5,999999,0,0,0,4,1,999999,999999,6,6,6,2,4,7,4,999999,999999,999999,999999,999999,999999,3,999999,999999,999999,999999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0,3485.0,0.0,0.0,402.17814,0.0,0.0,0.0,8.8576488,0.0,0.0,0.0,411.0357888,411.0357888,-1,52,3,0,-99,2,3,-99,4,3,1,0,800,3,13940,7,266.6666667,1,-99.0,3.0,90.0,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,134.05938,0.0,0.0,0.0,2.9525495999999998,0.0,0.0,0.0,411.0357888,137.0119296
2988,2988,14147,49.6,1,5,9999998,12000,1,7,4,0,0,1,0,5.5,2.5,999999.0,999999,0,0,0,7,0,0,6,6,6,6,3,6,7,3,4,999999,3,999999,2,1,999999,999999,999999,999999,999999,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1999999.6,2400.0,0.0,0.0,246.3004104,12.76378792,0.0,0.0,31.31492,0.0,0.0,0.0,290.3791183,290.3791183,1,40,3,0,4,2,-99,3,4,3,1,7,-99,4,12000,7,2499999.5,4,700.0,1.678,42.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,61.5751026,3.19094698,0.0,0.0,7.82873,0.0,0.0,0.0,290.37911832,72.59477958
2989,2989,14154,56.0,1,3,9999998,9999998,0,7,1,0,0,1,0,5.5,999999.0,999999.0,999999,0,0,0,7,0,0,6,6,6,6,8,8,0,2,999999,999999,4,999999,1,999999,999999,999999,999999,999999,999999,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3333332.667,3333332.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69,3,1,4,1,3,-99,3,4,0,7,-99,2,-99,0,4999999.0,1,-99.0,3.0,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2990,2990,14175,30.33333333,1,6,15000,30000,1,7,5,0,0,3,1,8.5,999999.0,2.5,999999,1,0,0,6,0,0,6,6,6,6,4,7,7,1,4,999999,3,0,3,999999,3,999999,999999,0,999999,7,0,0,0,0,0,0,0,0,1,2,2,1,1,2500.0,5000.0,0.0,15.210104,386.7740695,15.9547349,0.0,0.0,72.471672,0.0,0.0,280.80234,771.2129204,771.2129204,1,59,3,0,4,5,-99,-99,5,4,1,2,15000,6,30000,7,2500.0,5,625.0,1.857,28.125,1,3.0,15.0,2.0,1,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,2.5350173333333332,64.46234491666667,2.6591224833333333,0.0,0.0,12.078612,0.0,0.0,46.80039,771.2129204,128.53548673333333
2991,2991,14188,35.5,1,4,50000,50000,1,7,3,1,0,1,1,2.5,999999.0,2.5,999999,1,4,0,999999,0,0,6,6,6,6,8,8,7,2,4,2,3,3,0,999999,3,999999,999999,0,4,2,0,0,0,0,0,0,1,0,0,1,1,1,1,12500.0,12500.0,0.0,16.104816,361.1459367,14.80941633,0.0,0.0,8.499764,0.0,0.0,143.052,543.611933,543.611933,1,39,2,0,4,1,5,2,1,1,2,3,50000,3,50000,7,16666.66667,3,925.0,1.952,25.0,1,3.0,15.0,-99.0,1,-99.0,3333.333,270.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0.0,5.368272,120.3819789,4.9364721099999995,0.0,0.0,2.833254666666667,0.0,0.0,47.684,543.61193303,181.20397767666668
2992,2992,14189,49.0,0,4,9999998,9999998,1,7,4,0,0,1,0,999999.0,999999.0,2.5,999999,0,0,0,0,1,999999,6,6,4,6,1,1,7,1,999999,999999,3,999999,999999,999999,3,999999,999999,999999,999999,8,0,0,0,0,0,0,0,0,0,0,2,1,0,2499999.5,2499999.5,0.0,0.0,614.438825,0.0,0.0,0.0,4.026204,0.0,0.0,0.0,618.465029,618.465029,-1,63,3,0,4,1,-99,2,4,4,0,7,-99,3,-99,7,3333332.667,4,-99.0,2.214,46.875,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,204.81294166666666,0.0,0.0,0.0,1.342068,0.0,0.0,0.0,618.465029,206.15500966666664
2993,2993,14191,59.25,1,4,7000,4160,1,7,2,1,0,1,0,5.5,999999.0,5.5,999999,0,0,0,0,1,3,999999,6,999999,999999,3,6,7,1,2,2,2,999999,3,999999,3,999999,999999,999999,999999,8,0,0,0,0,0,0,0,0,0,0,4,1,0,1750.0,1040.0,0.0,0.0,0.0,6.381893959,0.0,3.559111111,53.1458928,0.0,0.0,0.0,63.08689787,63.08689787,1,65,3,0,4,1,2,-99,2,3,1,1,7000,1,4160,7,7000.0,2,-99.0,1.55,22.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,6.381893959,0.0,3.559111111,53.1458928,0.0,0.0,0.0,63.08689787,63.08689787
2994,2994,14196,41.66666667,1,3,9999998,9999998,1,7,2,1,0,1,1,5.5,999999.0,999999.0,999999,1,2,1,7,0,0,6,6,6,6,5,5,7,2,4,0,999999,1,0,999999,999999,999999,999999,0,5,8,0,0,0,0,0,0,0,0,0,0,1,1,0,3333332.667,3333332.667,0.0,19.124469,241.802015,11.88709003,0.0,0.0,9.841832,0.0,2980.1925,280.80234,3543.650246,563.457746,1,29,3,0,5,1,-99,2,3,3,2,7,-99,2,-99,7,4999999.0,2,-99.0,2.0,30.0,1,2.0,15.0,-99.0,1,1.0,3333.333,330.0,-99.0,3,-99.0,-99,-99,1,2.75,7.0,-99.0,10000,1,2.25,0,9.0,0,0,1,0,1,0,0,0,0,0,0.0,9.5622345,120.9010075,5.943545015,0.0,0.0,4.920916,0.0,1490.09625,140.40117,3543.6502460300003,1771.8251230150001
2995,2995,14197,45.5,1,6,9999998,7000,1,7,5,1,0,1,0,5.5,2.5,2.5,999999,1,0,0,3,1,1,5,5,5,6,5,8,7,1,4,0,4,999999,3,1,3,999999,999999,3,999999,7,0,0,0,0,0,0,0,0,1,0,1,1,0,1666666.333,1166.666667,0.0,0.0,101.7095246,0.0,0.0,0.0,55.024788,0.0,0.0,195.71825,352.4525626,352.4525626,1,52,5,0,4,2,-99,2,4,4,1,7,-99,2,7000,7,4999999.0,5,1250.0,1.55,18.75,1,1.0,52.5,-99.0,1,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,50.8547623,0.0,0.0,0.0,27.512394,0.0,0.0,97.859125,352.4525626,176.2262813
2996,2996,14198,36.4,1,5,40000,40000,0,7,6,1,0,2,0,5.5,999999.0,2.5,999999,1,1,0,6,0,0,6,999999,6,6,4,5,7,1,4,1,2,999999,2,999999,2,999999,999999,0,6,7,0,0,0,0,0,0,0,0,1,2,2,1,1,8000.0,8000.0,0.0,0.0,20.13102,0.0,0.0,0.0,26.84136,0.0,0.0,399.3470634,446.3194434,446.3194434,1,65,3,1,4,1,-99,2,4,5,1,3,40000,5,40000,7,8000.0,6,600.0,2.75,18.75,1,3.0,15.0,-99.0,1,3.5,2666.667,390.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4.026204,0.0,0.0,0.0,5.368272,0.0,0.0,79.86941268000001,446.3194434,89.26388868000001
2997,2997,14208,37.0,0,5,20000,9999998,1,7,3,0,0,1,0,999999.0,999999.0,8.5,999999,0,0,0,7,0,1,6,6,6,6,5,8,7,3,999999,999999,2,999999,999999,999999,2,999999,999999,999999,999999,7,0,0,0,0,0,0,0,0,1,1,2,1,1,4000.0,1999999.6,0.0,0.0,507.7842315,0.0,0.0,0.0,7.605052,0.0,0.0,0.0,515.3892835,515.3892835,-1,56,3,0,4,2,3,2,4,4,2,2,20000,1,-99,7,20000.0,3,-99.0,2.667,35.0,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,507.7842315,0.0,0.0,0.0,7.605052,0.0,0.0,0.0,515.3892834999999,515.3892834999999
2998,2998,14209,42.0,1,6,9999998,9999998,1,7,4,1,0,1,0,999999.0,999999.0,999999.0,999999,1,0,0,5,0,0,5,6,6,6,8,8,7,4,4,2,4,999999,999999,999999,999999,999999,999999,1,999999,7,0,0,0,0,0,0,0,0,1,1,2,1,1,1666666.333,1666666.333,0.0,0.0,805.443912,12.76378792,0.0,5.59195,0.0,0.0,0.0,399.3470634,1223.146713,1223.146713,1,62,3,0,4,1,5,1,5,4,1,7,-99,5,-99,7,1999999.6,4,-99.0,1.857,56.25,1,3.0,22.5,1.0,1,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,161.08878239999999,2.552757584,0.0,1.11839,0.0,0.0,0.0,79.86941268000001,1223.14671332,244.62934266399998
2999,2999,14220,43.16666667,1,6,80000,9999998,0,7,4,1,0,1,0,999999.0,999999.0,5.5,999999,1,1,0,5,0,0,6,6,6,6,999999,999999,7,3,4,1,1,999999,999999,999999,2,999999,999999,1,0,7,0,0,0,0,0,0,0,0,1,1,2,1,1,13333.33333,1666666.333,0.067210938,0.0,154.791,12.76378792,0.0,0.0,4.920916,0.0,0.0,297.5099252,469.9856291,470.0528401,1,70,3,1,5,2,3,-99,4,4,0,4,80000,2,-99,7,40000.0,4,-99.0,1.5,28.125,1,0.857,22.5,1.0,1,1.0,2666.667,60.0,1.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0.033605469,0.0,77.3955,6.38189396,0.0,0.0,2.460458,0.0,0.0,148.7549626,470.052840058,235.026420029
3000,3000,14221,40.0,0,4,50000,20000,0,7,3,1,0,1,1,2.5,999999.0,999999.0,999999,1,5,1,5,0,0,6,6,6,6,1,2,7,2,4,1,3,3,2,999999,999999,999999,999999,0,2,8,0,0,0,0,0,0,0,0,0,0,1,1,0,12500.0,5000.0,0.551609766,68.445468,145.55177,25.52757584,0.0,10.06551,11.1839,171.11367,0.0,143.052,574.9398938,575.4915036,-1,49,2,1,4,3,2,-99,4,4,0,3,50000,4,20000,7,12500.0,3,925.0,2.333,25.0,1,3.0,15.0,5.0,1,2.5,2816.667,82.5,3.0,3,-99.0,-99,-99,1,-99.0,-99.0,6.0,-99,1,0.0,0,0.0,0,0,0,0,0,0,1,0,0,0,0.1379024415,17.111367,36.3879425,6.38189396,0.0,2.5163775,2.795975,42.7784175,0.0,35.763,575.491503606,143.8728759015
3001,3001,14229,35.33333333,0,3,2000,9999998,1,7,2,0,0,1,0,999999.0,999999.0,5.5,999999,0,0,0,5,1,0,6,6,6,6,1,5,7,1,999999,999999,5,999999,999999,999999,1,999999,999999,999999,999999,2,0,0,0,0,0,0,1,0,0,1,0,0,1,666.6666667,3333332.667,0.0,0.0,201.08907,0.0,0.0,0.0,2.9525496,0.0,0.0,0.0,204.0416196,204.0416196,-1,41,4,0,4,2,3,-99,2,4,1,0,2000,3,-99,7,666.6666667,2,-99.0,3.0,22.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,1,0.0,0.0,67.02969,0.0,0.0,0.0,0.9841832,0.0,0.0,0.0,204.0416196,68.01387319999999
3002,3002,14243,50.33333333,0,3,2500,40000,1,7,2,1,0,1,0,999999.0,999999.0,5.5,999999,0,0,0,4,1,999999,6,6,6,6,8,8,7,1,4,3,1,999999,999999,999999,2,999999,999999,999999,999999,4,0,0,0,0,0,0,0,1,0,1,2,1,1,833.3333333,13333.33333,0.0,0.0,232.7200785,31.90946979,0.0,28.028,4.920916,0.0,0.0,0.0,297.5784643,297.5784643,-1,68,3,0,4,1,-99,2,4,4,0,0,2500,3,40000,7,833.3333333,2,150.0,3.0,22.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,77.5733595,10.63648993,0.0,9.342666666666666,1.6403053333333333,0.0,0.0,0.0,297.57846429,99.19282143
3003,3003,14252,54.33333333,1,3,9999999,9999999,0,7,1,1,0,0,1,12.5,999999.0,5.5,999999,1,1,0,2,0,0,5,5,5,5,999999,999999,7,999999,4,2,999999,2,999999,999999,999999,999999,999999,0,4,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3333333.0,3333333.0,0.0,31.874115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.9195,87.793615,87.793615,1,55,2,1,5,1,-99,1,2,0,0,7,-99,2,-99,7,4999999.5,1,-99.0,3.0,-99.0,1,1.0,15.0,3.0,1,2.5,3333.333,270.0,2.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,15.9370575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.95975,87.793615,43.8968075
3004,3004,14254,51.66666667,0,3,5000,4050,1,7,4,0,0,1,0,999999.0,999999.0,5.5,999999,0,0,0,4,1,999999,999999,999999,999999,999999,1,2,7,3,4,999999,3,999999,999999,999999,3,999999,999999,999999,999999,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1666.666667,1350.0,0.0,0.0,259.3948933,12.76378792,0.0,0.0,8.8576488,0.0,0.0,0.0,281.0163301,281.0163301,-1,59,3,0,4,2,-99,2,4,2,1,1,5000,3,4050,7,1666.666667,4,1333.333,1.017,45.0,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,86.46496443333332,4.254595973333333,0.0,0.0,2.9525495999999998,0.0,0.0,0.0,281.01633002,93.67211000666667
3005,3005,14271,51.0,0,2,20000,9999998,1,7,4,0,0,1,0,2.5,2.5,999999.0,999999,0,0,0,6,1,0,6,999999,6,6,8,8,7,2,999999,999999,0,999999,0,0,999999,999999,999999,999999,999999,10,0,0,0,0,0,0,0,0,0,0,1,1,0,10000.0,4999999.0,0.0,0.0,446.8646,0.0,0.0,0.0,8.94712,13.42068,0.0,0.0,469.2324,469.2324,-1,82,2,0,4,1,0,0,4,2,0,2,20000,1,-99,7,20000.0,4,-99.0,2.0,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,446.8646,0.0,0.0,0.0,8.94712,13.42068,0.0,0.0,469.2324,469.2324
3006,3006,14277,24.33333333,1,6,10000,8000,0,7,4,0,0,1,0,2.5,999999.0,8.5,999999,0,0,0,5,0,0,4,3,6,6,5,8,7,1,999999,999999,1,999999,3,999999,4,999999,999999,999999,999999,7,0,0,0,0,0,0,0,0,1,2,0,0,1,1666.666667,1333.333333,0.0,0.0,173.9757338,0.0,0.0,0.0,39.9041552,20.13102,0.0,0.0,234.010909,234.010909,1,35,3,1,4,1,-99,3,3,4,0,1,10000,1,8000,7,10000.0,4,1333.333,2.025,20.625,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,173.9757338,0.0,0.0,0.0,39.9041552,20.13102,0.0,0.0,234.010909,234.010909
3007,3007,14283,37.66666667,1,3,3000,12300,1,7,3,0,0,1,0,2.5,999999.0,5.5,999999,0,0,0,6,0,0,6,6,6,6,7,8,7,4,4,999999,5,999999,2,999999,3,999999,999999,999999,999999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,4100.0,0.0,0.0,301.5306613,12.76378792,0.0,0.0,20.0415488,0.0,0.0,0.0,334.335998,334.335998,1,50,3,0,4,1,2,-99,2,4,1,1,3000,2,12300,7,1500.0,3,1175.0,1.7,52.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,150.76533065,6.38189396,0.0,0.0,10.0207744,0.0,0.0,0.0,334.33599802000003,167.16799901000002
3008,3008,14289,22.2,0,5,40000,22600,1,7,2,0,0,1,0,999999.0,999999.0,5.5,999999,0,0,0,999999,1,3,6,6,6,6,5,8,7,1,4,999999,3,999999,999999,999999,3,999999,999999,999999,999999,7,0,0,0,0,0,0,0,0,1,3,0,0,1,8000.0,4520.0,0.0,0.0,167.574225,0.0,0.0,0.0,8.8576488,0.0,0.0,0.0,176.4318738,176.4318738,-1,38,2,0,4,1,-99,2,4,4,0,3,40000,3,22600,7,13333.33333,2,-99.0,3.0,30.0,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,55.85807500000001,0.0,0.0,0.0,2.9525495999999998,0.0,0.0,0.0,176.4318738,58.810624600000004
3009,3009,14291,32.85714286,0,7,9999998,9999998,1,7,4,1,0,2,1,8.5,2.5,999999.0,999999,1,2,0,6,1,0,6,6,6,6,8,8,7,2,4,1,5,2,1,0,999999,999999,999999,0,8,7,0,0,0,0,0,0,0,0,1,2,2,1,1,1428571.143,1428571.143,2.52713125,38.02526,564.4004275,15.9547349,0.0,0.0,27.288716,0.0,0.0,280.80234,926.4714784,928.9986096,-1,57,3,0,4,1,-99,2,3,4,1,7,-99,7,-99,7,1428571.143,4,1375.0,1.758,50.625,1,3.0,15.0,-99.0,1,2.5,2600.0,480.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,1,0.36101875,5.432180000000001,80.6286325,2.279247842857143,0.0,0.0,3.898388,0.0,0.0,40.11462,928.9986096499999,132.71408709285714
3010,3010,14300,38.75,1,4,15000,10000,1,7,3,0,0,1,0,999999.0,999999.0,2.5,999999,0,0,0,5,1,0,6,6,6,6,7,8,7,2,4,999999,3,999999,999999,999999,3,999999,999999,999999,999999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3750.0,2500.0,0.0,0.0,182.6258904,11.88709003,0.0,0.0,4.026204,0.0,0.0,0.0,198.5391844,198.5391844,1,51,3,0,4,2,-99,3,2,3,1,2,15000,3,10000,7,5000.0,3,825.0,1.678,37.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,60.8752968,3.962363343333333,0.0,0.0,1.342068,0.0,0.0,0.0,198.53918443,66.17972814333334
3011,3011,14301,42.4,1,5,74000,25000,0,7,3,1,0,2,1,2.5,999999.0,2.5,999999,1,1,0,7,0,0,6,6,6,6,6,6,7,0,4,2,4,999999,0,999999,0,999999,999999,0,6,7,0,0,0,0,0,0,0,0,1,1,2,1,1,14800.0,5000.0,0.0,0.0,251.63775,15.9547349,0.0,41.939625,5.368272,436.1721,0.0,280.80234,1031.874822,1031.874822,1,73,3,1,4,1,-99,1,5,5,0,4,74000,5,25000,7,14800.0,3,1500.0,3.0,25.0,1,3.0,15.0,-99.0,1,1.5,3333.333,390.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,50.32755,3.19094698,0.0,8.387925,1.0736544000000001,87.23442,0.0,56.160468,1031.8748219,206.37496438
3012,3012,14309,24.0,0,4,9999998,27000,1,7,3,1,0,1,0,2.5,999999.0,2.5,999999,1,1,0,7,0,0,6,6,6,6,1,3,7,1,4,1,2,999999,2,999999,1,999999,999999,1,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,2499999.5,6750.0,0.094767422,0.0,314.3625485,25.52757584,0.0,14.2594725,12.525968,139.79875,0.0,421.20351,927.6778248,927.7725923,-1,34,2,0,4,6,-99,-99,4,4,0,7,-99,3,27000,7,3333332.667,3,725.0,2.667,32.5,1,2.0,22.5,-99.0,1,1.5,2600.0,60.0,1.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.03158914066666667,0.0,104.78751616666666,8.509191946666666,0.0,4.7531574999999995,4.175322666666667,46.599583333333335,0.0,140.40117,927.772592262,309.257530754
3013,3013,14314,36.25,0,4,1000,6000,1,7,3,1,0,1,0,2.5,999999.0,2.5,999999,0,0,0,6,0,0,6,6,6,6,5,7,7,2,999999,2,1,999999,1,999999,1,999999,999999,999999,999999,4,0,0,0,0,0,0,0,1,0,2,2,1,1,250.0,1500.0,0.0,0.0,191.7827085,0.0,0.0,6.337543333,8.052408,40.26204,0.0,0.0,246.4346999,246.4346999,-1,66,2,0,4,1,5,-99,4,4,1,0,1000,4,6000,7,250.0,3,925.0,2.033,35.0,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,47.945677125,0.0,0.0,1.58438583325,2.013102,10.06551,0.0,0.0,246.43469983300002,61.608674958250006
3014,3014,14318,48.8,1,5,80000,24900,0,7,3,0,0,1,0,2.5,999999.0,999999.0,999999,1,0,0,5,0,1,6,6,6,6,999999,999999,7,1,4,999999,3,999999,3,999999,999999,999999,999999,1,999999,7,0,0,0,0,0,0,0,0,1,1,2,1,1,16000.0,4980.0,0.0,0.0,232.7200785,31.90946979,0.0,0.0,20.13102,0.0,0.0,355.7025756,640.4631439,640.4631439,1,73,3,1,4,1,-99,-99,4,4,0,4,80000,3,24900,7,26666.66667,3,150.0,3.0,22.5,1,2.0,22.5,1.0,1,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,77.5733595,10.63648993,0.0,0.0,6.7103399999999995,0.0,0.0,118.56752519999999,640.46314389,213.48771463
3015,3015,14319,34.66666667,0,6,156000,84000,1,7,5,1,0,1,2,5.5,2.5,999999.0,999999,1,2,0,6,3,0,6,6,6,6,8,8,7,3,4,3,4,2,4,4,999999,999999,999999,1,8,7,0,0,0,0,0,0,0,0,1,2,2,1,1,26000.0,14000.0,0.0,84.550284,522.043704,0.0,0.0,0.0,93.050048,0.0,0.0,421.20351,1120.847546,1120.847546,-1,59,3,0,4,2,5,2,4,4,0,5,156000,6,84000,7,26000.0,5,850.0,1.667,42.5,1,3.0,22.5,-99.0,1,2.0,-99.0,480.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,14.091714000000001,87.00728400000001,0.0,0.0,0.0,15.508341333333334,0.0,0.0,70.200585,1120.8475460000002,186.80792433333337
