,id,ages_mean,gender_codes,family_size,income_list,expenditure_list,resident_codes,region_codes,NumCookingEquip_list,NumWashMach_list,NumDryer_list,NumTV_list,NumPC_list,NumFluLamp_codes,NumIcdLamp_codes,NumESLamp_codes,NumHeater_list,NumWaterHeater_list,NumAC_list,NumVehicle_codes,HouseAge_codes,WindowFrame_codes,GlassType_codes,Reno_WindowGlass_codes,Reno_WindowGap_codes,Reno_Wall_codes,Reno_OtherHeatInsu_codes,WinterSunshine_codes,SummerSunshine_codes,Weektime_list,Cookingtime_codes,Fridgetime_codes,Washmachinetime_codes,TVtime_codes,PCtime_codes,FluLamptime_codes,IcdLamptime_codes,ESLamptime_codes,MthHeattime_codes,DayHeatertime_codes,Waterheatingtime_codes,ACtime_codes,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,income_percapita,expenditure_percapita,Unnamed: 0,ac_emission,computer_emission,cooking_emission,freezing_emission,heating_emission,laundry_emission,lighting_emission,television_emission,vehicle_emission,waterheating_emission,percapita_ac_emission,percapita_computer_emission,percapita_cooking_emission,percapita_freezing_emission,percapita_heating_emission,percapita_laundry_emission,percapita_lighting_emission,percapita_television_emission,percapita_vehicle_emission,percapita_waterheating_emission,TotalHouseholdEmission,percapita_HouseholdEmission
2328,10845,61.0,0,2,27000,16300,0,3,2,1,0,1,0,999999.0,999999.0,5.5,999999,0,1,0,5,4,0,6,6,6,6,5,8,7,1,4,1,1,999999,999999,999999,1,999999,999999,999999,3,6,0,0,0,1,0,0,0,0,0,0,2,1,0,13500.0,8150.0,2328,0.0,0.0,240.956625,14.80941633,1184.5,1.342068,2.9525496,20.13102,0.0,0.0,0.0,0.0,120.4783125,7.404708165,592.25,0.671034,1.4762748,10.06551,0.0,0.0,1464.69167893,732.345839465
2329,10847,35.6,1,5,5000,5000,1,3,2,0,0,0,0,999999.0,999999.0,2.5,999999,0,0,0,4,1,0,5,6,5,6,5,6,7,1,999999,999999,999999,999999,999999,999999,3,999999,999999,999999,999999,7,0,0,0,0,0,0,0,0,1,0,1,1,0,1000.0,1000.0,2329,0.0,0.0,201.08907,0.0,1018.325,0.0,4.026204,0.0,0.0,0.0,0.0,0.0,40.217814,0.0,203.66500000000002,0.0,0.8052408,0.0,0.0,0.0,1223.440274,244.6880548
2330,10856,36.66666667,1,3,60000,23000,1,3,2,1,0,1,0,999999.0,999999.0,5.5,999999,0,1,0,6,0,0,6,6,6,6,7,8,7,2,999999,4,4,999999,999999,999999,3,999999,999999,999999,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,20000.0,7666.666667,2330,0.0,0.0,558.1117815,0.0,1069.5,5.368272,8.8576488,116.31256,0.0,0.0,0.0,0.0,186.0372605,0.0,356.5,1.7894240000000001,2.9525495999999998,38.770853333333335,0.0,0.0,1758.1502623000001,586.0500874333334
2331,10861,79.0,1,2,1400,3000,1,3,1,0,0,1,0,999999.0,999999.0,2.5,999999,0,0,0,3,1,0,6,6,6,6,6,7,7,1,999999,999999,0,999999,999999,999999,0,999999,999999,999999,999999,6,0,0,0,1,0,0,0,0,0,0,2,1,0,700.0,1500.0,2331,0.0,0.0,100.53225,0.0,1821.6,0.0,0.894712,13.42068,0.0,0.0,0.0,0.0,50.266125,0.0,910.8,0.0,0.447356,6.71034,0.0,0.0,1936.4476419999999,968.2238209999999
2332,10862,33.5,1,8,1500,6040,1,3,3,1,0,0,0,999999.0,999999.0,5.5,999999,0,0,0,4,1,0,6,6,6,6,6,8,7,2,999999,1,999999,999999,999999,999999,2,999999,999999,999999,999999,7,0,0,0,0,0,0,0,0,1,2,2,1,1,187.5,755.0,2332,0.0,0.0,390.2083185,0.0,1454.75,1.342068,4.920916,0.0,0.0,0.0,0.0,0.0,48.7760398125,0.0,181.84375,0.1677585,0.6151145,0.0,0.0,0.0,1851.2213025,231.4026628125
2333,10865,30.25,1,4,40000,30000,0,3,1,1,0,1,1,2.5,999999.0,2.5,999999,1,1,0,3,0,0,6,6,6,6,6,8,7,3,3,2,2,1,3,999999,2,999999,999999,3,2,8,0,0,0,0,0,0,0,0,0,1,1,1,1,10000.0,7500.0,2333,20.56654688,22.144122,176.146425,24.65731757,1821.6,7.455933333,22.3678,33.5517,0.0,195.71825,5.14163672,5.5360305,44.03660625,6.1643293925,455.4,1.86398333325,5.59195,8.387925,0.0,48.9295625,2324.2080947829995,581.0520236957499
2334,10868,47.8,1,5,100000,62500,0,3,2,1,0,1,1,999999.0,999999.0,2.5,999999,1,2,0,6,2,1,6,6,6,6,7,8,7,1,4,1,2,3,999999,999999,2,999999,999999,2,3,7,0,0,0,0,0,0,0,0,1,0,2,1,0,20000.0,12500.0,2334,19.35675,16.104816,246.1407585,15.9547349,1069.5,6.71034,2.23678,33.5517,0.0,223.1324439,3.8713500000000005,3.2209632,49.2281517,3.19094698,213.9,1.342068,0.447356,6.7103399999999995,0.0,44.62648878,1632.6883233,326.53766466
2335,10869,20.75,0,4,100000,50000,0,3,1,1,0,1,0,5.5,999999.0,999999.0,999999,1,2,0,6,2,0,6,6,6,6,999999,8,7,3,0,2,2,999999,2,999999,999999,999999,999999,2,4,2,0,0,0,0,0,0,1,0,0,2,0,0,1,25000.0,12500.0,2335,0.0,0.0,338.522821,0.0,1069.5,0.931991667,24.60458,67.1034,0.0,139.79875,0.0,0.0,84.63070525,0.0,267.375,0.23299791675,6.151145,16.77585,0.0,34.9496875,1640.4615426669998,410.11538566674994
2336,10871,36.0,0,3,50000,20000,1,3,1,1,0,1,0,999999.0,2.5,5.5,1,1,2,0,5,2,0,6,6,6,6,8,8,7,1,4,2,5,999999,999999,2,3,999999,3,2,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,16666.66667,6666.666667,2336,0.0,0.0,62.9094375,15.9547349,0.0,1.3979875,20.0415488,107.36544,0.0,266.7769317,0.0,0.0,20.9698125,5.318244966666667,0.0,0.46599583333333333,6.680516266666667,35.78848,0.0,88.9256439,474.44608039999997,158.14869346666666
2337,10873,27.25,0,4,3000,40000,1,3,1,1,0,1,0,2.5,999999.0,2.5,999999,0,0,0,5,1,0,6,6,6,6,2,3,7,2,1,5,3,999999,2,999999,0,999999,999999,999999,999999,2,0,0,0,0,0,0,1,0,0,2,0,0,1,750.0,10000.0,2337,0.0,0.0,167.574225,2.90086089,1184.5,1.789424,12.078612,60.39306,0.0,0.0,0.0,0.0,41.89355625,0.7252152225,296.125,0.447356,3.019653,15.098265,0.0,0.0,1429.2361818900001,357.30904547250003
2338,10874,34.5,0,4,20000,4090,1,3,2,1,0,1,0,999999.0,999999.0,2.5,999999,0,0,0,5,0,0,6,6,6,6,7,8,7,2,4,2,2,999999,999999,999999,2,999999,999999,999999,999999,2,0,0,0,0,0,0,1,0,0,1,0,0,1,5000.0,1022.5,2338,0.0,0.0,287.5211885,29.71772507,1184.5,7.455933333,2.23678,33.5517,0.0,0.0,0.0,0.0,71.880297125,7.4294312675,296.125,1.86398333325,0.559195,8.387925,0.0,0.0,1544.983326903,386.24583172575
2339,10881,49.0,0,1,10000,5000,1,3,2,1,0,1,0,999999.0,999999.0,5.5,999999,0,0,0,7,0,0,6,6,6,6,6,8,7,1,999999,2,4,999999,999999,999999,4,999999,999999,999999,999999,0,0,1,1,0,0,0,0,0,0,0,0,0,0,10000.0,5000.0,2339,0.0,0.0,237.7528335,0.0,718.75,2.982373333,12.7943816,116.31256,0.0,0.0,0.0,0.0,237.7528335,0.0,718.75,2.982373333,12.7943816,116.31256,0.0,0.0,1088.592148433,1088.592148433
2340,10883,23.25,0,4,12000,20700,0,3,3,1,0,1,1,999999.0,999999.0,5.5,1,1,1,0,7,0,1,6,6,6,6,2,2,7,2,1,1,0,2,999999,999999,2,999999,2,1,2,3,0,0,0,0,0,1,0,0,0,2,0,0,1,3000.0,5175.0,2340,0.0,36.90687,228.960459,6.754028425,0.0,4.47356,4.920916,26.84136,0.0,163.8304961,0.0,9.2267175,57.24011475,1.68850710625,0.0,1.11839,1.230229,6.71034,0.0,40.957624025,472.687689525,118.17192238125
2341,10884,27.5,0,4,8000,18300,1,3,2,1,0,1,1,999999.0,999999.0,5.5,999999,1,1,0,999999,0,1,6,6,6,6,2,1,7,2,4,2,2,1,999999,999999,2,999999,999999,0,2,2,0,0,0,0,0,0,1,0,0,2,0,0,1,2000.0,4575.0,2341,0.0,22.144122,225.60356,31.90946979,1437.5,11.1839,4.920916,67.1034,0.0,55.9195,0.0,5.5360305,56.40089,7.9773674475,359.375,2.795975,1.230229,16.77585,0.0,13.979875,1856.28486779,464.0712169475
2342,10886,34.33333333,1,6,5000,7400,1,3,2,1,0,2,0,2.5,999999.0,5.5,999999,0,0,0,3,1,0,6,6,6,6,5,8,7,1,4,4,4,999999,2,999999,3,999999,999999,999999,999999,7,0,0,0,0,0,0,0,0,1,2,2,1,1,833.3333333,1233.333333,2342,0.0,0.0,72.5406045,10.13369425,1821.6,5.368272,20.0415488,174.46884,0.0,0.0,0.0,0.0,12.09010075,1.6889490416666666,303.59999999999997,0.8947120000000001,3.3402581333333337,29.07814,0.0,0.0,2104.1529595499997,350.69215992499994
2343,10887,32.66666667,0,6,5000,7100,1,3,1,0,0,1,0,2.5,999999.0,999999.0,999999,0,0,0,5,1,0,6,6,6,6,6,8,7,2,999999,999999,2,999999,1,999999,999999,999999,999999,999999,999999,7,0,0,0,0,0,0,0,0,1,2,2,1,1,833.3333333,1183.333333,2343,0.0,0.0,167.55375,0.0,1184.5,0.0,6.71034,33.5517,0.0,0.0,0.0,0.0,27.925625,0.0,197.41666666666666,0.0,1.11839,5.59195,0.0,0.0,1392.31579,232.05263166666668
2344,10897,38.33333333,0,3,40000,10000,1,3,1,1,0,1,0,999999.0,999999.0,5.5,999999,1,1,0,6,2,0,6,6,6,6,7,8,7,2,4,3,3,999999,999999,999999,2,999999,999999,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,13333.33333,3333.333333,2344,0.0,0.0,362.7030225,12.76378792,1069.5,4.175322667,4.920916,120.78612,0.0,210.0390976,0.0,0.0,120.90100749999999,4.254595973333333,356.5,1.3917742223333331,1.6403053333333333,40.26204,0.0,70.01303253333333,1784.888266687,594.9627555623333
2345,10899,43.0,1,4,0,20000,1,3,1,1,0,1,0,999999.0,5.5,2.5,999999,0,0,0,3,0,0,6,6,6,6,6,8,7,4,1,4,2,999999,999999,1,1,999999,999999,999999,999999,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0.0,5000.0,2345,0.0,0.0,0.0,2.70161137,1821.6,3.35517,16.104816,67.1034,0.0,0.0,0.0,0.0,0.0,0.6754028425,455.4,0.8387925,4.026204,16.77585,0.0,0.0,1910.8649973699999,477.71624934249996
2346,10900,16.0,0,3,100000,14000,1,3,2,1,0,1,1,2.5,999999.0,999999.0,999999,0,1,0,7,0,0,6,6,6,6,7,8,7,1,4,4,4,1,2,999999,999999,999999,999999,999999,8,2,0,0,0,0,0,0,1,0,0,1,0,0,1,33333.33333,4666.666667,2346,71.35429412,5.368272,220.572534,19.14568188,718.75,17.89424,11.1839,87.23442,0.0,0.0,23.784764706666667,1.7894240000000001,73.52417799999999,6.38189396,239.58333333333334,5.964746666666667,3.7279666666666667,29.07814,0.0,0.0,1151.5033420000002,383.8344473333334
2347,10910,25.5,1,4,20000,9999998,0,3,2,1,0,1,1,999999.0,999999.0,2.5,999999,0,0,0,5,0,0,6,6,6,6,1,2,7,1,4,4,2,0,999999,999999,2,999999,999999,999999,999999,2,0,0,0,0,0,0,1,0,0,2,0,0,1,5000.0,2499999.5,2347,0.0,15.210104,280.531251,14.80941633,1184.5,2.23678,2.23678,33.5517,0.0,0.0,0.0,3.802526,70.13281275,3.7023540825,296.125,0.559195,0.559195,8.387925,0.0,0.0,1533.0760313299998,383.26900783249994
2348,10911,36.2,0,5,36980,30000,1,3,1,1,0,1,0,2.5,999999.0,5.5,1,0,1,0,5,1,0,6,6,6,6,5,7,7,3,4,2,1,999999,0,999999,1,999999,3,999999,2,7,0,0,0,0,0,0,0,0,1,1,2,1,1,7396.0,6000.0,2348,22.40364583,0.0,464.373,29.71772507,0.0,2.23678,7.4261096,20.13102,0.0,0.0,4.480729166,0.0,92.8746,5.943545014,0.0,0.447356,1.48522192,4.026204,0.0,0.0,546.2882805,109.2576561
2349,10914,45.0,0,3,24000,24140,1,3,4,1,0,1,1,999999.0,8.5,999999.0,999999,0,0,0,5,0,0,5,5,6,6,7,8,6,3,1,4,4,3,999999,1,999999,999999,999999,999999,999999,8,0,0,0,0,0,0,0,0,0,0,1,1,0,8000.0,8046.666667,2349,0.0,58.667544,236.279823,2.90086089,1066.05,6.135168,19.555848,74.77236,0.0,0.0,0.0,19.555848,78.759941,0.96695363,355.34999999999997,2.045056,6.518616000000001,24.924120000000002,0.0,0.0,1464.3616038899997,488.1205346299999
2350,10922,39.33333333,0,6,20000,9999998,1,3,1,1,0,1,1,5.5,999999.0,999999.0,999999,0,2,0,6,0,0,6,6,6,6,5,7,7,2,4,4,2,1,2,999999,999999,999999,999999,999999,2,7,0,0,0,0,0,0,0,0,1,1,1,1,1,3333.333333,1666666.333,2350,0.0,5.368272,104.8490625,14.80941633,1069.5,5.368272,24.60458,44.7356,0.0,0.0,0.0,0.8947120000000001,17.47484375,2.4682360549999998,178.25,0.8947120000000001,4.100763333333333,7.455933333333333,0.0,0.0,1269.23520283,211.53920047166665
2351,10923,41.25,0,4,20000,2000,1,3,1,0,0,1,0,5.5,999999.0,999999.0,999999,0,0,0,5,3,0,6,6,6,6,8,8,7,2,999999,999999,0,999999,0,999999,999999,999999,999999,999999,999999,8,0,0,0,0,0,0,0,0,0,1,1,1,1,5000.0,500.0,2351,0.0,0.0,167.55375,0.0,1184.5,0.0,9.841832,13.42068,0.0,0.0,0.0,0.0,41.8884375,0.0,296.125,0.0,2.460458,3.35517,0.0,0.0,1375.316262,343.8290655
2352,10932,27.33333333,1,3,48000,20000,0,3,2,1,0,1,1,2.5,999999.0,2.5,999999,1,1,0,6,2,0,6,6,6,6,5,7,7,1,999999,2,3,4,3,999999,3,999999,999999,2,5,2,0,0,0,0,0,0,1,0,0,1,0,0,1,16000.0,6666.666667,2352,0.0,23.262512,293.1131385,31.90946979,1069.5,33.5517,24.157224,80.52408,0.0,355.7025756,0.0,7.754170666666667,97.7043795,10.63648993,356.5,11.1839,8.052408,26.841359999999998,0.0,118.56752519999999,1911.72069989,637.2402332966667
2353,10933,44.75,1,4,5000,2000,1,3,1,0,0,0,0,999999.0,999999.0,2.5,999999,0,0,0,5,1,0,6,6,6,6,2,3,7,1,999999,999999,999999,999999,999999,999999,3,999999,999999,999999,999999,8,0,0,0,0,0,0,0,0,0,0,2,1,0,1250.0,500.0,2353,0.0,0.0,145.081209,0.0,1184.5,0.0,4.026204,0.0,0.0,0.0,0.0,0.0,36.27030225,0.0,296.125,0.0,1.006551,0.0,0.0,0.0,1333.607413,333.40185325
2354,10939,28.27272727,0,11,3000,6000,1,3,2,1,0,3,0,999999.0,999999.0,5.5,999999,1,1,0,7,0,0,6,5,6,6,4,7,7,3,4,1,1,999999,999999,999999,2,999999,999999,2,0,7,0,0,0,0,0,0,0,0,1,5,2,1,1,272.7272727,545.4545455,2354,5.4844125,0.0,241.314255,15.9547349,646.875,1.342068,4.920916,46.97238,0.0,140.4261395,0.4985829545454546,0.0,21.937659545454547,1.4504304454545454,58.80681818181818,0.12200618181818182,0.44735600000000003,4.270216363636364,0.0,12.766012681818182,1103.2899059000001,100.29908235454546
2355,10947,29.8,0,5,35000,21000,0,3,2,1,0,1,0,999999.0,999999.0,5.5,999999,0,1,0,6,0,0,6,6,6,6,7,8,7,1,4,2,2,999999,999999,999999,1,999999,999999,999999,3,7,0,0,0,0,0,0,0,0,1,2,0,0,1,7000.0,4200.0,2355,0.0,0.0,259.5614385,18.51177041,1069.5,2.23678,2.9525496,33.5517,0.0,0.0,0.0,0.0,51.9122877,3.7023540820000003,213.9,0.447356,0.59050992,6.7103399999999995,0.0,0.0,1386.31423851,277.262847702
2356,10950,32.5,0,4,30000,40000,1,3,2,1,0,1,1,999999.0,999999.0,5.5,999999,0,0,0,6,3,0,6,5,6,6,5,7,7,1,999999,2,2,4,999999,999999,3,999999,999999,999999,999999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7500.0,10000.0,2356,0.0,98.865676,150.872085,0.0,962.55,0.931991667,8.8576488,44.7356,0.0,0.0,0.0,24.716419,37.71802125,0.0,240.6375,0.23299791675,2.2144122,11.1839,0.0,0.0,1266.813001467,316.70325036675
2357,10951,34.0,0,3,80000,28300,0,3,2,1,0,1,1,999999.0,999999.0,5.5,999999,0,1,0,5,1,0,6,6,6,6,7,8,7,0,2,2,2,2,999999,999999,1,999999,999999,999999,2,2,0,0,0,0,0,0,1,0,0,1,0,0,1,26666.66667,9433.333333,2357,18.281375,36.90687,78.2873,7.404708164,1184.5,2.23678,2.9525496,33.5517,0.0,0.0,6.093791666666667,12.30229,26.095766666666666,2.4682360546666664,394.8333333333333,0.7455933333333333,0.9841832,11.1839,0.0,0.0,1364.121282764,454.70709425466663
2358,10952,43.0,0,2,60000,37000,0,3,2,1,0,1,0,999999.0,999999.0,2.5,999999,0,0,0,5,3,0,6,6,6,6,8,8,7,2,1,1,2,999999,999999,999999,2,999999,999999,999999,999999,10,0,0,0,0,0,0,0,0,0,0,1,1,0,30000.0,18500.0,2358,0.0,0.0,383.672835,6.754028425,1184.5,1.342068,2.23678,33.5517,0.0,0.0,0.0,0.0,191.8364175,3.3770142125,592.25,0.671034,1.11839,16.77585,0.0,0.0,1612.0574114249998,806.0287057124999
2359,10954,44.33333333,1,3,10000,44000,1,3,5,1,0,0,0,999999.0,2.5,5.5,999999,1,0,0,4,1,0,6,6,5,6,8,8,7,4,999999,4,999999,999999,999999,3,4,999999,999999,3,999999,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3333.333333,14666.66667,2359,0.0,0.0,525.2174655,0.0,1018.325,7.157696,32.9254016,0.0,0.0,223.1324439,0.0,0.0,175.0724885,0.0,339.44166666666666,2.3858986666666664,10.975133866666667,0.0,0.0,74.3774813,1806.7580070000001,602.2526690000001
2360,10957,40.6,1,5,3000,5000,1,3,3,1,0,1,0,999999.0,999999.0,5.5,999999,0,1,0,6,2,0,6,6,6,6,5,7,7,1,1,2,3,999999,999999,999999,2,999999,999999,999999,1,7,0,0,0,0,0,0,0,0,1,1,2,1,1,600.0,1000.0,2360,13.37893015,0.0,439.717187,3.626076113,1069.5,7.455933333,4.920916,60.39306,0.0,0.0,2.6757860300000003,0.0,87.94343740000001,0.7252152225999999,213.9,1.4911866666,0.9841832,12.078612,0.0,0.0,1598.9921025960002,319.7984205192
2361,10960,23.33333333,0,3,20000,34100,1,3,2,1,0,2,0,999999.0,2.5,2.5,999999,0,1,0,6,0,0,6,6,6,6,7,8,7,1,4,1,4,999999,999999,0,1,999999,999999,999999,0,4,0,0,0,0,0,0,0,1,0,2,1,1,1,6666.666667,11366.66667,2361,3.369508333,0.0,245.613459,14.80941633,1069.5,1.342068,5.815628,100.6551,0.0,0.0,1.1231694443333333,0.0,81.871153,4.9364721099999995,356.5,0.44735600000000003,1.9385426666666667,33.551700000000004,0.0,0.0,1441.105179663,480.36839322099996
2362,10961,80.0,1,1,6000,3400,1,3,3,1,0,1,1,2.5,999999.0,999999.0,999999,0,1,0,3,0,0,4,4,4,6,5,4,7,2,999999,2,0,2,2,999999,999999,999999,999999,999999,3,5,1,1,0,0,0,0,0,0,0,0,1,1,0,6000.0,3400.0,2362,0.0,36.90687,148.941793,0.0,1147.608,4.47356,11.1839,26.84136,0.0,0.0,0.0,36.90687,148.941793,0.0,1147.608,4.47356,11.1839,26.84136,0.0,0.0,1375.9554829999997,1375.9554829999997
2363,10964,48.28571429,0,7,9999998,520,1,3,1,0,0,1,0,999999.0,999999.0,2.5,999999,0,0,0,3,1,0,2,6,6,6,6,8,7,4,999999,999999,1,999999,999999,999999,0,999999,999999,999999,999999,7,0,0,0,0,0,0,0,0,1,1,3,1,1,1428571.143,74.28571429,2363,0.0,0.0,402.129,0.0,1821.6,0.0,0.894712,20.13102,0.0,0.0,0.0,0.0,57.447,0.0,260.2285714285714,0.0,0.12781599999999999,2.87586,0.0,0.0,2244.7547319999994,320.67924742857133
2364,10966,37.0,1,3,9999999,100000,0,3,2,1,0,2,1,999999.0,999999.0,8.5,999999,1,2,1,999999,2,1,6,6,6,6,5,6,6,1,3,2,2,3,999999,999999,1,999999,999999,2,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3333333.0,33333.33333,2364,31.084663238,49.177206,210.977793,12.32865878,1437.5,6.3908,3.9111696,57.5172,5245.56,114.7538283,10.361554412666667,16.392402,70.325931,4.109552926666667,479.1666666666667,2.1302666666666665,1.3037232,19.1724,1748.5200000000002,38.2512761,7169.201318918001,2389.733772972667
2365,10969,38.33333333,1,3,50000,4000,1,3,1,1,0,1,0,999999.0,2.5,2.5,999999,0,0,0,5,1,0,4,5,6,6,6,8,5,2,2,3,2,999999,999999,1,2,999999,999999,999999,999999,9,0,0,0,0,0,0,0,0,0,0,0,0,0,16666.66667,1333.333333,2365,0.0,0.0,119.695875,7.429431267,1066.05,0.69899375,6.3908,23.9655,0.0,0.0,0.0,0.0,39.898625,2.476477089,355.34999999999997,0.23299791666666667,2.1302666666666665,7.988499999999999,0.0,0.0,1224.230600017,408.0768666723333
2366,10971,37.6,1,5,60000,20000,1,3,1,1,0,1,0,2.5,999999.0,2.5,999999,1,1,0,5,0,0,6,6,6,5,7,8,7,3,4,2,4,999999,0,999999,1,999999,999999,2,3,7,0,0,0,0,0,0,0,0,1,0,0,0,0,12000.0,4000.0,2366,0.0,0.0,46.97238,29.71772507,1066.05,7.118222222,5.815628,116.31256,0.0,280.0521301,0.0,0.0,9.394476000000001,5.943545014,213.20999999999998,1.4236444444,1.1631256,23.262512,0.0,56.01042602,1552.038645392,310.4077290784
2367,10984,27.75,1,4,50000,30000,0,3,2,1,0,1,1,999999.0,999999.0,2.5,999999,0,1,0,999999,0,0,999999,6,6,6,5,6,7,1,2,2,4,3,999999,999999,3,999999,999999,999999,3,2,0,0,0,0,0,0,1,0,0,1,0,0,1,12500.0,7500.0,2367,0.0,68.445468,83.0404575,14.85886253,1437.5,7.455933333,4.026204,116.31256,0.0,0.0,0.0,17.111367,20.760114375,3.7147156325,359.375,1.86398333325,1.006551,29.07814,0.0,0.0,1731.6394853630002,432.90987134075004
2368,10986,43.75,0,4,50000,8500,1,3,3,1,0,1,0,999999.0,999999.0,12.5,999999,0,1,0,6,1,1,6,6,6,6,8,8,7,2,4,4,4,999999,999999,999999,3,999999,999999,999999,2,8,0,0,0,0,0,0,0,0,0,0,2,1,0,12500.0,2125.0,2368,48.96796875,0.0,593.37096,15.9547349,1069.5,2.23678,20.13102,87.23442,0.0,0.0,12.2419921875,0.0,148.34274,3.988683725,267.375,0.559195,5.032755,21.808605,0.0,0.0,1837.3958836499999,459.34897091249996
2369,10989,37.0,0,2,30000,2080,0,3,2,0,0,1,0,999999.0,999999.0,2.5,999999,0,0,0,6,0,0,6,6,6,6,1,5,7,0,2,999999,0,999999,999999,999999,1,999999,999999,999999,999999,10,0,0,0,0,0,0,0,0,0,1,1,1,1,15000.0,1040.0,2369,0.0,0.0,193.441612,9.255885205,1069.5,0.0,1.342068,13.42068,0.0,0.0,0.0,0.0,96.720806,4.6279426025,534.75,0.0,0.671034,6.71034,0.0,0.0,1286.9602452049999,643.4801226024999
2370,10991,27.0,0,6,1220,1350,1,3,1,0,0,1,0,999999.0,999999.0,2.5,999999,0,0,0,7,0,0,6,6,6,6,7,8,7,2,999999,999999,0,999999,999999,999999,1,999999,999999,999999,999999,7,0,0,0,0,0,0,0,0,1,2,1,1,1,203.3333333,225.0,2370,0.0,0.0,362.7030225,0.0,718.75,0.0,1.342068,13.42068,0.0,0.0,0.0,0.0,60.450503749999996,0.0,119.79166666666667,0.0,0.22367800000000002,2.23678,0.0,0.0,1096.2157704999997,182.7026284166666
2371,10992,32.2,1,5,24000,20000,0,3,2,1,0,2,0,2.5,999999.0,2.5,999999,0,0,0,5,1,0,6,6,6,6,3,5,7,3,999999,3,4,999999,1,999999,1,999999,999999,999999,999999,7,0,0,0,0,0,0,0,0,1,2,1,1,1,4800.0,4000.0,2371,0.0,0.0,234.7043062,0.0,1184.5,11.743095,8.052408,100.6551,0.0,0.0,0.0,0.0,46.94086124,0.0,236.9,2.3486190000000002,1.6104816,20.13102,0.0,0.0,1539.6549092,307.93098184
2372,11001,32.83333333,0,6,23000,30000,1,3,2,1,0,1,1,5.5,2.5,999999.0,999999,1,0,0,3,1,0,6,6,6,5,6,7,7,2,4,999999,3,999999,2,2,999999,999999,999999,2,999999,7,0,0,0,0,0,0,0,0,1,2,2,1,1,3833.333333,5000.0,2372,0.0,0.0,123.8616925,12.76378792,1639.44,0.0,35.78848,60.39306,0.0,139.79875,0.0,0.0,20.643615416666666,2.1272979866666666,273.24,0.0,5.964746666666667,10.06551,0.0,23.299791666666668,2012.04577042,335.34096173666666
2373,11002,35.75,0,4,60000,29000,1,3,1,1,0,1,0,999999.0,999999.0,2.5,999999,0,0,0,4,3,0,6,6,6,6,3,3,7,1,1,1,3,999999,999999,999999,2,999999,999999,999999,999999,2,0,0,0,0,0,0,1,0,0,1,1,1,1,15000.0,7250.0,2373,0.0,0.0,62.9094375,7.252152226,1454.75,1.342068,2.23678,60.39306,0.0,0.0,0.0,0.0,15.727359375,1.8130380565,363.6875,0.335517,0.559195,15.098265,0.0,0.0,1588.883497726,397.2208744315
2374,11010,29.16666667,1,6,50000,35000,0,3,2,1,0,2,0,999999.0,999999.0,2.5,999999,0,1,0,5,1,0,999999,6,6,6,5,7,7,1,0,2,3,999999,999999,999999,3,999999,999999,999999,3,7,0,0,0,0,0,0,0,0,1,2,0,0,1,8333.333333,5833.333333,2374,0.0,0.0,320.1742635,0.0,1184.5,7.455933333,4.026204,140.91714,0.0,0.0,0.0,0.0,53.36237725,0.0,197.41666666666666,1.2426555555,0.671034,23.486189999999997,0.0,0.0,1657.0735408330002,276.1789234721667
2375,11012,65.0,0,2,10000,9100,1,3,1,0,0,1,0,999999.0,5.5,999999.0,999999,0,0,0,5,3,0,6,6,6,6,7,8,7,1,999999,999999,2,999999,999999,4,999999,999999,999999,999999,999999,6,0,0,0,1,0,0,0,0,0,0,2,1,0,5000.0,4550.0,2375,0.0,0.0,20.13102,0.0,1184.5,0.0,63.971908,44.7356,0.0,0.0,0.0,0.0,10.06551,0.0,592.25,0.0,31.985954,22.3678,0.0,0.0,1313.338528,656.669264
2376,11013,20.8,0,5,6000,12800,1,3,2,1,0,1,1,999999.0,5.5,2.5,999999,0,0,0,5,4,1,6,6,6,6,5,8,7,2,3,3,4,2,999999,3,4,999999,999999,999999,999999,7,0,0,0,0,0,0,0,0,1,3,0,0,1,1200.0,2560.0,2376,0.0,38.02526,343.4406885,11.44363989,1184.5,15.65746,50.103872,174.46884,0.0,0.0,0.0,7.605052000000001,68.6881377,2.288727978,236.9,3.131492,10.0207744,34.893768,0.0,0.0,1817.6397603899998,363.52795207799994
