id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_total,en_total_no_vehicle,prefecture_eng,en_total_percap,region
490,北京市,北京市,东城区,1,53,1,1,5,2,2,2,4,4,2,4,90000,2,41000,7,45000,3,1175,2.333,30,1,1,52.5,-99,1,2.5,2600,150,2,0,4.5,40,1200,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.371636949,46.97238,412.778275,19.14568188,612.955102,16.77585,48.314448,33.5517,0,312.0580878,1502.551525,1502.923162,Beijing,751.2757624,0
493,北京市,北京市,海淀区,-1,49,3,1,4,2,2,5,1,4,2,3,45000,2,32500,7,22500,5,1375,1.008,28.125,1,1,22.5,-99,1,-99,-99,-99,-99,2,-99,-99,-99,1,0.5,6,6.5,8000,1,1.25,0,6,0,1,0,0,0,0,0,0,0,0,0,0,142.4399795,12.76378792,0,167.7585,6.262984,201.3102,1103.775,187.2348527,1821.545304,717.7703041,Beijing,910.7726521,0
509,北京市,北京市,东城区,-1,61,2,1,4,2,5,2,4,5,0,5,110000,10,-99,7,11000,4,-99,2.357,67.5,1,0.429,52.5,-99,1,1.5,3333.333,150,-99,0,4.5,60,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.304689583,146.732768,796.068,34.46650531,1792.390671,0,31.31492,0,0,195.71825,2996.691114,2996.995803,Beijing,299.6691114,0
510,北京市,北京市,丰台区,1,21,1,0,5,3,-99,-99,5,3,2,4,100000,2,23500,0,50000,0,-99,-99,-99,1,3,22.5,-99,1,-99,3333.333,330,3,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Beijing,0,0
512,北京市,北京市,顺义区,1,42,2,1,5,1,-99,-99,4,5,2,2,15000,2,29500,7,7500,5,400,1.25,24.375,1,1,22.5,-99,1,3.25,3016.667,172.5,-99,0,3.5,105,1700,1,2.75,6,6.5,-99,1,0.75,0,6,0,0,0,0,0,1,0,0,0,0,0.209100694,84.550284,126.22246,14.80941633,1793.571429,3.2032,0.894712,0,662.265,83.87925,2769.395751,2107.339852,Beijing,1384.697875,0
513,北京市,北京市,昌平区,-1,51,2,1,5,1,1,-99,2,4,0,3,50000,4,33000,7,12500,5,966.667,1.525,28.125,1,1,37.5,-99,1,1,2666.667,90,-99,0,3.5,80,1620,1,2.25,9,6.5,10000,1,1.25,0,9,0,0,1,0,1,0,0,0,0,0,0.179229167,8.94712,557.5991861,12.76378792,1681.632653,4.175322667,53.1458928,40.26204,1655.6625,187.2348527,4201.423355,2545.940084,Beijing,1050.355839,0
515,北京市,北京市,丰台区,-1,26,0,1,5,6,2,5,1,5,2,7,-99,4,-99,1,2499999.5,0,-99,-99,-99,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0.511264,0,0,0,0,0.127816,0,0,0,0.63908,0.63908,Beijing,0.15977,0
518,北京市,北京市,昌平区,-1,62,0,1,4,3,3,-99,4,5,0,4,70000,2,16300,7,35000,2,400,1.5,18.75,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,149.554769,2.70161137,0,2.23678,5.815628,33.5517,0,0,193.8604884,193.8604884,Beijing,96.93024418,0
520,北京市,北京市,西城区,1,65,2,1,4,6,-99,-99,4,5,0,5,120000,1,35400,7,120000,4,683.333,2.357,28.125,1,1,37.5,1,1,1,3000,90,1,0,3.5,60,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.339895313,8.94712,396.7480183,37.02354082,975.8571429,2.982373333,8.8576488,60.39306,0,139.79875,1630.607654,1630.947549,Beijing,1630.607654,0
528,北京市,北京市,西城区,-1,65,2,1,4,1,2,2,3,5,0,4,72000,2,30650,7,36000,4,600,1.367,45,1,3,22.5,2,1,1,3333.333,60,1,0,4.5,80,948,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.13058125,0,474.43851,31.90946979,2162.099125,3.35517,2.23678,93.94476,0,279.5429444,3047.52676,3047.657341,Beijing,1523.76338,0
537,北京市,北京市,顺义区,1,21,1,0,5,1,3,3,3,5,2,2,13000,3,42500,1,4333.333333,2,850,2.5,37.5,0,-99,-99,-99,0,1.5,2666.667,150,1,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0.360058594,0,28.76575,14.80941633,21.60351563,0,0.31954,12.46206,0,0,77.96028195,78.32034055,Beijing,25.98676065,0
543,北京市,北京市,西城区,1,34,2,1,5,4,-99,2,2,4,2,6,300000,2,74000,7,150000,5,533.333,0.473,35.625,1,1,52.5,2,1,4,3000,270,2,0,3.5,80,0,1,2.5,11,7.5,20000,1,1.75,0,11,0,0,1,0,0,1,0,0,0,0,0,31.874115,115.7002741,18.51177041,1513.469388,6.262984,2.23678,80.52408,2833.0225,195.71825,4797.320141,1964.297641,Beijing,2398.660071,0
551,北京市,北京市,房山区,-1,59,2,1,1,1,5,-99,4,5,0,7,-99,2,37000,7,4999999,3,-99,3,35,0,-99,-99,-99,0,1,3000,60,-99,0,3.5,40,1800,1,2.75,9,-99,-99,1,0.5,0,9,0,0,0,0,1,0,0,0,0,0,0.201419444,3.578848,362.7030225,12.76378792,840.8163265,3.737066667,2.23678,0,662.265,0,1888.100832,1226.037251,Beijing,944.0504158,0
553,北京市,北京市,朝阳区,-1,53,1,1,5,2,-99,-99,1,2,0,3,36000,3,21200,7,12000,3,1375,2.667,20,1,1,22.5,-99,1,2.5,3333.333,330,-99,0,4.5,25,1206,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,16.104816,291.284175,15.9547349,383.0969388,16.77585,48.314448,363.47675,0,187.2348527,1322.242565,1322.242565,Beijing,440.7475218,0
563,北京市,北京市,西城区,-1,51,2,1,5,4,-99,3,4,5,2,5,200000,3,60000,7,66666.66667,6,316.667,1.357,28.125,1,1,15,1,1,2.5,2600,480,1,0,3.5,60,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1.263565625,5.368272,93.18036,11.88709003,1138.77551,4.175322667,154.6062336,44.7356,0,312.0580878,1764.786476,1766.050042,Beijing,588.2621588,0
566,北京市,北京市,昌平区,-1,63,1,1,4,6,-99,-99,4,5,0,4,79200,2,26000,7,39600,4,233.333,1.678,31.875,0,-99,-99,-99,0,1.5,3333.333,270,3,0,4.5,40,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,122.8111733,15.9547349,681.0612245,6.262984,12.525968,60.39306,0,0,899.0091447,899.0091447,Beijing,449.5045724,0
572,北京市,北京市,大兴区,-1,28,3,1,5,2,5,5,2,5,2,4,100000,3,50000,7,33333.33333,7,1333.333,1.75,24.375,1,3,22.5,2,1,1.5,2666.667,187.5,2,2,-99,-99,-99,1,2.25,9,8.5,10000,1,0.5,0,9,0,0,0,0,0,1,0,0,0,0,2.017322169,54.130076,411.3802875,15.9547349,24.88725,41.939625,4.920916,91.70798,662.265,214.578,1521.763869,861.5161916,Beijing,507.2546231,0
577,北京市,北京市,朝阳区,-1,60,3,1,4,2,5,2,4,5,0,4,70000,2,40000,7,35000,4,1050,1.75,24.375,1,1,22.5,1,1,1,2666.667,100,1,0,4.5,105,0,1,2.75,9,7.5,1000,1,0.5,0,9,0,0,1,0,0,1,0,0,0,0,0.480078125,15.210104,238.9994425,23.96752027,4364.081633,40.04,20.13102,0,662.265,214.578,5579.272719,4917.487798,Beijing,2789.63636,0
581,北京市,北京市,顺义区,-1,56,3,1,4,2,2,-99,2,4,0,1,10000,2,39000,7,5000,4,-99,1.508,33.75,0,-99,-99,-99,0,1,3333.333,60,3,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0.221988125,15.210104,362.7030225,31.90946979,0,2.0384,4.47356,120.78612,0,0,537.1206763,537.3426644,Beijing,268.5603381,0
584,北京市,北京市,西城区,-1,38,1,1,5,0,2,-99,1,5,2,4,60000,3,-99,7,20000,3,-99,0.81,35,1,1,37.5,-99,1,3.5,2666.667,210,-99,0,3.5,15,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,154.791,0,382.6530612,0,4.920916,0,0,357.63,899.9949772,899.9949772,Beijing,299.9983257,0
585,北京市,北京市,大兴区,1,32,2,1,6,5,2,1,3,4,2,7,500000,3,150000,7,166666.6667,6,1416.667,1.857,31.875,1,3,22.5,2,1,1.5,2844.444,170,2.333,2,-99,-99,-99,1,2.25,9,7.5,15000,1,2.25,1,9,0,0,1,0,0,1,0,0,0,0,0.473837109,55.472144,546.8542625,59.43545014,0,26.84136,53.1458928,100.6551,2980.1925,279.5429444,4102.139654,1122.420991,Beijing,1367.379885,0
587,北京市,北京市,西城区,-1,32,2,0,5,1,2,2,2,4,0,6,400000,3,160000,5,133333.3333,6,1200,1.714,50.625,2,3,18.75,1,2,2.5,2666.667,345,1,0,5.5,80,3000,1,2.75,11,6,4000,1,0.75,1,11,0,0,0,0,0,1,0,0,0,0,1.9203125,8.78735,642.513625,29.71772507,2386.005831,11.98275,17.89424,28.7586,1214.1525,456.3966439,4796.209265,3583.977077,Beijing,1598.736422,0
589,北京市,北京市,朝阳区,-1,29,2,1,6,1,-99,-99,2,2,2,4,86000,1,82500,7,86000,1,-99,0.429,180,1,1,90,2,1,2.5,4000,120,-99,0,4.5,60,2500,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,1.382625,38.02526,141.5232,11.88709003,1317.725948,6.337543333,70.682248,0,0,218.4406615,1804.62195,1806.004575,Beijing,1804.62195,0
595,北京市,北京市,西城区,-1,24,2,0,5,4,-99,2,4,5,2,4,100000,2,60000,5,50000,3,500,1.095,42.5,1,0.857,52.5,-99,1,1,2666.667,75,1,0,4.5,60,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.186163628,10.22528,103.1312967,12.76378792,1967.930029,5.084444444,3.51494,0,0,127.5042537,2230.154032,2230.340195,Beijing,1115.077016,0
600,北京市,北京市,丰台区,-1,65,1,1,4,4,-99,2,2,4,0,4,80000,2,-99,6,40000,4,833.333,2.25,26.25,0,-99,-99,-99,0,2.5,3400,150,1,0,5.5,40,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,451.71672,37.02354082,1460.466472,6.3908,37.961352,51.76548,0,0,2045.324365,2045.324365,Beijing,1022.662183,0
608,北京市,北京市,大兴区,1,26,1,0,5,6,-99,-99,3,2,2,4,80000,1,47000,6,80000,6,550,1.857,26.25,2,0.857,37.5,-99,2,2.5,2666.667,150,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.373394097,19.939296,199.02506,15.9547349,0,6.3908,30.67584,81.4827,0,306.0102088,659.4786397,659.8520338,Beijing,659.4786397,0
613,北京市,北京市,西城区,-1,75,2,1,1,1,5,-99,4,5,0,6,400000,1,46360,7,400000,3,375,1.286,30,1,0.429,37.5,1,1,3.5,2666.667,60,1,0,4.5,60,1600,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.672109375,0,335.721204,37.02354082,1254.673469,3.131492,2.23678,46.97238,0,357.63,2037.388866,2038.060976,Beijing,2037.388866,0
615,北京市,北京市,昌平区,-1,80,2,1,4,1,2,2,4,4,0,3,42000,1,32400,7,42000,3,600,2.333,20,1,0.857,22.5,3,1,3.5,3333.333,90,3,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0.479886094,0,122.8681545,22.33662886,0,1.3979875,0,214.73088,0,238.0079402,599.341591,599.8214771,Beijing,599.341591,0
623,北京市,北京市,丰台区,1,76,3,1,4,1,-99,3,4,4,0,4,100000,4,95000,7,25000,3,725,1.176,25,1,0.429,52.5,1,1,1,2888.889,60,1.5,2,-99,-99,-99,1,2.25,9,6.5,0,1,0.5,0,9,0,0,0,0,1,0,0,0,0,0,0.344973472,3.578848,366.0768323,12.76378792,0,2.135466667,3.0420208,60.39306,662.265,195.71825,1305.973266,644.0532392,Beijing,326.4933164,0
629,北京市,北京市,大兴区,1,41,2,0,6,1,5,2,1,2,2,0,0,3,100000,7,0,3,825,3,30,1,1,37.5,2,1,-99,-99,-99,-99,0,2.5,60,2000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,407.186325,17.83063504,1093.294461,6.794666667,6.71034,0,0,218.4406615,1750.257089,1750.257089,Beijing,583.4190296,0
638,北京市,北京市,海淀区,1,35,2,1,5,2,-99,2,4,4,2,5,200000,3,110000,7,66666.66667,6,850,0.882,22.5,1,3,15,-99,1,1,3333.333,60,-99,0,3.5,80,2000,1,2.25,9,6.5,10000,1,0.5,0,9,0,0,0,0,0,1,0,0,0,0,0.243751667,28.183428,151.9282879,25.52757584,1518.367347,6.337543333,4.920916,64.86662,662.265,239.608238,2702.004956,2039.983708,Beijing,900.6683187,0
641,北京市,北京市,丰台区,-1,64,1,1,4,1,-99,-99,4,5,0,3,50000,2,16900,7,25000,1,-99,3,37.5,1,1,22.5,-99,1,1.5,3333.333,90,-99,0,3.5,40,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.205665469,0,331.695,0,929.3877551,1.304788333,8.8576488,53.68272,0,83.87925,1408.807162,1409.012828,Beijing,704.4035811,0
642,北京市,北京市,大兴区,-1,44,3,1,5,6,3,5,3,5,2,7,-99,2,132000,7,4999998.5,6,1116.667,1.429,35.625,1,-99,22.5,1,1,1,2666.667,60,1,2,-99,-99,-99,1,0.5,7,8.5,-99,1,4,0,9,0,0,1,0,0,1,0,0,0,0,0.288046875,37.577904,222.646151,37.02354082,0,4.594718917,25.499292,26.84136,5298.12,268.4136,5920.716567,622.8846136,Beijing,2960.358283,0
644,北京市,北京市,东城区,-1,62,1,1,4,3,-99,2,3,3,0,3,30000,1,31400,7,30000,6,400,1.096,67.5,0,-99,-99,-99,0,2.5,2600,330,4,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,874.6625767,19.14568188,0,0,20.13102,0,0,0,913.9392785,913.9392785,Beijing,913.9392785,0
649,北京市,北京市,西城区,1,53,2,1,5,1,5,-99,3,4,2,5,140000,1,49760,7,140000,5,1375,2.107,35.625,1,1,90,2,1,1,3333.333,60,1,0,4.5,60,1000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.13058125,3.578848,236.129075,12.76378792,1464.139942,2.982373333,8.8576488,116.31256,0,335.517,2180.281235,2180.411816,Beijing,2180.281235,0
655,北京市,北京市,东城区,-1,32,2,1,5,4,3,2,2,4,2,4,100000,2,33200,7,50000,10,383.333,1.357,22.5,1,2,15,-99,1,1.875,2650,75,-99,2,-99,-99,-99,1,1.25,7,6,2000,1,1.25,0,9,0,0,0,0,0,1,0,0,0,0,0.860940104,10.736544,234.998036,12.76378792,0,5.338666667,8.8576488,0,1655.6625,55.9195,1984.276683,329.4751235,Beijing,992.1383417,0
660,北京市,北京市,朝阳区,-1,29,2,0,4,1,-99,3,5,5,2,6,250000,4,50000,7,62500,8,600,2.107,26.25,1,1,22.5,-99,1,1.5,3333.333,270,-99,0,3.5,60,1700,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,44.959278,553.527156,11.44363989,1254.673469,66.544205,32.656988,120.78612,0,187.2348527,2271.825709,2271.825709,Beijing,567.9564272,0
667,北京市,北京市,西城区,1,74,1,1,5,1,5,2,4,5,0,4,60000,2,-99,5,30000,2,-99,1.714,37.5,1,0.857,52.5,-99,1,-99,-99,-99,-99,0,3.5,40,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,11.50344,236.925,0,650.5714286,0,2.87586,0,0,357.63,1259.505729,1259.505729,Beijing,629.7528643,0
669,北京市,北京市,海淀区,1,51,2,1,3,1,-99,5,3,5,2,4,60000,2,65000,7,30000,4,1050,1.275,31.875,0,-99,-99,-99,0,1,2666.667,150,1,0,4.5,60,1521,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.168027344,0,369.4406625,12.76378792,1792.390671,10.736544,1.9683664,33.5517,0,0,2220.851731,2221.019759,Beijing,1110.425866,0
681,北京市,北京市,东城区,1,21,0,1,5,6,3,2,3,5,2,3,44000,1,56000,5,44000,1,150,1,15,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11.50344,2.39655,0,0,0,2.87586,0,0,0,16.77585,16.77585,Beijing,16.77585,0
682,北京市,北京市,朝阳区,1,42,2,1,5,3,1,2,2,4,2,5,200000,2,-99,7,100000,4,400,0.487,41.25,1,3,37.5,2,1,2.5,3400,150,4,0,3.5,80,2700,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,68.445468,70.21608533,15.9547349,1518.367347,2.684136,4.5630312,116.31256,0,139.79875,1936.342112,1936.342112,Beijing,968.1710562,0
688,北京市,北京市,海淀区,1,73,2,1,1,5,5,2,4,5,0,4,70000,2,46200,7,35000,8,-99,2,26.25,1,0.429,15,2,1,2.167,2600,60,1,0,3.5,60,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.586655469,3.578848,619.164,41.48231073,1394.081633,4.47356,12.078612,20.13102,0,55.9195,2150.909483,2151.496139,Beijing,1075.454742,0
692,北京市,北京市,西城区,-1,53,2,1,5,3,2,5,1,2,2,4,75000,2,32682,7,37500,6,725,1.714,20.625,1,1,37.5,2,1,1.5,2666.667,90,-99,0,4.5,80,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0.648105469,5.368272,87.55474,19.97293356,1756.96793,0,5.815628,120.78612,0,218.4406615,2214.906285,2215.554391,Beijing,1107.453143,0
696,北京市,北京市,朝阳区,-1,34,1,0,5,1,-99,3,1,3,2,5,200000,2,72700,6,100000,5,1116.667,1.964,24.375,1,2,22.5,2,1,1.5,3333.333,330,2,0,5.5,40,1460,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,43.713072,338.711685,12.76378792,832.4081633,13.42068,20.706192,81.4827,0,213.4215454,1556.627826,1556.627826,Beijing,778.3139128,0
698,北京市,北京市,大兴区,1,43,2,1,5,4,-99,2,3,4,2,5,150000,3,500000,7,50000,3,625,1.333,30,1,1,52.5,-99,1,1,2888.889,210,-99,2,-99,-99,-99,1,2.25,11,6.5,8000,1,1.25,0,11,0,0,0,0,0,1,0,0,0,0,0.336054688,5.368272,140.76153,0,33.183,55.9195,22.3678,0,2023.5875,312.0580878,2593.24569,569.9942445,Beijing,864.4152299,0
750,北京市,北京市,西城区,-1,67,1,1,4,5,5,-99,4,4,0,3,40000,1,28000,7,40000,1,-99,3,90,1,0.429,90,2,1,1.5,2666.667,150,1,0,4.5,40,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.360058594,0,796.068,37.02354082,836.4489796,4.47356,11.1839,87.23442,0,858.312,2630.7444,2631.104459,Beijing,2630.7444,0
758,北京市,北京市,朝阳区,-1,61,2,1,4,2,3,3,4,3,0,6,400000,2,78000,7,200000,2,600,1.428,37.5,1,2,52.5,1,1,2,2600,90,1,0,3.5,105,-99,1,2.25,11,6.5,-99,1,1.25,0,11,0,0,0,0,0,1,0,0,0,0,0.443000091,66.432366,232.3139,15.9547349,2678.571429,32.61970833,21.473088,95.06315,2023.5875,355.7025756,5521.718451,3498.573952,Beijing,2760.859226,0
766,北京市,北京市,房山区,1,75,2,1,4,3,-99,5,1,2,0,3,40000,1,75000,7,40000,1,-99,3,90,1,1,90,1,1,2.5,2911.111,100,1,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.528085938,3.578848,796.068,11.88709003,0,17.08373333,44.288244,0,0,312.0580878,1184.964003,1185.492089,Beijing,1184.964003,0
769,北京市,北京市,丰台区,-1,34,0,1,5,1,2,2,4,3,2,4,90000,2,50000,7,45000,3,1133.333,0.905,30,1,1,90,-99,1,-99,-99,-99,3,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3.578848,52.19153333,0,0,0,2.23678,33.5517,0,335.517,427.0758613,427.0758613,Beijing,213.5379307,0
772,北京市,北京市,东城区,-1,41,1,1,4,3,2,5,4,5,2,7,800000,4,146000,7,200000,4,983.333,1.715,20.625,1,0.429,22.5,1,1,3.5,2666.667,350,1,0,3.5,40,1300,1,2.25,9,9.5,7200,1,2.75,1,9,0,0,1,0,0,1,0,0,0,0,0,16.440333,236.930421,37.02354082,650.5714286,16.016,33.104344,80.52408,3642.4575,214.578,4927.645647,1285.188147,Beijing,1231.911412,0
777,北京市,北京市,朝阳区,-1,28,2,0,5,4,-99,2,2,4,2,5,200000,2,89000,7,100000,3,925,2,25,1,2,22.5,2,1,1.5,2666.667,90,1,0,3.5,60,2000,1,1.25,7,6.5,7200,1,0.5,0,9,0,0,0,0,0,1,0,0,0,0,0.302449219,23.48619,365.805895,12.76378792,1261.22449,8.872560667,53.1458928,60.39306,662.265,248.9918029,2696.948679,2034.986128,Beijing,1348.47434,0
778,北京市,北京市,东城区,1,59,0,1,4,1,-99,2,3,4,0,4,60000,2,60000,7,30000,2,150,1.928,26.25,1,1,22.5,-99,1,1.5,2666.667,150,1,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0.360058594,35.78848,364.9398025,19.14568188,0,3.35517,5.815628,87.23442,0,312.0580878,828.3372702,828.6973288,Beijing,414.1686351,0
790,北京市,北京市,朝阳区,1,63,0,0,4,1,-99,3,4,4,2,3,33600,2,58000,7,16800,1,1500,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,0,3.5,15,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,125.818875,0,382.6530612,0,8.94712,44.7356,0,0,562.1546562,562.1546562,Beijing,281.0773281,0
793,北京市,北京市,东城区,-1,55,0,1,4,1,3,2,4,4,0,1,6000,1,4000,7,6000,2,150,1.714,22.5,1,0.429,37.5,2,1,1.5,2666.667,90,1,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0.216035156,0,218.9638815,31.90946979,0,2.982373333,4.026204,20.13102,0,139.79875,417.8116986,418.0277338,Beijing,417.8116986,0
796,北京市,北京市,海淀区,1,88,2,1,4,1,5,2,4,4,0,5,150000,3,60000,7,50000,7,-99,3,37.5,1,0.429,37.5,3,1,3,3333.333,240,3,0,4.5,60,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,68.445468,1326.78,22.21412449,1792.390671,6.262984,53.1458928,171.11367,0,224.0417041,3664.394514,3664.394514,Beijing,1221.464838,0
801,北京市,北京市,东城区,1,83,2,1,1,1,-99,3,2,4,0,5,140000,2,-99,7,70000,4,-99,2.464,48.75,1,3,52.5,1,1,1.5,-99,90,-99,0,5.5,60,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,14.762748,136.4454,0,1380.140816,9.965511111,29.07814,0,0,500.682,2071.074615,2071.074615,Beijing,1035.537308,0
802,北京市,北京市,东城区,1,56,2,1,5,2,-99,3,2,3,0,3,40000,2,50000,7,20000,1,-99,2,52.5,1,1,37.5,2,1,1.5,2666.667,210,1,0,2.5,60,0,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,309.582,19.14568188,697.0408163,2.23678,8.8576488,26.84136,0,218.4406615,1282.144948,1282.144948,Beijing,641.0724742,0
803,北京市,北京市,丰台区,-1,22,2,0,5,2,-99,2,3,5,2,4,100000,2,44100,7,50000,1,-99,2,22.5,1,3,37.5,1,1,2.5,3333.333,150,-99,0,2.5,60,1000,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0.571292969,8.94712,132.678,31.90946979,1385.422741,0,4.026204,0,0,357.63,1920.613534,1921.184827,Beijing,960.3067672,0
804,北京市,北京市,东城区,-1,21,1,1,5,6,2,-99,2,4,2,6,400000,2,171000,7,200000,5,1200,0.33,20.625,1,1,22.5,1,1,2.5,2666.667,330,1,0,-99,40,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,56.255017,26.05968517,0,0,3.802526,12.7943816,33.5517,0,312.0580878,444.5213976,444.5213976,Beijing,222.2606988,0
822,北京市,北京市,朝阳区,-1,51,0,0,5,1,-99,1,2,4,2,7,-99,2,15000,7,4999999.5,1,1250,3,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,146.7886875,0,0,0,8.94712,83.87925,0,0,239.6150575,239.6150575,Beijing,119.8075288,0
823,北京市,北京市,海淀区,-1,65,2,1,4,2,5,-99,4,5,0,5,120000,3,44000,7,40000,5,616.667,1.464,26.25,1,3,15,3,1,2.5,3333.333,210,3,0,5.5,60,-99,1,2.25,-99,-99,4000,1,1.75,0,0,0,0,1,0,0,1,0,0,0,0,0,19.124469,485.063215,35.10041677,2434.110787,4.7531575,8.8576488,513.34101,0,319.4776507,3819.828355,3819.828355,Beijing,1273.276118,0
826,北京市,北京市,丰台区,-1,40,0,0,5,1,2,5,2,3,2,7,-99,2,27000,7,4999999.5,1,1250,2,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8.94712,69.899375,0,0,0,4.026204,13.42068,0,0,96.293379,96.293379,Beijing,48.1466895,0
828,北京市,北京市,大兴区,1,69,3,1,4,1,-99,5,4,4,2,2,20000,4,80000,7,5000,2,400,1.214,52.5,1,2,37.5,2,1,3.5,2650,210,2,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,3.578848,531.9049493,33.32118674,154.854,8.872560667,17.7152976,169.99528,0,357.63,1277.872122,1277.872122,Beijing,319.4680306,0
