id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num_x,vehicle_dist_x,vehicle_fuel_x,vehicle_use_x,fuel1_x,fuel2_x,fuel3_x,fuel4_x,fuel5_x,fuel6_x,fuel7_x,fuel8_x,fuel9_x,fuel10_x,vehicle_num_y,vehicle_dist_y,vehicle_fuel_y,vehicle_use_y,fuel1_y,fuel2_y,fuel3_y,fuel4_y,fuel5_y,fuel6_y,fuel7_y,fuel8_y,fuel9_y,fuel10_y,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_total,en_total_no_vehicle,prefecture_eng,en_total_percap,region,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,region_codes,en_ac_percap,en_computer_percap,en_cooking_percap,en_freezing_percap,en_heating_percap,en_laundry_percap,en_lighting_percap,en_television_percap,en_vehicle_percap,en_waterheating_percap,en_total_no_vehicle_percap
84,北京市,北京市,海淀区,1,76,2,1,4,4,5,-99,4,5,0,3,50000,2,50000,7,25000.0,4,1000.0,1.964,26.25,1,2.0,15.0,1.0,1,1.0,2666.667,60.0,1.0,0,3.5,60,0,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,2.88046875,0.0,223.118805,37.02354082,878.2714286,0.559195,13.1522664,87.23442,0.0,143.052,1385.292125,1385.292125,Beijing,692.6460623,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1.440234375,0.0,111.5594025,18.51177041,439.1357143,0.2795975,6.5761332,43.61721,0.0,71.526,692.6460625
102,北京市,北京市,朝阳区,1,27,2,0,5,3,3,-99,3,4,2,7,600000,2,-99,0,300000.0,3,1050.0,0.762,20.0,1,1.0,22.5,1.0,1,2.5,4000.0,330.0,3.0,0,3.5,40,1800,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,430.4571429,0.0,0.0,0.0,0.0,0.0,430.4571429,430.4571429,Beijing,215.2285714,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,215.22857145,0.0,0.0,0.0,0.0,0.0,215.22857145
104,北京市,北京市,海淀区,1,71,2,1,4,1,-99,3,4,2,0,6,250000,4,280000,7,62500.0,5,1116.667,2.008,37.5,1,0.857,37.5,2.0,1,2.25,2666.667,375.0,3.0,0,4.5,60,0,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,80.653125,28.630784,272.5511425,37.02354082,1991.54519,7.28,8.8576488,107.36544,0.0,208.2569476,2742.163818,2742.163818,Beijing,685.5409546,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,20.16328125,7.157696,68.137785625,9.255885205,497.8862975,1.82,2.2144122,26.84136,0.0,52.0642369,685.5409545
114,北京市,北京市,西城区,-1,48,1,1,4,1,3,3,1,4,2,7,-99,2,8000,7,4999999.5,3,600.0,1.667,25.0,1,0.857,22.5,2.0,1,2.5,3333.333,90.0,2.0,1,2.5,60,1200,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,13.82625,22.144122,6.71034,14.85886253,255.3979592,15.84385833,4.026204,44.7356,0.0,208.2569476,585.8001437,585.8001437,Beijing,292.9000718,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.913125,11.072061,3.35517,7.429431265,127.6989796,7.921929165,2.013102,22.3678,0.0,104.1284738,292.90007185
118,北京市,北京市,丰台区,1,44,0,0,4,1,-99,1,3,4,2,3,35000,2,60000,7,17500.0,3,1175.0,1.333,30.0,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,282.3436525,0.0,0.0,0.0,2.23678,13.42068,0.0,0.0,298.0011125,298.0011125,Beijing,149.0005563,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,141.17182625,0.0,0.0,0.0,1.11839,6.71034,0.0,0.0,149.00055625
135,北京市,北京市,海淀区,1,71,2,1,3,2,-99,-99,4,4,0,4,100000,3,89100,7,33333.33333,3,625.0,1.154,50.0,1,0.857,37.5,1.0,1,-99.0,-99.0,-99.0,-99.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,1,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,873.0688709,25.91647858,0.0,0.0,8.052408,33.5517,0.0,223.1324439,1163.721901,1163.721901,Beijing,387.9073005,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,291.02295696666664,8.638826193333333,0.0,0.0,2.684136,11.1839,0.0,74.3774813,387.9073003333333
143,北京市,北京市,丰台区,1,56,2,1,4,1,3,-99,3,3,2,3,50000,3,17000,7,16666.66667,1,-99.0,3.0,37.5,1,0.429,22.5,-99.0,1,1.5,3000.0,150.0,1.0,0,4.5,60,0,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,25.49214844,14.762748,331.695,0.0,1792.390671,0.0,4.026204,0.0,0.0,280.0521301,2448.418901,2448.418901,Beijing,816.1396337,0,8,0,0,0,0,0,0,0,0,0,0,3,1,0,0,8.497382813333333,4.920916,110.565,0.0,597.463557,0.0,1.342068,0.0,0.0,93.35071003333333,816.1396336666667
146,北京市,北京市,顺义区,1,27,3,1,5,2,1,-99,2,3,2,4,90000,2,18200,0,45000.0,3,1250.0,1.667,20.0,1,3.0,15.0,-99.0,1,-99.0,-99.0,-99.0,-99.0,0,4.5,105,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,15.9547349,3443.877551,0.0,0.0,0.0,0.0,0.0,3459.832286,3459.832286,Beijing,1729.916143,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,0.0,7.97736745,1721.9387755,0.0,0.0,0.0,0.0,0.0,1729.916143
147,北京市,北京市,西城区,-1,60,2,1,4,1,-99,1,1,4,0,5,140000,3,34400,7,46666.66667,7,1333.333,1.857,52.5,1,3.0,22.5,1.0,1,3.5,2844.444,260.0,1.0,0,4.5,80,0,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,90.02905078,98.865676,882.743225,61.62719486,1952.186589,0.223678,4.5630312,248.28258,0.0,399.3470634,3737.868088,3737.868088,Beijing,1245.956029,0,8,0,0,0,0,0,0,0,0,0,0,3,1,0,0,30.009683593333335,32.95522533333333,294.2477416666667,20.542398286666668,650.7288629999999,0.07455933333333332,1.5210104,82.76086,0.0,133.11568780000002,1245.9560293333334
158,北京市,北京市,顺义区,-1,39,2,1,5,5,-99,3,2,4,0,7,-99,2,140000,0,4999999.5,5,683.333,2.107,28.125,1,2.0,22.5,1.0,1,-99.0,2666.667,75.0,3.0,0,4.5,60,-99,1,2.25,9.0,6.5,15000,1,2.25,0,9.0,0,0,1,0,0,1,0,0,0,0,1,2.25,0,9.0,0,0,1,0,0,1,0,0,0,0,1,2.25,0,9.0,0,0,1,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,1464.139942,0.0,0.0,0.0,2980.1925,0.0,4444.332442,1464.139942,Beijing,2222.166221,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,732.069971,0.0,0.0,0.0,1490.09625,0.0,732.069971
170,北京市,北京市,朝阳区,-1,24,2,0,5,2,3,3,4,4,2,6,300000,8,97000,0,37500.0,3,725.0,0.714,22.5,1,2.0,37.5,2.0,1,1.5,3333.333,150.0,1.0,0,3.5,60,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,14.69039063,0.0,0.0,0.0,1530.612245,0.0,0.0,0.0,0.0,0.0,1545.302636,1545.302636,Beijing,193.1628294,0,7,0,0,0,0,0,0,0,0,1,1,2,1,1,0,1.83629882875,0.0,0.0,0.0,191.326530625,0.0,0.0,0.0,0.0,0.0,193.1628295
193,北京市,北京市,东城区,1,24,2,1,5,3,-99,3,3,4,0,5,200000,3,50000,7,66666.66667,5,666.667,1.214,16.875,1,1.0,22.5,1.0,1,1.0,2666.667,150.0,3.0,0,3.5,60,-99,1,0.5,7.0,7.5,-99,1,1.75,0,9.0,0,1,0,0,0,1,0,0,0,0,1,1.75,0,9.0,0,1,0,0,0,1,0,0,0,0,1,1.75,0,9.0,0,1,0,0,0,1,0,0,0,0,10.08164063,68.445468,89.07959667,31.90946979,878.2714286,4.175322667,8.8576488,98.41832,2317.9275,312.0580878,3819.224483,1501.296983,Beijing,1273.074828,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.360546876666667,22.815156,29.69319889,10.63648993,292.7571428666667,1.3917742223333331,2.9525495999999998,32.806106666666665,772.6424999999999,104.01936260000001,500.43232766666665
205,北京市,北京市,朝阳区,1,60,2,1,5,2,3,-99,3,4,2,5,180000,5,33000,7,36000.0,10,850.0,1.05,45.0,0,-99.0,-99.0,-99.0,0,1.0,3355.556,90.0,2.0,0,3.5,80,2500,1,2.25,9.0,6.0,6000,1,0.5,0,9.0,0,0,1,0,0,1,0,0,0,0,1,0.5,0,9.0,0,0,1,0,0,1,0,0,0,0,1,0.5,0,9.0,0,0,1,0,0,1,0,0,0,0,7.7427,3.578848,497.6451025,15.9547349,1518.367347,5.824,82.1345616,0.0,662.265,0.0,2793.512294,2131.247294,Beijing,558.7024588,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1.54854,0.7157696,99.5290205,3.19094698,303.67346940000004,1.1648,16.42691232,0.0,132.453,0.0,426.24945879999996
208,北京市,北京市,西城区,1,29,0,0,5,2,-99,2,4,5,2,7,500000,1,37000,7,500000.0,4,1116.667,0.857,16.875,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,19.683664,42.2192225,0.0,0.0,0.0,4.026204,0.0,0.0,0.0,65.9290905,65.9290905,Beijing,65.9290905,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,19.683664,42.2192225,0.0,0.0,0.0,4.026204,0.0,0.0,0.0,65.9290905
218,北京市,北京市,房山区,1,66,1,1,4,2,2,2,2,4,0,4,80000,2,20000,7,40000.0,1,-99.0,3.0,22.5,1,1.0,15.0,-99.0,1,1.5,3333.333,90.0,2.0,0,2.5,40,800,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,5.807025,0.0,199.017,0.0,728.8629738,4.47356,2.23678,67.1034,0.0,187.2348527,1194.735591,1194.735591,Beijing,597.3677957,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0,2.9035125,0.0,99.5085,0.0,364.4314869,2.23678,1.11839,33.5517,0.0,93.61742635,597.3677955
235,北京市,北京市,房山区,-1,33,3,0,5,6,-99,-99,3,4,2,6,300000,4,200000,6,75000.0,2,400.0,1.928,30.0,1,2.0,37.5,-99.0,1,1.5,2866.667,290.0,-99.0,0,3.5,105,2500,1,2.75,7.0,6.5,15000,1,3.75,1,9.0,0,0,0,0,0,1,0,0,0,0,1,3.75,1,9.0,0,0,0,0,0,1,0,0,0,0,1,3.75,1,9.0,0,0,0,0,0,1,0,0,0,0,0.0,19.939296,288.14448,0.0,1793.571429,0.0,54.833064,0.0,4966.9875,306.54,7430.015769,2463.028269,Beijing,1857.503942,0,2,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0.0,4.984824,72.03612,0.0,448.39285725,0.0,13.708266,0.0,1241.746875,76.635,615.75706725
237,北京市,北京市,昌平区,-1,55,2,0,6,4,2,3,4,4,2,3,50000,2,25300,7,25000.0,2,600.0,1.5,22.5,1,0.857,22.5,2.0,1,1.0,2666.667,210.0,3.0,0,4.5,40,0,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,22.815156,155.146719,45.67245997,752.8040816,5.032755,8.8576488,60.39306,0.0,208.2569476,1258.978828,1258.978828,Beijing,629.489414,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0.0,11.407578,77.5733595,22.836229985,376.4020408,2.5163775,4.4288244,30.19653,0.0,104.1284738,629.489414
242,北京市,北京市,大兴区,1,60,2,1,4,3,-99,-99,4,5,0,3,50000,2,50000,7,25000.0,1,-99.0,3.0,22.5,1,0.429,22.5,-99.0,1,1.5,-99.0,120.0,2.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,199.017,2.90086089,0.0,5.338666667,4.920916,0.0,0.0,214.578,426.7554436,426.7554436,Beijing,213.3777218,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0.0,0.0,99.5085,1.450430445,0.0,2.6693333335,2.460458,0.0,0.0,107.289,213.3777218
250,北京市,北京市,顺义区,1,27,2,1,5,1,-99,-99,3,5,2,3,50000,3,42000,7,16666.66667,3,1375.0,0.487,55.0,1,1.0,22.5,-99.0,1,2.5,2633.333,90.0,3.0,0,4.5,80,1300,1,2.75,9.0,7.5,13000,1,1.25,0,9.0,0,0,0,0,0,1,0,0,0,0,1,1.25,0,9.0,0,0,0,0,0,1,0,0,0,0,1,1.25,0,9.0,0,0,0,0,0,1,0,0,0,0,13.87905859,38.02526,123.2400867,12.76378792,1756.96793,5.032755,1.9683664,20.13102,1655.6625,83.87925,3711.550015,2055.887515,Beijing,1237.183338,0,7,0,0,0,0,0,0,0,0,1,1,2,1,1,0,4.6263528633333335,12.675086666666667,41.0800289,4.254595973333333,585.6559766666667,1.6775849999999999,0.6561221333333334,6.7103399999999995,551.8874999999999,27.95975,685.2958383333333
253,北京市,北京市,丰台区,1,59,1,0,4,1,-99,-99,4,4,0,3,50000,3,45000,7,16666.66667,6,400.0,1.476,114.375,1,1.0,22.5,-99.0,1,1.0,3400.0,60.0,1.0,2,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,1,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,373.8869225,12.76378792,0.0,0.671034,6.4419264,107.36544,0.0,234.0435659,735.1726767,735.1726767,Beijing,245.0575589,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0.0,124.62897416666668,4.254595973333333,0.0,0.22367800000000002,2.1473088,35.78848,0.0,78.01452196666666,245.0575589
257,北京市,北京市,海淀区,-1,60,2,1,4,6,-99,2,4,4,0,5,150000,2,30000,7,75000.0,7,683.333,2.25,26.25,1,0.857,52.5,2.0,1,1.0,3333.333,60.0,3.0,0,3.5,60,0,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,5.4844125,28.071589,389.0124875,15.9547349,1135.102041,8.872560667,9.841832,304.20208,0.0,208.2569476,2104.798685,2104.798685,Beijing,1052.399343,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.74220625,14.0357945,194.50624375,7.97736745,567.5510205,4.4362803335,4.920916,152.10104,0.0,104.1284738,1052.3993425
259,北京市,北京市,朝阳区,-1,29,2,1,5,4,-99,2,2,5,2,6,400000,4,65000,7,100000.0,8,1333.333,0.989,41.25,1,1.0,22.5,2.0,1,1.5,3333.333,120.0,2.0,0,3.5,80,2700,1,2.75,9.0,6.5,10000,1,1.75,0,9.0,0,0,1,0,0,1,0,0,0,0,1,1.75,0,9.0,0,0,1,0,0,1,0,0,0,0,1,1.75,0,9.0,0,0,1,0,0,1,0,0,0,0,22.4753375,39.702845,228.770834,18.51177041,1518.367347,15.65746,8.8576488,139.79875,2317.9275,83.87925,4393.948743,2076.021243,Beijing,1098.487186,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5.618834375,9.92571125,57.1927085,4.6279426025,379.59183675,3.914365,2.2144122,34.9496875,579.481875,20.9698125,519.00531075
267,北京市,北京市,昌平区,1,61,2,1,6,3,-99,3,2,4,0,3,50000,2,31000,7,25000.0,2,600.0,1.5,22.5,1,2.0,15.0,1.0,1,1.0,2666.667,60.0,2.0,0,4.5,40,0,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,2.711029412,0.0,92.6716245,31.90946979,553.444898,0.2795975,3.0420208,67.1034,0.0,355.7025756,1106.864616,1106.864616,Beijing,553.4323078,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1.355514706,0.0,46.33581225,15.954734895,276.722449,0.13979875,1.5210104,33.5517,0.0,177.8512878,553.432308
268,北京市,北京市,西城区,1,68,3,1,5,6,-99,-99,2,4,2,5,200000,2,-99,6,100000.0,5,983.333,2.25,22.5,1,2.0,22.5,-99.0,1,1.25,3033.333,315.0,-99.0,0,4.5,120,9998,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,7.201171875,13.89999,348.777195,31.90946979,3243.148688,3.578848,29.142048,23.00688,0.0,304.887922,4005.552213,4005.552213,Beijing,2002.776106,0,7,0,0,0,0,0,0,0,0,1,3,2,1,1,0,3.6005859375,6.949995,174.3885975,15.954734895,1621.574344,1.789424,14.571024,11.50344,0.0,152.443961,2002.7761065
270,北京市,北京市,房山区,1,34,2,1,3,1,-99,-99,3,3,2,3,40000,1,30000,7,40000.0,5,150.0,1.215,18.75,1,1.0,22.5,-99.0,1,2.5,2666.667,450.0,-99.0,0,3.5,105,1000,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0.0,29.972852,78.64129,12.76378792,1992.857143,0.2795975,7.605052,20.13102,0.0,187.2348527,2329.485595,2329.485595,Beijing,2329.485595,0,7,0,0,0,0,0,0,0,0,1,2,2,1,1,0,0.0,29.972852,78.64129,12.76378792,1992.857143,0.2795975,7.605052,20.13102,0.0,187.2348527,2329.485595
280,北京市,北京市,海淀区,1,26,2,1,6,3,-99,3,2,4,2,7,-99,2,95000,7,4999999.5,2,1500.0,0.033,15.0,1,1.0,37.5,-99.0,1,3.5,2600.0,480.0,2.0,0,4.5,40,0,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,142.7085882,32.209632,0.559195,0.0,1327.696793,4.47356,10.736544,0.0,0.0,357.63,1876.014312,1876.014312,Beijing,938.0071561,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,71.3542941,16.104816,0.2795975,0.0,663.8483965,2.23678,5.368272,0.0,0.0,178.815,938.007156
293,北京市,北京市,丰台区,-1,45,0,0,5,1,2,-99,4,3,2,7,-99,2,12500,7,4999999.0,3,966.667,2.0,22.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1.677585,78.2873,0.0,0.0,0.0,5.815628,0.0,0.0,0.0,85.780513,85.780513,Beijing,42.8902565,0,7,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.8387925,39.14365,0.0,0.0,0.0,2.907814,0.0,0.0,0.0,42.8902565
303,北京市,北京市,房山区,1,25,2,1,5,3,-99,-99,4,4,2,7,800000,3,97000,7,266666.6667,3,833.333,0.319,25.0,1,3.0,22.5,3.0,1,-99.0,-99.0,-99.0,-99.0,0,4.5,15,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,0,0,0,0,0.0,69.787536,8.089687667,19.14568188,491.9825073,11.648,4.026204,0.0,0.0,83.87925,688.5588668,688.5588668,Beijing,229.5196223,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,23.262512,2.6965625556666666,6.38189396,163.9941691,3.8826666666666667,1.342068,0.0,0.0,27.95975,229.5196222666667
304,北京市,北京市,昌平区,1,60,1,1,4,1,-99,3,2,5,0,4,66000,1,30600,7,66000.0,3,150.0,1.952,37.5,0,-99.0,-99.0,-99.0,0,3.5,3333.333,210.0,3.0,0,4.5,40,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0,0.0,7,0.0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,115.35524,15.9547349,752.8040816,0.0,22.3678,125.25968,0.0,0.0,1031.741537,1031.741537,Beijing,1031.741537,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0.0,0.0,115.35524,15.9547349,752.8040816,0.0,22.3678,125.25968,0.0,0.0,1031.741537
317,北京市,北京市,朝阳区,-1,55,1,1,1,2,-99,2,4,3,2,2,25000,1,12600,7,25000.0,4,1500.0,0.964,18.75,1,1.0,22.5,2.0,1,2.0,2966.667,90.0,3.0,0,3.5,40,1700,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,13.2775207,30.755725,149.45385,12.76378792,756.7346939,3.2032,2.9525496,0.0,0.0,214.578,1183.719327,1183.719327,Beijing,1183.719327,0,5,1,1,0,0,0,0,0,0,0,0,1,1,0,0,13.2775207,30.755725,149.45385,12.76378792,756.7346939,3.2032,2.9525496,0.0,0.0,214.578,1183.719327
319,北京市,北京市,朝阳区,1,66,2,1,4,3,5,-99,4,5,0,4,66000,2,11000,7,33000.0,2,-99.0,1.714,63.75,1,0.1,37.5,2.0,1,2.5,3000.0,105.0,1.0,0,4.5,80,0,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,0,0.0,7,0.0,0,0,0,0,0,1,0,0,0,0,46.51957031,0.0,796.068,19.97293356,1945.889213,3.35517,2.23678,87.23442,0.0,190.4354485,3091.711535,3091.711535,Beijing,1545.855768,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,0,23.259785155,0.0,398.034,9.98646678,972.9446065,1.677585,1.11839,43.61721,0.0,95.21772425,1545.8557675
321,北京市,北京市,丰台区,-1,63,1,1,4,1,-99,2,2,4,0,3,30000,1,22200,7,30000.0,1,-99.0,3.0,37.5,1,0.429,37.5,-99.0,1,1.5,3000.0,120.0,-99.0,0,4.5,40,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,21.59487422,0.0,362.7030225,0.0,1311.953353,0.0,4.920916,60.39306,0.0,280.0521301,2041.617356,2041.617356,Beijing,2041.617356,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,0,21.59487422,0.0,362.7030225,0.0,1311.953353,0.0,4.920916,60.39306,0.0,280.0521301,2041.617356
337,北京市,北京市,海淀区,-1,48,0,1,5,1,2,-99,3,3,0,1,5000,1,2500,7,5000.0,1,-99.0,3.0,22.5,0,-99.0,-99.0,-99.0,0,-99.0,-99.0,-99.0,-99.0,3,-99.0,-99,-99,0,-99.0,-99.0,-99.0,-99,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,7,0.0,0,0,0,0,1,0,0,0,0,0,0.0,57.373407,217.6218135,0.0,0.0,0.0,21.473088,0.0,0.0,0.0,296.4683085,296.4683085,Beijing,296.4683085,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,57.373407,217.6218135,0.0,0.0,0.0,21.473088,0.0,0.0,0.0,296.4683085
