id,type,use
15082,cooking,0
15082,freezing,0
15082,heating,0
15082,laundry,0
15082,lighting,0
15082,waterheating,0
15082,vehicle,0
15083,cooking,167.574225
15083,cooking,13.42068
15083,heating,0
15083,laundry,1.789424
15083,television,44.7356
15083,lighting,11.1839
15083,vehicle,0
15084,cooking,100.544535
15084,cooking,100.544535
15084,heating,0
15084,television,20.13102
15084,lighting,11.1839
15084,vehicle,0
15091,cooking,10.06551
15091,cooking,217.6218135
15091,cooking,8.937292
15091,freezing,31.90946979
15091,freezing,31.90946979
15091,heating,77.427
15091,heating,0
15091,heating,0
15091,laundry,2.982373333
15091,television,120.78612
15091,lighting,22.815156
15091,lighting,1.342068
15091,vehicle,0
15093,cooking,1.584385833
15093,cooking,11.91638933
15093,cooking,11.91638933
15093,freezing,11.88709003
15093,heating,0
15093,laundry,0.79885
15093,television,25.5632
15093,lighting,7.8223392
15093,vehicle,0
15101,cooking,167.574225
15101,cooking,0
15101,heating,0
15101,laundry,2.982373333
15101,television,80.52408
15101,lighting,4.920916
15101,vehicle,0
15102,cooking,100.544535
15102,cooking,145.081209
15102,cooking,20.13102
15102,heating,0
15102,heating,0
15102,heating,0
15102,laundry,2.982373333
15102,television,67.1034
15102,lighting,6.71034
15102,vehicle,0
15105,cooking,331.695
15105,cooking,16.77585
15105,freezing,0
15105,heating,0
15105,laundry,17.08373333
15105,television,107.36544
15105,lighting,0.894712
15105,waterheating,143.052
15105,vehicle,0
15111,cooking,217.6218135
15111,cooking,42.7784175
15111,freezing,14.80941633
15111,heating,0
15111,heating,0
15111,heating,0
15111,laundry,4.47356
15111,television,87.23442
15111,lighting,11.1839
15111,waterheating,299.5102976
15111,vehicle,0
15113,cooking,22.3678
15113,cooking,22.3678
15113,cooking,241.802015
15113,freezing,12.32865878
15113,heating,33.183
15113,heating,0
15113,heating,0
15113,laundry,33.5517
15113,television,40.26204
15113,television,67.1034
15113,television,67.1034
15113,lighting,68.445468
15113,waterheating,186.7438522
15113,vehicle,0
15114,cooking,362.7030225
15114,cooking,362.7030225
15114,cooking,47.531575
15114,cooking,33.5517
15114,freezing,12.76378792
15114,heating,33.183
15114,heating,33.183
15114,heating,0
15114,laundry,33.5517
15114,television,95.06315
15114,computer,14.091714
15114,lighting,100.6551
15114,lighting,4.026204
15114,waterheating,266.7769317
15114,vehicle,0
15115,cooking,82.903548
15115,cooking,0
15115,cooking,2.659908333
15115,freezing,12.76378792
15115,heating,0
15115,laundry,2.55632
15115,lighting,6.3908
15115,ac,6.092191406
15115,vehicle,0
15117,cooking,402.17814
15117,cooking,0
15117,cooking,0
15117,heating,0
15117,laundry,1.164989583
15117,lighting,0.894712
15117,vehicle,0
15121,cooking,62.9094375
15121,cooking,83.87925
15121,heating,77.427
15121,heating,0
15121,heating,0
15121,laundry,0.894712
15121,lighting,6.71034
15121,lighting,24.60458
15121,lighting,2.23678
15121,vehicle,0
15132,cooking,167.574225
15132,cooking,199.017
15132,cooking,69.899375
15132,freezing,25.52757584
15132,freezing,23.77418005
15132,heating,0
15132,television,139.79875
15132,lighting,7.605052
15132,waterheating,280.0521301
15132,ac,6.481054688
15132,vehicle,0
15137,cooking,234.603915
15137,heating,0
15137,lighting,24.60458
15137,vehicle,0
15140,cooking,132.678
15140,cooking,4.47356
15140,cooking,2.684136
15140,freezing,11.88709003
15140,heating,0
15140,television,67.1034
15140,lighting,11.1839
15140,waterheating,297.5099252
15140,vehicle,0
15142,cooking,167.574225
15142,heating,0
15142,laundry,4.47356
15142,television,40.26204
15142,lighting,2.9525496
15142,vehicle,0
15145,cooking,75.491325
15145,cooking,20.13102
15145,freezing,14.80941633
15145,heating,0
15145,laundry,4.47356
15145,television,95.06315
15145,lighting,4.47356
15145,lighting,1.342068
15145,waterheating,266.7769317
15145,vehicle,0
15146,cooking,0
15146,cooking,0
15146,cooking,96.720806
15146,cooking,0
15146,freezing,12.76378792
15146,heating,0
15146,laundry,0
15146,lighting,8.8576488
15146,vehicle,0
15151,cooking,145.081209
15151,freezing,0
15151,heating,0
15151,laundry,0
15151,lighting,6.71034
15151,vehicle,0
15157,cooking,67.02969
15157,cooking,19.3441612
15157,heating,0
15157,laundry,0
15157,television,26.84136
15157,lighting,6.71034
15157,vehicle,0
15163,cooking,125.818875
15163,cooking,69.899375
15163,heating,0
15163,television,251.63775
15163,lighting,2.9525496
15163,waterheating,83.87925
15163,vehicle,0
15166,cooking,402.17814
15166,heating,0
15166,lighting,1.342068
15166,vehicle,0
15167,cooking,234.603915
15167,cooking,0
15167,cooking,0
15167,heating,0
15167,laundry,0.792192917
15167,lighting,14.762748
15167,vehicle,0
15168,cooking,100.544535
15168,cooking,13.42068
15168,cooking,13.42068
15168,cooking,6.71034
15168,heating,0
15168,television,120.78612
15168,lighting,20.13102
15168,lighting,2.23678
15168,vehicle,0
15182,cooking,804.35628
15182,heating,0
15182,television,33.5517
15182,lighting,11.1839
15182,vehicle,0
15184,cooking,47.531575
15184,cooking,507.7842315
15184,heating,55.305
15184,heating,0
15184,heating,0
15184,laundry,38.02526
15184,television,247.16419
15184,lighting,20.13102
15184,lighting,2.23678
15184,waterheating,223.1324439
15184,vehicle,0
15186,cooking,199.017
15186,cooking,13.42068
15186,cooking,7.455933333
15186,freezing,19.14568188
15186,heating,0
15186,laundry,2.684136
15186,television,67.1034
15186,computer,22.144122
15186,lighting,20.13102
15186,lighting,1.342068
15186,waterheating,249.6464702
15186,ac,0
15186,ac,0
15186,vehicle,0
15188,cooking,1340.5938
15188,cooking,0
15188,cooking,0
15188,heating,0
15188,lighting,4.026204
15188,vehicle,0
15190,cooking,100.544535
15190,heating,0
15190,laundry,6.71034
15190,lighting,4.5630312
15190,vehicle,0
15191,cooking,234.603915
15191,cooking,31.31492
15191,freezing,15.9547349
15191,heating,0
15191,laundry,33.2721025
15191,television,95.06315
15191,lighting,100.6551
15191,lighting,2.23678
15191,waterheating,163.8304961
15191,vehicle,0
15193,cooking,172.36206
15193,cooking,1.5977
15193,cooking,8.2903548
15193,freezing,15.9547349
15193,heating,0
15193,laundry,38.3448
15193,television,11.50344
15193,lighting,16.29654
15193,vehicle,0
15194,cooking,167.574225
15194,cooking,15.65746
15194,heating,0
15194,television,120.78612
15194,lighting,4.026204
15194,vehicle,0
15195,cooking,0
15195,cooking,13.42068
15195,freezing,15.9547349
15195,heating,55.305
15195,heating,0
15195,heating,0
15195,laundry,6.262984
15195,television,20.13102
15195,lighting,2.23678
15195,waterheating,83.87925
15195,vehicle,0
15196,cooking,58.4766
15196,cooking,0
15196,freezing,12.76378792
15196,freezing,15.9547349
15196,heating,1193.002915
15196,laundry,3.131492
15196,lighting,6.71034
15196,lighting,3.0420208
15196,waterheating,55.9195
15196,vehicle,0
15197,cooking,67.02969
15197,cooking,20.13102
15197,heating,0
15197,television,120.78612
15197,lighting,29.07814
15197,lighting,0.894712
15197,vehicle,0
15200,cooking,234.603915
15200,heating,0
15200,laundry,10.43830667
15200,television,80.52408
15200,lighting,68.445468
15200,vehicle,0
15201,cooking,234.603915
15201,cooking,15.098265
15201,heating,0
15201,television,26.84136
15201,lighting,20.13102
15201,vehicle,0
15207,cooking,114.90804
15207,cooking,20.370675
15207,cooking,0
15207,cooking,2.0370675
15207,freezing,15.9547349
15207,freezing,18.51177041
15207,heating,0
15207,laundry,24.44481
15207,lighting,1.9555848
15207,vehicle,2980.1925
15211,cooking,234.603915
15211,heating,0
15211,laundry,2.982373333
15211,television,67.1034
15211,lighting,11.1839
15211,vehicle,0
15212,cooking,167.574225
15212,heating,0
15212,laundry,70.45857
15212,television,33.5517
15212,lighting,68.445468
15212,vehicle,0
15218,cooking,100.544535
15218,heating,0
15218,laundry,0
15218,lighting,6.71034
15218,vehicle,0
15220,cooking,402.17814
15220,cooking,301.9653
15220,freezing,0
15220,heating,0
15220,heating,0
15220,heating,0
15220,lighting,3.0420208
15220,vehicle,0
15230,cooking,67.02969
15230,heating,0
15230,laundry,0
15230,lighting,6.71034
15230,vehicle,0
15232,cooking,234.603915
15232,cooking,13.42068
15232,cooking,45.13637613
15232,cooking,65.633568
15232,heating,0
15232,heating,0
15232,heating,0
15232,laundry,15.65746
15232,television,67.1034
15232,lighting,14.762748
15232,lighting,1.342068
15232,vehicle,0
15237,cooking,402.17814
15237,cooking,0
15237,cooking,22.34323
15237,freezing,15.9547349
15237,heating,829.8104956
15237,laundry,7.455933333
15237,lighting,22.815156
15237,vehicle,0
15243,cooking,167.574225
15243,heating,0
15243,heating,0
15243,heating,0
15243,lighting,24.60458
15243,vehicle,0
15253,cooking,83.87925
15253,cooking,0
15253,cooking,23.7657875
15253,freezing,14.79439054
15253,heating,0
15253,heating,0
15253,heating,0
15253,laundry,9.506315
15253,lighting,24.60458
15253,vehicle,0
15259,cooking,28.518945
15259,cooking,0
15259,freezing,12.76378792
15259,heating,346.3556851
15259,laundry,0
15259,lighting,8.8576488
15259,vehicle,0
15260,cooking,28.518945
15260,cooking,14.2594725
15260,freezing,15.9547349
15260,heating,0
15260,heating,0
15260,heating,0
15260,television,67.1034
15260,lighting,100.6551
15260,vehicle,0
15265,cooking,331.695
15265,cooking,69.899375
15265,freezing,15.9547349
15265,heating,0
15265,laundry,34.9496875
15265,television,83.87925
15265,lighting,38.02526
15265,waterheating,195.71825
15265,vehicle,0
15266,cooking,402.17814
15266,freezing,14.80941633
15266,heating,0
15266,television,33.5517
15266,lighting,6.71034
15266,lighting,6.71034
15266,vehicle,0
15270,cooking,100.544535
15270,cooking,20.13102
15270,freezing,18.51177041
15270,heating,0
15270,television,80.52408
15270,lighting,6.71034
15270,vehicle,0
15274,cooking,111.71615
15274,cooking,10.06551
15274,freezing,14.80941633
15274,heating,0
15274,television,95.06315
15274,lighting,6.71034
15274,waterheating,234.0435659
15274,vehicle,0
15275,cooking,156.40261
15275,cooking,0
15275,freezing,2.90086089
15275,heating,0
15275,laundry,22.3678
15275,television,20.13102
15275,lighting,6.71034
15275,vehicle,0
15281,cooking,22.3678
15281,cooking,0
15281,heating,0
15281,heating,0
15281,heating,0
15281,laundry,26.84136
15281,television,95.06315
15281,lighting,44.288244
15281,vehicle,0
15284,cooking,143.63505
15284,cooking,4.31379
15284,freezing,29.71772507
15284,heating,0
15284,laundry,2.55632
15284,television,23.00688
15284,lighting,5.75172
15284,lighting,5.75172
15284,waterheating,182.9327532
15284,vehicle,0
15286,cooking,246.12588
15286,cooking,5.032755
15286,heating,0
15286,heating,0
15286,heating,0
15286,laundry,3.131492
15286,lighting,6.71034
15286,lighting,0.894712
15286,vehicle,0
15290,cooking,0
15290,cooking,331.695
15290,freezing,0
15290,heating,33.183
15290,heating,0
15290,heating,0
15290,computer,8.94712
15290,lighting,4.47356
15290,lighting,1.342068
15290,waterheating,357.63
15290,vehicle,0
15291,cooking,66.544205
15291,cooking,16.77585
15291,freezing,11.48184832
15291,heating,0
15291,lighting,24.60458
15291,vehicle,0
15292,cooking,50.32755
15292,cooking,331.695
15292,freezing,12.76378792
15292,heating,0
15292,laundry,33.2721025
15292,television,67.1034
15292,lighting,11.1839
15292,lighting,4.920916
15292,waterheating,357.63
15292,ac,24.48398438
15292,vehicle,0
15295,cooking,331.695
15295,cooking,20.13102
15295,freezing,37.02354082
15295,heating,36.00585938
15295,heating,0
15295,heating,0
15295,laundry,10.43830667
15295,television,26.84136
15295,lighting,11.1839
15295,lighting,1.342068
15295,waterheating,399.3470634
15295,ac,0
15295,vehicle,0
15299,cooking,33.5517
15299,cooking,31.31492
15299,cooking,4.47356
15299,freezing,18.51177041
15299,heating,0
15299,laundry,17.79555556
15299,computer,82.872699
15299,lighting,13.6890936
15299,waterheating,195.71825
15299,ac,0
15299,vehicle,0
15311,cooking,309.582
15311,cooking,23.7657875
15311,freezing,14.80941633
15311,heating,0
15311,laundry,6.262984
15311,lighting,33.5517
15311,waterheating,83.87925
15311,vehicle,0
15314,cooking,290.162418
15314,cooking,19.1724
15314,cooking,2.55632
15314,freezing,19.14568188
15314,heating,12.18438281
15314,heating,0
15314,heating,0
15314,laundry,8.94712
15314,television,38.3448
15314,lighting,3.83448
15314,lighting,5.75172
15314,lighting,1.91724
15314,waterheating,256.7231122
15314,ac,16.92275391
15314,vehicle,0
15319,cooking,464.373
15319,cooking,20.13102
15319,freezing,24.65731757
15319,heating,21.60351563
15319,heating,0
15319,heating,0
15319,laundry,7.455933333
15319,television,20.13102
15319,lighting,11.1839
15319,lighting,1.342068
15319,waterheating,214.578
15319,ac,18.00292969
15319,vehicle,0
15325,cooking,0
15325,cooking,0
15325,cooking,0
15325,cooking,0
15325,freezing,14.80941633
15325,heating,0
15325,laundry,0
15325,lighting,0
15325,vehicle,0
15330,cooking,217.6218135
15330,cooking,47.531575
15330,freezing,9.255885205
15330,heating,0
15330,laundry,6.337543333
15330,television,33.5517
15330,lighting,6.71034
15330,waterheating,156.1927107
15330,ac,0
15330,vehicle,0
15332,cooking,143.63505
15332,cooking,12.222405
15332,freezing,22.96369664
15332,heating,0
15332,television,28.7586
15332,lighting,9.5862
15332,lighting,9.5862
15332,vehicle,0
15336,cooking,71.2973625
15336,cooking,167.574225
15336,cooking,34.9496875
15336,freezing,31.90946979
15336,heating,0
15336,laundry,23.7657875
15336,television,120.78612
15336,lighting,14.762748
15336,lighting,20.13102
15336,lighting,7.605052
15336,waterheating,140.4261395
15336,ac,0
15336,vehicle,0
15341,cooking,221.13
15341,cooking,69.899375
15341,freezing,14.85886253
15341,heating,0
15341,television,44.7356
15341,lighting,2.23678
15341,waterheating,357.63
15341,ac,14.69039063
15341,vehicle,0
15349,cooking,20.13102
15349,cooking,42.7784175
15349,heating,0
15349,television,67.1034
15349,lighting,29.07814
15349,lighting,1.342068
15349,vehicle,0
15352,cooking,0
15352,cooking,0
15352,freezing,14.80941633
15352,heating,0
15352,laundry,8.872560667
15352,lighting,1.9683664
15352,vehicle,0
15356,cooking,33.2721025
15356,cooking,78.201305
15356,freezing,12.76378792
15356,heating,0
15356,lighting,2.9525496
15356,vehicle,0
15357,cooking,132.678
15357,cooking,0
15357,freezing,31.90946979
15357,heating,0
15357,laundry,10.67733333
15357,lighting,11.1839
15357,waterheating,214.578
15357,vehicle,0
15358,cooking,97.461
15358,cooking,71.2973625
15358,freezing,31.90946979
15358,heating,0
15358,laundry,50.32755
15358,television,95.06315
15358,lighting,24.60458
15358,lighting,4.920916
15358,waterheating,500.682
15358,vehicle,0
15362,cooking,14.89548667
15362,cooking,62.9094375
15362,heating,0
15362,heating,0
15362,heating,0
15362,lighting,1.342068
15362,vehicle,0
15364,cooking,199.017
15364,cooking,28.518945
15364,cooking,3.802526
15364,freezing,18.51177041
15364,heating,32.93900735
15364,heating,0
15364,heating,0
15364,laundry,2.982373333
15364,television,60.39306
15364,lighting,6.71034
15364,lighting,1.342068
15364,waterheating,279.5429444
15364,ac,0
15364,vehicle,0
15365,cooking,241.802015
15365,cooking,8.387925
15365,cooking,3.35517
15365,cooking,4.47356
15365,freezing,15.9547349
15365,heating,0
15365,laundry,4.175322667
15365,television,26.84136
15365,lighting,11.1839
15365,vehicle,0
15371,cooking,167.574225
15371,freezing,0
15371,heating,0
15371,laundry,13.04788333
15371,television,33.5517
15371,lighting,7.605052
15371,vehicle,0
15372,cooking,464.373
15372,cooking,22.3678
15372,freezing,29.71772507
15372,heating,0
15372,laundry,0
15372,computer,38.02526
15372,lighting,1.9683664
15372,waterheating,500.682
15372,vehicle,0
15373,cooking,234.603915
15373,heating,55.305
15373,heating,0
15373,heating,0
15373,lighting,2.9525496
15373,vehicle,0
15375,cooking,167.574225
15375,cooking,23.7657875
15375,freezing,18.51177041
15375,heating,0
15375,heating,0
15375,heating,0
15375,lighting,9.841832
15375,lighting,2.9525496
15375,ac,3.9174375
15375,vehicle,0
15377,cooking,331.695
15377,cooking,33.514845
15377,freezing,12.76378792
15377,heating,0
15377,laundry,0.782873
15377,television,17.89424
15377,lighting,6.71034
15377,lighting,1.9683664
15377,vehicle,0
15378,cooking,221.13
15378,cooking,31.31492
15378,freezing,31.90946979
15378,heating,0
15378,laundry,23.48619
15378,television,26.84136
15378,computer,19.124469
15378,lighting,7.605052
15378,waterheating,500.682
15378,vehicle,0
15379,cooking,331.695
15379,cooking,47.531575
15379,cooking,14.2594725
15379,freezing,15.9547349
15379,heating,0
15379,laundry,34.9496875
15379,lighting,13.6890936
15379,waterheating,195.71825
15379,vehicle,0
15382,cooking,241.802015
15382,cooking,71.2973625
15382,freezing,7.977367449
15382,heating,0
15382,heating,0
15382,heating,0
15382,laundry,33.5517
15382,television,33.5517
15382,lighting,20.13102
15382,lighting,1.342068
15382,waterheating,355.7025756
15382,vehicle,0
15389,cooking,402.17814
15389,cooking,23.7657875
15389,freezing,0
15389,heating,0
15389,laundry,0
15389,lighting,4.47356
15389,vehicle,0
15392,cooking,99.8163075
15392,cooking,331.695
15392,freezing,31.90946979
15392,heating,0
15392,laundry,23.7657875
15392,television,67.1034
15392,lighting,38.02526
15392,lighting,2.23678
15392,waterheating,143.052
15392,vehicle,0
15403,cooking,199.017
15403,cooking,20.13102
15403,heating,0
15403,laundry,16.77585
15403,computer,66.432366
15403,lighting,4.5630312
15403,waterheating,357.63
15403,vehicle,662.265
15407,cooking,33.2721025
15407,cooking,23.48619
15407,freezing,12.32865878
15407,heating,0
15407,laundry,33.2721025
15407,television,95.06315
15407,lighting,24.60458
15407,waterheating,357.63
15407,vehicle,0
15415,cooking,234.603915
15415,cooking,16.77585
15415,cooking,0.931991667
15415,cooking,6.045050375
15415,freezing,12.76378792
15415,heating,0
15415,laundry,0.69899375
15415,television,80.52408
15415,lighting,8.8576488
15415,waterheating,164.3096
15415,vehicle,0
15416,cooking,199.017
15416,cooking,10.06551
15416,freezing,14.80941633
15416,freezing,18.51177041
15416,heating,0
15416,laundry,9.506315
15416,television,40.26204
15416,computer,57.373407
15416,lighting,1.342068
15416,waterheating,164.3096
15416,ac,109.68825
15416,vehicle,0
15417,cooking,22.34323
15417,cooking,70.45857
15417,freezing,24.65731757
15417,heating,0
15417,laundry,47.531575
15417,television,95.06315
15417,lighting,44.288244
15417,lighting,4.026204
15417,waterheating,297.5099252
15417,vehicle,0
15419,cooking,0
15419,cooking,215.360145
15419,cooking,331.695
15419,freezing,0
15419,heating,0
15419,heating,0
15419,heating,0
15419,laundry,0
15419,lighting,6.71034
15419,lighting,4.47356
15419,vehicle,0
15422,cooking,331.695
15422,heating,0
15422,laundry,3.131492
15422,television,67.1034
15422,lighting,11.1839
15422,lighting,11.1839
15422,vehicle,0
15431,cooking,100.544535
15431,cooking,28.518945
15431,cooking,5.59195
15431,freezing,14.80941633
15431,heating,0
15431,lighting,11.1839
15431,vehicle,0
15432,cooking,107.84475
15432,cooking,36.667215
15432,freezing,31.90946979
15432,heating,19.5871875
15432,heating,0
15432,heating,0
15432,laundry,17.25516
15432,television,81.4827
15432,computer,27.32067
15432,lighting,3.451032
15432,waterheating,361.03158
15432,ac,3.9174375
15432,vehicle,0
15440,cooking,199.017
15440,cooking,47.531575
15440,cooking,0
15440,freezing,19.14568188
15440,heating,0
15440,heating,0
15440,heating,0
15440,laundry,2.982373333
15440,television,60.39306
15440,computer,66.432366
15440,lighting,6.71034
15440,waterheating,355.7025756
15440,ac,0
15440,vehicle,0
15442,cooking,241.802015
15442,cooking,8.387925
15442,cooking,52.13420333
15442,cooking,1.789424
15442,freezing,29.71772507
15442,heating,0
15442,laundry,4.175322667
15442,television,44.7356
15442,lighting,11.1839
15442,vehicle,0
15443,cooking,50.32755
15443,cooking,62.9094375
15443,cooking,100.544535
15443,cooking,28.518945
15443,freezing,15.9547349
15443,heating,0
15443,laundry,6.71034
15443,lighting,11.1839
15443,lighting,2.23678
15443,vehicle,0
15445,cooking,13.42068
15445,cooking,6.262984
15445,freezing,31.90946979
15445,heating,19.9098
15445,heating,0
15445,heating,0
15445,laundry,6.262984
15445,television,120.78612
15445,lighting,4.920916
15445,vehicle,0
15446,cooking,199.017
15446,cooking,0
15446,freezing,15.9547349
15446,heating,0
15446,laundry,4.270933333
15446,lighting,2.23678
15446,vehicle,0
15447,cooking,132.678
15447,cooking,10.06551
15447,freezing,0
15447,heating,0
15447,television,17.89424
15447,lighting,4.47356
15447,vehicle,0
15457,cooking,100.544535
15457,cooking,20.13102
15457,freezing,14.80941633
15457,heating,0
15457,laundry,11.1839
15457,television,44.7356
15457,lighting,1.342068
15457,vehicle,0
15459,cooking,309.582
15459,cooking,20.13102
15459,cooking,20.13102
15459,freezing,31.90946979
15459,heating,0
15459,laundry,10.43830667
15459,television,20.13102
15459,lighting,6.71034
15459,lighting,6.71034
15459,lighting,1.342068
15459,waterheating,399.3470634
15459,ac,18.00292969
15459,vehicle,0
15460,cooking,67.02969
15460,cooking,145.081209
15460,cooking,92.297205
15460,cooking,47.531575
15460,freezing,15.9547349
15460,heating,0
15460,heating,0
15460,heating,0
15460,laundry,2.23678
15460,television,33.5517
15460,lighting,6.71034
15460,lighting,1.342068
15460,waterheating,248.9918029
15460,vehicle,0
15465,cooking,199.017
15465,cooking,28.518945
15465,freezing,19.14568188
15465,heating,29.38078125
15465,heating,0
15465,heating,0
15465,laundry,2.982373333
15465,television,33.5517
15465,lighting,6.71034
15465,waterheating,297.5099252
15465,ac,0
15465,vehicle,0
15473,cooking,0
15473,cooking,0
15473,heating,0
15473,lighting,2.23678
15473,vehicle,0
15475,cooking,142.155
15475,cooking,42.7784175
15475,freezing,15.97834685
15475,heating,0
15475,heating,0
15475,heating,0
15475,laundry,13.979875
15475,television,107.84475
15475,computer,6.902064
15475,lighting,1.9555848
15475,waterheating,91.962
15475,vehicle,0
15492,cooking,221.13
15492,cooking,0
15492,cooking,0
15492,freezing,31.90946979
15492,heating,0
15492,laundry,5.449888889
15492,laundry,3.131492
15492,lighting,2.9525496
15492,waterheating,143.052
15492,ac,0
15492,ac,0
15492,ac,7.201171875
15492,vehicle,0
15493,cooking,331.695
15493,cooking,402.17814
15493,freezing,0
15493,heating,0
15493,laundry,0
15493,lighting,15.210104
15493,waterheating,234.0435659
15493,vehicle,0
15498,cooking,186.532983
15498,cooking,8.62758
15498,freezing,31.90946979
15498,heating,12.19963235
15498,heating,0
15498,heating,0
15498,laundry,6.3908
15498,television,17.25516
15498,lighting,9.5862
15498,lighting,1.150344
15498,waterheating,342.2974829
15498,ac,16.94393382
15498,vehicle,0
15502,cooking,217.6218135
15502,cooking,8.94712
15502,freezing,11.48184832
15502,heating,0
15502,laundry,2.684136
15502,television,67.1034
15502,lighting,11.1839
15502,ac,0
15502,vehicle,0
15504,cooking,199.017
15504,cooking,47.531575
15504,cooking,0
15504,freezing,15.9547349
15504,heating,0
15504,heating,0
15504,heating,0
15504,laundry,2.982373333
15504,television,60.39306
15504,lighting,6.71034
15504,waterheating,297.5099252
15504,ac,0
15504,vehicle,0
15508,cooking,234.603915
15508,heating,0
15508,television,80.52408
15508,lighting,11.1839
15508,vehicle,0
15509,cooking,42.7784175
15509,cooking,176.146425
15509,freezing,18.51177041
15509,heating,0
15509,laundry,5.368272
15509,television,87.23442
15509,computer,19.124469
15509,lighting,29.07814
15509,vehicle,0
15515,cooking,100.544535
15515,cooking,145.081209
15515,cooking,47.531575
15515,freezing,18.51177041
15515,heating,0
15515,laundry,5.59195
15515,television,60.39306
15515,lighting,11.1839
15515,waterheating,248.9918029
15515,vehicle,0
15516,cooking,100.544535
15516,freezing,12.76378792
15516,heating,0
15516,television,83.87925
15516,lighting,1.9683664
15516,vehicle,0
15518,cooking,143.63505
15518,cooking,8.62758
15518,freezing,24.65731757
15518,heating,0
15518,television,28.7586
15518,lighting,5.75172
15518,lighting,1.91724
15518,waterheating,342.2974829
15518,vehicle,0
15519,cooking,241.802015
15519,cooking,13.42068
15519,freezing,14.80941633
15519,heating,0
15519,laundry,1.747484375
15519,lighting,4.920916
15519,waterheating,702.00585
15519,vehicle,0
15521,cooking,7.8975
15521,cooking,1.198275
15521,freezing,0
15521,heating,0
15521,laundry,0
15521,waterheating,306.54
15521,vehicle,0
15522,cooking,221.13
15522,cooking,8.387925
15522,cooking,11.1839
15522,cooking,3.35517
15522,freezing,18.51177041
15522,heating,0
15522,laundry,4.175322667
15522,television,44.7356
15522,computer,19.124469
15522,lighting,24.60458
15522,lighting,1.342068
15522,waterheating,312.0580878
15522,ac,24.48398438
15522,ac,12.24919336
15522,vehicle,2980.1925
15525,cooking,167.574225
15525,cooking,199.017
15525,cooking,20.13102
15525,freezing,14.80941633
15525,heating,0
15525,laundry,16.77585
15525,lighting,6.71034
15525,waterheating,357.63
15525,vehicle,0
15526,cooking,167.574225
15526,cooking,33.5517
15526,freezing,12.76378792
15526,heating,0
15526,lighting,12.7943816
15526,vehicle,0
15527,cooking,31.31492
15527,cooking,331.695
15527,cooking,1.789424
15527,freezing,15.9547349
15527,heating,0
15527,laundry,6.794666667
15527,computer,82.872699
15527,lighting,33.5517
15527,waterheating,195.71825
15527,ac,24.48398438
15527,ac,0
15527,ac,15.92729779
15527,vehicle,0
15528,cooking,100.544535
15528,heating,0
15528,lighting,0.894712
15528,vehicle,0
15531,cooking,86.18103
15531,cooking,28.7586
15531,freezing,12.76378792
15531,heating,0
15531,television,146.66886
15531,lighting,1.91724
15531,vehicle,0
15541,cooking,0
15541,cooking,167.574225
15541,cooking,31.31492
15541,freezing,29.71772507
15541,heating,0
15541,laundry,2.982373333
15541,television,80.52408
15541,lighting,4.5630312
15541,waterheating,500.682
15541,vehicle,0
15545,cooking,234.603915
15545,cooking,7.455933333
15545,freezing,9.862927027
15545,heating,0
15545,television,44.7356
15545,lighting,7.605052
15545,vehicle,0
15547,cooking,0
15547,cooking,0
15547,cooking,0
15547,freezing,25.33423562
15547,heating,0
15547,laundry,0
15547,computer,0
15547,lighting,0
15547,ac,24.48398438
15547,vehicle,0
15550,cooking,221.13
15550,cooking,16.77585
15550,cooking,6.71034
15550,cooking,11.1839
15550,freezing,31.90946979
15550,heating,0
15550,laundry,5.368272
15550,television,33.5517
15550,television,20.13102
15550,computer,31.874115
15550,lighting,11.1839
15550,lighting,1.342068
15550,waterheating,248.9918029
15550,ac,4.899677344
15550,vehicle,0
15552,cooking,42.7784175
15552,cooking,199.017
15552,freezing,0
15552,heating,0
15552,laundry,13.979875
15552,television,83.87925
15552,lighting,0.894712
15552,waterheating,214.578
15552,vehicle,0
15564,cooking,234.603915
15564,heating,0
15564,television,20.13102
15564,lighting,20.13102
15564,vehicle,0
15565,cooking,338.522821
15565,cooking,22.3678
15565,cooking,31.31492
15565,freezing,31.90946979
15565,heating,33.84550781
15565,heating,0
15565,heating,0
15565,laundry,7.455933333
15565,television,67.1034
15565,lighting,11.1839
15565,lighting,11.1839
15565,lighting,1.342068
15565,waterheating,500.682
15565,ac,0
15565,vehicle,0
15567,cooking,46.97238
15567,cooking,22.3678
15567,freezing,15.9547349
15567,heating,0
15567,laundry,5.59195
15567,television,20.13102
15567,computer,16.104816
15567,lighting,11.1839
15567,lighting,2.23678
15567,waterheating,299.5102976
15567,ac,0
15567,vehicle,2980.1925
15570,cooking,331.695
15570,cooking,199.017
15570,freezing,31.90946979
15570,freezing,37.02354082
15570,heating,0
15570,lighting,4.920916
15570,vehicle,0
15577,cooking,125.818875
15577,cooking,104.8490625
15577,freezing,29.61883266
15577,heating,0
15577,laundry,15.65746
15577,television,447.356
15577,computer,68.445468
15577,lighting,9.394476
15577,waterheating,312.0580878
15577,vehicle,0
15578,cooking,66.544205
15578,cooking,99.8163075
15578,freezing,7.977367449
15578,heating,0
15578,laundry,5.59195
15578,television,33.5517
15578,computer,3.578848
15578,lighting,44.288244
15578,lighting,1.342068
15578,waterheating,223.1324439
15578,vehicle,0
15583,cooking,0
15583,cooking,362.7030225
15583,cooking,0
15583,freezing,15.9547349
15583,heating,0
