Unnamed: 0_x,id,province,prefecture,county,gender,age,house_area,resident,media,outside,aware_trust,aware_harm,aware_justice,aware_happy,job,income,raw_income,size,expenditure,live_days,income_percap,num_cooking,power_cooking,freq_cooking,time_cooking,num_water_heater,freq_water_heater,time_water_heater,label_water_heater,num_ac,freq_ac,power_ac,time_ac,label_ac,type_heating,time_heating,area_heating,cost_heating,own_vehicle,emit_vehicle,fuel_vehicle,fuel_price_vehicle,cost_vehicle,vehicle_num,vehicle_dist,vehicle_fuel,vehicle_use,fuel1,fuel2,fuel3,fuel4,fuel5,fuel6,fuel7,fuel8,fuel9,fuel10,prefecture_eng,region,demographicType,IF_single_elderly,IF_singleAE,IF_singleA,IF_couple_elderly,IF_coupleA,IF_singleWithChildren,IF_coupleWithChildren,IF_grandparentKids,IF_bigFamily,childrenNumber,elderNumber,IF_existElderly,IF_existChildren,region_codes,en_ac,en_computer,en_cooking,en_freezing,en_heating,en_laundry,en_lighting,en_television,en_vehicle,en_waterheating,en_ac_percap,en_computer_percap,en_cooking_percap,en_freezing_percap,en_heating_percap,en_laundry_percap,en_lighting_percap,en_television_percap,en_vehicle_percap,en_waterheating_percap,en_total,en_total_no_vehicle,en_total_percap
2198,10370,山东省,烟台市,莱州市,-1,37,2,1,4,1,-99,3,3,4,2,2,15000,3,16200,4,5000,4,750,0.786,24.375,1,0.429,37.5,2,1,1.5,3333.333,90,2,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,1,0,0,0,0,0,Yantai,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,2,5.807025,0,27.13731973,14.79439054,0,1.27816,15.33792,19.1724,0,93.8912,1.935675,0,9.045773244,4.931463513,0,0.426053333,5.11264,6.3908,0,31.29706667,177.4184153,177.4184153,59.13947176
2199,10373,山东省,泰安市,泰山区,-1,41,2,0,4,2,-99,-99,4,3,0,2,15000,2,15000,7,7500,2,1250,2.5,33.75,1,0.429,52.5,1,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,1,Taian,0,6,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,262.563665,7.977367449,0,0.69899375,0,33.5517,0,210.0390976,0,0,131.2818325,3.988683725,0,0.349496875,0,16.77585,0,105.0195488,514.8308238,514.8308238,257.4154119
2200,10374,山东省,临沂市,沂水县,-1,70,1,0,4,1,5,2,5,5,0,7,-99,1,500,7,9999998,1,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Linyi,0,5,1,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,167.574225,6.381893959,0,0,4.026204,95.06315,0,0,0,0,167.574225,6.381893959,0,0,4.026204,95.06315,0,0,273.045473,273.045473,273.045473
2201,10376,山东省,济宁市,汶上县,1,57,2,0,4,1,-99,3,3,4,1,4,60000,5,18300,7,12000,2,400,1.5,45,0,-99,-99,-99,0,1.5,2666.667,90,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Jining,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,2,6.481054688,0,349.706721,4.351291336,0,3.131492,2.23678,33.5517,0,0,1.296210938,0,69.9413442,0.870258267,0,0.6262984,0.447356,6.71034,0,0,399.459039,399.459039,79.8918078
2202,10378,山东省,日照市,岚山区,1,28,3,0,4,1,-99,2,4,4,1,4,60000,3,13000,7,20000,1,-99,3,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Rizhao,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,507.7842315,6.381893959,0,13.04788333,4.920916,251.63775,0,0,0,0,169.2614105,2.127297986,0,4.349294443,1.640305333,83.87925,0,0,783.7726748,783.7726748,261.2575583
2203,10381,山东省,泰安市,泰山区,1,54,3,1,4,3,-99,2,4,5,2,4,60000,2,40000,7,30000,2,150,2.5,22.5,1,0.857,22.5,1,1,2.5,4000,150,2,1,4.5,105,200,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Taian,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,27.44917279,15.210104,209.08251,7.977367449,1276.989796,1.342068,4.920916,93.94476,0,83.87925,13.7245864,7.605052,104.541255,3.988683725,638.494898,0.671034,2.460458,46.97238,0,41.939625,1720.795944,1720.795944,860.3979721
2204,10385,山东省,临沂市,沂水县,1,52,1,0,4,1,-99,2,4,3,1,1,8000,2,5000,7,4000,2,1250,3,45,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Linyi,0,6,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,339.4529775,0,0,0,20.13102,247.16419,0,0,0,0,169.7264888,0,0,0,10.06551,123.582095,0,0,606.7481875,606.7481875,303.3740938
2205,10395,山东省,烟台市,莱州市,1,43,3,0,5,3,-99,-99,4,4,2,7,1000000,3,110000,6,333333.3333,4,750,1.75,28.125,1,1,37.5,2,1,1.5,2911.111,130,-99,3,-99,-99,-99,1,2.5,11,8.5,10000,1,1.75,1,11,0,0,0,0,0,0,0,0,0,0,Yantai,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10.75375,7.66896,275.684643,12.76378792,0,7.605052,24.540672,28.7586,2833.0225,187.2348527,3.584583333,2.55632,91.894881,4.254595973,0,2.535017333,8.180224,9.5862,944.3408333,62.41161757,3388.032818,555.0103176,1129.344273
2206,10396,山东省,烟台市,莱州市,-1,32,3,0,4,1,-99,3,2,4,2,7,700000,5,33800,7,140000,1,-99,3,15,0,-99,-99,-99,0,2.5,2600,150,-99,2,-99,-99,-99,1,2.75,7,7.5,8000,1,1.25,0,9,0,1,0,0,1,0,0,0,0,1,Yantai,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,2,10.52971354,0,145.081209,2.90086089,10.8305625,2.982373333,66.208688,114.07578,1655.6625,0,2.105942708,0,29.0162418,0.580172178,2.1661125,0.596474667,13.2417376,22.815156,331.1325,0,2008.271687,352.6091873,401.6543375
2207,10403,山东省,日照市,岚山区,-1,55,3,0,4,1,-99,2,4,5,1,3,40000,2,30000,7,20000,2,-99,1.714,52.5,0,-99,-99,-99,0,3.5,3333.333,330,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,1,1,0,0,0,1,0,Rizhao,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,2,0,0,528.6353648,23.77418006,0,22.3678,15.5679888,447.356,0,0,0,0,264.3176824,11.88709003,0,11.1839,7.7839944,223.678,0,0,1037.701334,1037.701334,518.8506668
2208,10405,山东省,烟台市,莱州市,-1,45,3,0,5,1,2,-99,3,4,1,4,80000,5,9800,7,16000,2,850,2,30,1,0.857,52.5,1,1,3.5,3333.333,60,2,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,1,0,0,0,Yantai,0,7,0,0,0,0,0,0,0,0,1,0,2,1,0,2,9.03315,31.874115,111.7204725,14.30454986,0,9.319916667,11.1839,196.83664,0,223.1324439,1.80663,6.374823,22.3440945,2.860909972,0,1.863983333,2.23678,39.367328,0,44.62648878,607.4051879,607.4051879,121.4810376
2209,10406,山东省,济宁市,汶上县,-1,60,3,0,4,3,2,3,4,4,2,4,80000,5,33000,7,16000,2,1500,3,37.5,0,-99,-99,-99,0,2.5,3333.333,480,2,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Jining,0,8,0,0,0,0,0,0,0,0,0,0,1,1,0,2,103.236,57.373407,488.5218975,9.185478658,0,23.78133333,33.4622288,13.42068,0,0,20.6472,11.4746814,97.7043795,1.837095732,0,4.756266666,6.69244576,2.684136,0,0,728.9810253,728.9810253,145.7962051
2210,10409,山东省,烟台市,莱州市,1,40,2,0,5,1,2,1,1,4,1,4,70000,5,35200,7,14000,3,400,0.953,45,1,2,15,-99,1,1,4000,90,2,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,1,0,0,0,0,0,Yantai,0,7,0,0,0,0,0,0,0,0,1,1,2,1,1,2,4.611461029,98.865676,583.903684,15.9547349,0,0.2795975,29.525496,120.78612,0,160.066159,0.922292206,19.7731352,116.7807368,3.19094698,0,0.0559195,5.9050992,24.157224,0,32.0132318,1013.992928,1013.992928,202.7985857
2211,10411,山东省,临沂市,沂水县,1,65,3,0,4,6,-99,2,5,5,1,0,1500,1,2400,7,1500,1,1250,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Linyi,0,7,0,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,104.8490625,0,0,0,18.788952,0,0,0,0,0,104.8490625,0,0,0,18.788952,0,0,0,123.6380145,123.6380145,123.6380145
2212,10421,山东省,临沂市,沂水县,1,54,2,0,4,1,-99,2,4,4,1,1,2960,5,800,7,592,1,-99,3,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,1,0,0,0,0,0,0,0,0,Linyi,0,6,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,92.297205,0,0,0,13.42068,13.42068,0,0,0,0,18.459441,0,0,0,2.684136,2.684136,0,0,119.138565,119.138565,23.827713
2213,10425,山东省,烟台市,莱州市,-1,64,1,0,4,2,-99,2,4,4,1,1,10000,2,4900,7,5000,4,1175,1.008,31.875,1,0.429,22.5,-99,1,-99,-99,-99,-99,3,-99,-99,-99,1,2.25,6,7.5,1500,1,0.75,0,6,0,0,0,0,1,0,0,0,0,0,Yantai,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,2,0,0,148.2570787,15.9547349,0,0,17.89424,44.7356,662.265,168.031278,0,0,74.12853933,7.97736745,0,0,8.94712,22.3678,331.1325,84.015639,1057.137932,394.8729316,528.5689658
2214,10427,山东省,临沂市,沂水县,1,27,2,0,5,1,-99,2,4,4,2,2,20000,4,16600,7,5000,1,-99,3,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,1,1.25,7,6.5,1000,1,0.75,0,9,0,1,0,0,0,0,0,0,0,1,Linyi,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,2,0,14.762748,100.544535,14.80941633,0,0.41939625,2.23678,17.89424,993.3975,0,0,3.690687,25.13613375,3.702354083,0,0.104849063,0.559195,4.47356,248.349375,0,1144.064616,150.6671156,286.0161539
2215,10430,山东省,烟台市,莱州市,-1,24,3,0,5,3,-99,3,4,4,2,7,-99,3,-99,7,3333333,6,600,1.857,26.25,1,3,22.5,2,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Yantai,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,16.104816,215.539779,12.76378792,0,0.223678,88.576488,40.26204,0,279.5429444,0,5.368272,71.846593,4.254595973,0,0.074559333,29.525496,13.42068,0,93.18098147,653.0135333,653.0135333,217.6711778
2216,10432,山东省,日照市,岚山区,1,60,2,0,4,1,3,5,4,4,1,2,18000,2,15000,7,9000,2,-99,1.714,18.75,0,-99,-99,-99,0,1.5,3333.333,210,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,1,Rizhao,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,2,0,0,113.4406425,29.71772507,0,0.223678,2.9525496,67.1034,0,0,0,0,56.72032124,14.85886254,0,0.111839,1.4762748,33.5517,0,0,213.4379951,213.4379951,106.7189976
2217,10451,山东省,烟台市,莱州市,-1,70,2,0,3,1,2,2,2,4,0,1,5000,2,3000,7,2500,1,-99,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Yantai,0,7,0,0,0,0,0,0,0,0,1,0,2,1,0,2,0,0,132.678,6.381893959,0,0,0,120.78612,0,0,0,0,66.339,3.19094698,0,0,0,60.39306,0,0,259.846014,259.846014,129.923007
2218,10453,山东省,临沂市,沂水县,-1,30,2,0,4,2,-99,2,4,4,1,3,50000,4,40000,7,12500,2,150,2,37.5,0,-99,-99,-99,0,2.5,3333.333,270,2,2,-99,-99,-99,1,2.5,9,6,15000,1,1.75,2,9,0,0,0,1,1,0,0,0,0,0,Linyi,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,38.02526,258.577865,14.80941633,19.9098,3.131492,11.1839,33.5517,2294.9325,0,0,9.506315,64.64446625,3.702354083,4.97745,0.782873,2.795975,8.387925,573.733125,0,2674.121933,379.1894333,668.5304833
2219,10459,山东省,临沂市,沂水县,-1,28,1,0,4,2,3,2,3,2,1,1,8000,5,120000,1,1600,1,-99,3,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,0,Linyi,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,33.51075,14.85886253,0,0,0.191724,2.87586,0,0,0,0,6.70215,2.971772506,0,0,0.0383448,0.575172,0,0,51.43719653,51.43719653,10.28743931
2220,10463,山东省,日照市,岚山区,1,25,3,0,5,2,-99,3,3,4,2,3,40000,2,25000,2,20000,1,-99,3,37.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,1,0,0,0,0,0,Rizhao,0,7,0,0,0,0,0,0,0,0,1,1,2,1,1,2,0,0,47.87835,14.85886253,0,1.27816,6.135168,16.29654,0,0,0,0,23.939175,7.429431265,0,0.63908,3.067584,8.14827,0,0,86.44708053,86.44708053,43.22354027
2221,10464,山东省,济宁市,汶上县,-1,59,2,0,4,1,3,3,4,4,1,0,2000,2,12500,7,1000,1,-99,3,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Jining,0,5,1,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,217.6218135,0,0,0,11.1839,20.13102,0,0,0,0,108.8109068,0,0,0,5.59195,10.06551,0,0,248.9367335,248.9367335,124.4683668
2222,10466,山东省,临沂市,沂水县,-1,49,2,0,4,1,-99,1,3,4,1,3,50000,2,28000,7,25000,3,600,1.619,17.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Linyi,0,7,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,5.368272,168.224056,14.80941633,0,2.23678,8.8576488,60.39306,0,0,0,2.684136,84.112028,7.404708165,0,1.11839,4.4288244,30.19653,0,0,259.8892331,259.8892331,129.9446166
2223,10467,山东省,日照市,岚山区,-1,81,2,0,4,6,3,2,4,5,0,7,-99,1,2000,3,9999997,1,-99,3,360,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,0,Rizhao,0,5,1,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,632.89512,0,0,0,4.7931,14.3793,0,0,0,0,632.89512,0,0,0,4.7931,14.3793,0,0,652.06752,652.06752,652.06752
2224,10486,山东省,临沂市,沂水县,-1,47,3,0,4,1,2,-99,4,5,1,1,10000,3,70000,7,3333.333333,2,-99,2,33.75,1,1,90,-99,1,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Linyi,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,282.964318,12.76378792,0,2.23678,15.210104,87.23442,0,140.4261395,0,0,94.32143933,4.254595973,0,0.745593333,5.070034667,29.07814,0,46.80871317,540.8355494,540.8355494,180.2785165
2225,10487,山东省,临沂市,沂水县,-1,49,2,0,4,1,2,-99,4,4,2,1,5000,3,5000,7,1666.666667,1,-99,3,52.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,1,0,Linyi,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,2,0,0,234.57525,0,0,0,20.13102,174.46884,0,0,0,0,78.19175,0,0,0,6.71034,58.15628,0,0,429.17511,429.17511,143.05837
2226,10489,山东省,临沂市,沂水县,-1,31,3,0,4,1,-99,2,4,5,1,2,20000,4,23900,7,5000,1,-99,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,2,-99,-99,-99,1,1.25,7,6.5,7000,1,1.25,0,9,0,1,0,0,1,0,0,0,0,0,Linyi,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,2,0,0,145.081209,14.80941633,0,6.71034,30.867564,93.94476,1655.6625,0,0,0,36.27030225,3.702354083,0,1.677585,7.716891,23.48619,413.915625,0,1947.075789,291.4132893,486.7689473
2227,10492,山东省,临沂市,沂水县,1,56,3,0,4,1,3,3,3,2,1,2,14000,3,10400,7,4666.666667,1,-99,2,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,1,1.25,-99,6.5,65,1,0.5,2,0,0,0,0,0,0,0,0,0,0,1,Linyi,0,2,0,0,0,0,0,0,1,0,0,1,1,1,1,2,0,0,67.02969,0,0,0,21.025732,0,0,0,0,0,22.34323,0,0,0,7.008577333,0,0,0,88.055422,88.055422,29.35180733
2228,10494,山东省,济宁市,汶上县,-1,23,3,0,4,5,-99,-99,2,5,1,3,50000,7,15000,7,7142.857143,3,-99,2.011,42.5,1,0.429,52.5,-99,1,1,3333.333,150,-99,3,-99,-99,-99,1,2.75,-99,6.5,2000,1,0,1,0,0,0,0,0,0,1,0,0,0,0,Jining,0,7,0,0,0,0,0,0,0,0,1,0,1,1,0,2,6.855515625,14.762748,608.3164815,31.90946979,0,7.474133333,8.8576488,33.5517,0,210.0390976,0.979359375,2.108964,86.9023545,4.558495684,0,1.067733333,1.2653784,4.7931,0,30.00558537,921.7667946,921.7667946,131.6809707
2229,10499,山东省,临沂市,沂水县,1,56,2,1,4,1,-99,3,4,5,1,2,20000,2,6000,7,10000,6,983.333,1.607,33.75,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,1,1,0,0,0,0,0,1,1,Linyi,0,6,0,0,0,1,0,0,0,0,0,0,1,1,0,2,0,0,258.0501408,3.377014212,0,6.337543333,4.920916,33.5517,0,0,0,0,129.0250704,1.688507106,0,3.168771667,2.460458,16.77585,0,0,306.2373144,306.2373144,153.1186572
2230,10503,河南省,周口市,扶沟县,1,50,3,1,5,4,-99,2,4,4,2,4,100000,3,83000,7,33333.33333,2,1500,2.5,22.5,1,1,37.5,3,1,1.5,2966.667,210,3,3,-99,-99,-99,1,2.75,-99,6.5,10000,1,1.75,0,0,0,0,1,0,1,0,0,0,0,0,Zhoukou,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6.689465074,38.919972,220.572534,15.9547349,0,4.47356,22.3678,53.68272,0,249.6464702,2.229821691,12.973324,73.524178,5.318244967,0,1.491186667,7.455933333,17.89424,0,83.21549007,612.3072562,612.3072562,204.1024187
2231,10504,河南省,商丘市,睢阳区,-1,24,2,1,5,2,2,-99,3,4,2,4,70000,2,17000,7,35000,2,400,3,30,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Shangqiu,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,16.104816,33.5517,9.862927027,0,7.82873,8.8576488,80.52408,0,0,0,8.052408,16.77585,4.931463514,0,3.914365,4.4288244,40.26204,0,0,156.7299018,156.7299018,78.36495091
2232,10506,河南省,洛阳市,宜阳县,1,44,3,1,5,2,2,3,3,3,2,3,42000,2,24500,7,21000,2,850,3,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Luoyang,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,38.02526,260.400231,12.32865878,0,35.229285,12.7943816,116.31256,0,0,0,19.01263,130.2001155,6.16432939,0,17.6146425,6.3971908,58.15628,0,0,475.0903764,475.0903764,237.5451882
2233,10507,河南省,商丘市,睢阳区,-1,44,2,0,4,1,1,3,2,3,1,3,30000,2,6500,7,15000,1,-99,3,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Shangqiu,0,7,0,0,0,0,0,0,0,0,1,2,1,1,1,3,0,0,100.544535,0,0,0,4.026204,33.5517,0,0,0,0,50.2722675,0,0,0,2.013102,16.77585,0,0,138.122439,138.122439,69.0612195
2234,10510,河南省,商丘市,睢阳区,-1,40,3,1,5,1,1,3,2,5,2,4,80000,3,25000,7,26666.66667,2,400,1.214,37.5,1,0.429,52.5,1,1,2.5,2966.667,180,2,0,2.5,80,400,1,-99,-99,6.5,-99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,Shangqiu,0,2,0,0,0,0,0,0,1,0,0,1,0,0,1,3,23.04375,35.78848,224.1123733,15.9547349,1081.049563,6.262984,25.499292,84.99764,0,210.0390976,7.68125,11.92949333,74.70412444,5.318244967,360.3498543,2.087661333,8.499764,28.33254667,0,70.01303253,1706.747915,1706.747915,568.9159716
2235,10513,河南省,周口市,郸城县,1,75,1,0,4,1,-99,3,4,5,0,0,0,2,-99,7,0,1,-99,3,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,1,Zhoukou,0,7,0,0,0,0,0,0,0,0,1,0,2,1,0,3,0,0,100.544535,0,0,0,1.342068,13.42068,0,0,0,0,50.2722675,0,0,0,0.671034,6.71034,0,0,115.307283,115.307283,57.6536415
2236,10514,河南省,漯河市,临颍县,1,17,3,1,5,1,-99,-99,4,4,0,3,50000,3,23000,7,16666.66667,2,1250,2.5,45,1,1,37.5,1,1,3.5,3333.333,270,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Tahe,0,3,0,0,0,0,0,1,0,0,0,1,0,0,1,3,0,31.874115,460.5621475,12.76378792,0,7.82873,13.6890936,60.39306,0,234.0435659,0,10.624705,153.5207158,4.254595973,0,2.609576667,4.5630312,20.13102,0,78.01452197,821.1544999,821.1544999,273.7181666
2237,10515,河南省,商丘市,睢阳区,1,36,3,1,5,6,-99,2,2,4,2,2,20000,5,12300,7,4000,3,1375,2.333,37.5,0,-99,-99,-99,0,2.5,3666.667,390,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Shangqiu,0,3,0,0,0,0,0,1,0,0,0,2,1,1,1,3,0,31.874115,516.4816475,31.90946979,0,17.89424,12.7943816,60.39306,0,0,0,6.374823,103.2963295,6.381893958,0,3.578848,2.55887632,12.078612,0,0,671.3469139,671.3469139,134.2693828
2238,10517,河南省,商丘市,睢阳区,-1,67,2,1,4,5,-99,3,4,5,0,7,-99,5,-99,7,1999999.6,2,850,2.5,22.5,1,3,37.5,-99,1,1,-99,60,-99,0,2.5,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Shangqiu,0,7,0,0,0,0,0,0,0,0,1,1,2,1,1,3,0,0,227.535945,0,0,7.157696,20.13102,60.39306,0,357.63,0,0,45.507189,0,0,1.4315392,4.026204,12.078612,0,71.526,672.847721,672.847721,134.5695442
2239,10518,河南省,周口市,郸城县,-1,51,2,1,4,1,-99,5,4,4,2,3,50000,4,23000,7,12500,2,1500,3,37.5,0,-99,-99,-99,0,5.5,3333.333,150,4,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Zhoukou,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,31.874115,488.5218975,19.14568188,0,7.157696,8.8576488,60.39306,0,0,0,7.96852875,122.1304744,4.78642047,0,1.789424,2.2144122,15.098265,0,0,615.9500992,615.9500992,153.9875248
2240,10519,河南省,信阳市,浉河区,1,53,2,0,4,6,-99,2,4,4,1,2,20000,3,10000,7,6666.666667,2,150,2,45,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,1,0,0,0,0,0,Xinyang,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,22.144122,103.36508,31.90946979,0,2.23678,2.9525496,20.13102,0,0,0,7.381374,34.45502667,10.63648993,0,0.745593333,0.9841832,6.71034,0,0,182.7390214,182.7390214,60.91300713
2241,10522,河南省,信阳市,浉河区,1,32,3,1,5,1,2,-99,4,4,2,4,100000,4,-99,7,25000,2,-99,2.5,30,1,3,22.5,-99,1,3.5,-99,90,1,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Xinyang,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3,0,22.144122,331.695,12.76378792,0,7.157696,4.5630312,13.42068,0,164.3096,0,5.5360305,82.92375,3.19094698,0,1.789424,1.1407578,3.35517,0,41.0774,556.0539171,556.0539171,139.0134793
2242,10524,河南省,周口市,扶沟县,-1,58,2,1,4,1,3,3,3,4,0,3,50000,2,10000,7,25000,1,-99,3,22.5,0,-99,-99,-99,0,-99,-99,-99,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,1,0,0,0,0,Zhoukou,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,199.017,14.80941633,0,2.982373333,8.052408,67.1034,0,0,0,0,99.5085,7.404708165,0,1.491186667,4.026204,33.5517,0,0,291.9645977,291.9645977,145.9822988
2243,10525,河南省,漯河市,临颍县,-1,36,3,1,5,2,3,2,4,4,2,4,65000,4,21000,7,16250,2,1050,2,18.75,0,-99,-99,-99,0,1.5,3333.333,210,-99,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Tahe,0,2,0,0,0,0,0,0,1,0,0,2,0,0,1,3,0,0,72.4157525,11.44363989,0,1.342068,1.342068,20.13102,0,0,0,0,18.10393813,2.860909973,0,0.335517,0.335517,5.032755,0,0,106.6745484,106.6745484,26.6686371
2244,10529,河南省,洛阳市,宜阳县,1,62,3,1,4,1,2,2,2,4,0,3,36000,2,6000,7,18000,2,-99,1.428,30,0,-99,-99,-99,0,4.5,3333.333,330,2,3,-99,-99,-99,0,-99,-99,-99,-99,0,0,7,0,1,0,0,0,0,0,0,0,0,0,Luoyang,0,6,0,0,0,1,0,0,0,0,0,0,2,1,0,3,0,0,150.912853,15.9547349,0,2.982373333,28.630784,116.31256,0,0,0,0,75.4564265,7.97736745,0,1.491186667,14.315392,58.15628,0,0,314.7933052,314.7933052,157.3966526
